Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,22.0,SAC,NBA,SG,80.0,2.0,1556.0,5.5,11.6,0.475,0.1,0.5,0.3,5.4,11.2,0.482,2.0,2.3,0.85,1.1,2.8,4.0,4.8,1.5,0.3,1.8,3.7,13.2
1990,23.0,SAC,NBA,SG,76.0,29.0,1858.0,5.8,12.5,0.462,0.2,0.6,0.313,5.6,11.8,0.47,2.6,3.0,0.871,0.8,3.1,3.8,4.8,1.2,0.2,2.2,3.5,14.3
1993,26.0,SAS,NBA,PG,73.0,31.0,1526.0,5.1,10.1,0.507,0.1,0.6,0.25,5.0,9.6,0.522,2.4,2.8,0.863,0.4,3.4,3.8,6.9,1.0,0.0,2.2,3.4,12.8
1994,27.0,SAS,NBA,SG,77.0,56.0,1949.0,5.7,11.7,0.487,0.3,0.8,0.349,5.4,10.9,0.497,2.6,3.1,0.824,0.5,2.5,3.0,5.9,1.2,0.0,1.9,3.1,14.3
1995,28.0,SAS,NBA,SG,75.0,71.0,2360.0,5.7,11.7,0.486,1.0,2.5,0.407,4.7,9.2,0.507,2.0,2.5,0.79,0.4,2.5,2.9,3.4,0.9,0.2,0.9,2.7,14.3
1996,29.0,SAS,NBA,SG,82.0,82.0,2766.0,6.2,12.5,0.497,0.7,2.0,0.38,5.5,10.6,0.518,2.3,2.8,0.832,0.5,3.1,3.5,4.1,1.1,0.1,1.3,2.2,15.5
1997,30.0,SAS,NBA,SG,72.0,53.0,2243.0,5.9,12.5,0.467,0.7,2.2,0.314,5.2,10.3,0.501,1.8,2.1,0.868,0.6,2.7,3.4,3.7,0.9,0.1,1.5,2.1,14.2
1998,31.0,SAS,NBA,SG,54.0,38.0,1721.0,4.4,10.0,0.441,0.4,0.8,0.436,4.1,9.2,0.441,1.5,1.9,0.796,0.3,2.9,3.2,3.8,0.8,0.1,1.1,2.4,10.7
1999,32.0,MIL,NBA,PG,48.0,7.0,1093.0,3.8,8.9,0.422,0.4,1.0,0.433,3.3,7.9,0.421,1.3,1.6,0.8,0.5,2.9,3.4,5.7,1.1,0.1,1.8,2.0,9.3
2001,34.0,TOT,NBA,PG,65.0,1.0,922.0,4.1,9.1,0.453,0.0,0.5,0.077,4.1,8.6,0.475,1.6,1.7,0.932,0.5,2.7,3.2,4.9,1.0,0.1,1.3,3.0,9.9
2001,34.0,GSW,NBA,PG,29.0,1.0,396.0,2.7,8.2,0.333,0.1,0.8,0.111,2.6,7.4,0.358,1.5,1.5,1.0,0.4,2.5,2.8,5.6,0.5,0.0,1.4,3.3,7.0
2001,34.0,PHO,NBA,PG,36.0,0.0,526.0,5.2,9.9,0.528,0.0,0.3,0.0,5.2,9.6,0.543,1.7,1.9,0.893,0.5,2.9,3.5,4.4,1.4,0.2,1.3,2.9,12.1
2002,35.0,PHO,NBA,PG,2.0,0.0,6.0,6.0,24.0,0.25,0.0,0.0,,6.0,24.0,0.25,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
