PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Terry Catledge,28,78,67,2430,6.8,13.7,0.496,0.0,0.1,0.0,6.8,13.6,0.498,3.6,5.1,0.6940000000000001,3.8,4.3,8.1,1.6,0.9,0.2,2.0,2.9,17.1
Scott Skiles,27,75,63,2377,5.4,13.1,0.414,1.4,3.8,0.364,4.1,9.4,0.434,3.8,4.2,0.895,0.5,2.5,3.1,8.2,1.1,0.1,3.5,2.8,16.0
Nick Anderson,24,60,59,2203,7.9,17.0,0.46299999999999997,0.5,1.4,0.353,7.4,15.6,0.47200000000000003,3.3,5.0,0.667,1.6,4.7,6.3,2.7,1.6,0.5,2.1,2.2,19.5
Anthony Bowie,28,52,26,1721,6.5,13.2,0.493,0.4,0.9,0.386,6.2,12.3,0.501,2.4,2.8,0.86,1.5,3.7,5.1,3.4,1.2,0.8,2.2,2.1,15.9
Jeff Turner,29,75,42,1591,5.1,11.3,0.451,0.0,0.2,0.125,5.1,11.1,0.456,1.8,2.6,0.693,1.4,4.2,5.6,2.1,0.5,0.4,2.4,5.2,12.0
Greg Kite,30,72,44,1479,2.3,5.2,0.43700000000000006,0.0,0.0,0.0,2.3,5.2,0.439,1.0,1.7,0.588,3.8,6.0,9.8,1.1,0.7,1.4,1.5,5.2,5.5
Jerry Reynolds,29,46,16,1159,6.1,16.1,0.38,0.1,0.7,0.125,6.0,15.3,0.39299999999999996,4.9,5.9,0.836,1.5,3.2,4.6,4.7,2.0,0.5,3.0,2.1,17.2
Stanley Roberts,21,55,34,1118,7.6,14.4,0.529,0.0,0.0,0.0,7.6,14.3,0.53,3.3,6.3,0.515,3.6,7.2,10.8,1.3,0.7,2.7,2.5,7.1,18.5
Mark Acres,29,68,6,926,3.0,5.9,0.517,0.0,0.1,0.33299999999999996,3.0,5.8,0.52,2.0,2.6,0.7609999999999999,3.8,6.0,9.8,0.9,1.0,0.6,1.3,5.4,8.1
Bison Dele,22,48,2,905,6.8,12.9,0.528,0.0,0.0,,6.8,12.9,0.528,3.8,5.6,0.669,4.6,6.2,10.8,1.3,1.6,2.1,3.4,5.5,17.4
Sam Vincent,28,39,18,885,6.1,14.2,0.43,0.0,0.5,0.077,6.1,13.7,0.44299999999999995,4.5,5.3,0.846,0.8,3.3,4.1,6.0,1.4,0.2,2.9,2.2,16.7
Otis Smith,28,55,5,877,4.8,13.1,0.365,0.3,0.9,0.381,4.4,12.2,0.364,2.9,3.7,0.769,1.6,3.1,4.8,2.3,1.5,0.5,2.5,3.5,12.7
Chris Corchiani,23,51,1,741,3.7,9.4,0.39899999999999997,0.5,1.8,0.27,3.3,7.6,0.429,4.4,5.1,0.875,0.9,2.9,3.8,6.9,2.2,0.1,3.6,4.6,12.4
Dennis Scott,23,18,15,608,7.9,19.6,0.402,1.7,5.3,0.326,6.2,14.3,0.43,3.8,4.2,0.9009999999999999,0.8,3.1,3.9,2.1,1.2,0.5,1.8,2.9,21.3
Sean Higgins,23,32,12,580,7.6,16.3,0.469,0.4,1.5,0.25,7.3,14.8,0.49200000000000005,1.5,1.8,0.828,1.7,4.2,5.8,2.3,0.9,0.4,2.3,3.2,17.1
Morlon Wiley,25,9,0,90,3.6,11.2,0.321,0.0,1.6,0.0,3.6,9.6,0.375,1.2,2.0,0.6,0.8,2.0,2.8,5.2,1.6,0.0,3.2,5.2,8.4
Stephen Thompson,23,1,0,15,2.4,7.2,0.33299999999999996,0.0,0.0,,2.4,7.2,0.33299999999999996,0.0,0.0,,0.0,2.4,2.4,2.4,0.0,0.0,4.8,4.8,4.8
