PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Patrick Ewing,29,82,82,3150,9.1,17.4,0.522,0.0,0.1,0.16699999999999998,9.1,17.4,0.523,4.3,5.8,0.738,2.6,7.9,10.5,1.8,1.0,2.8,2.4,3.2,22.5
Mark Jackson,26,81,81,2461,5.4,10.9,0.491,0.2,0.6,0.256,5.2,10.3,0.506,2.5,3.2,0.77,1.4,3.1,4.5,10.2,1.6,0.2,3.1,2.2,13.4
Xavier McDaniel,28,82,82,2344,7.5,15.7,0.478,0.2,0.6,0.308,7.3,15.1,0.485,2.1,2.9,0.7140000000000001,2.7,4.4,7.1,2.3,0.9,0.4,2.3,3.7,17.3
Gerald Wilkins,28,82,82,2344,6.6,14.8,0.447,0.6,1.7,0.35200000000000004,6.0,13.1,0.45899999999999996,1.8,2.4,0.73,1.1,2.0,3.2,3.4,1.2,0.3,1.7,3.0,15.6
Charles Oakley,28,82,82,2309,3.3,6.3,0.522,0.0,0.0,0.0,3.3,6.2,0.526,1.3,1.8,0.735,4.0,6.9,10.9,2.1,1.0,0.2,1.9,4.0,7.9
Anthony Mason,25,82,0,2198,3.3,6.5,0.509,0.0,0.0,,3.3,6.5,0.509,2.7,4.3,0.642,3.5,5.8,9.4,1.7,0.8,0.3,1.7,3.8,9.4
John Starks,26,82,0,2118,6.9,15.3,0.449,1.6,4.6,0.348,5.3,10.7,0.49200000000000005,4.0,5.1,0.778,0.8,2.5,3.2,4.7,1.8,0.3,2.5,3.9,19.4
Greg Anthony,24,82,1,1510,3.8,10.4,0.37,0.2,1.3,0.145,3.6,9.1,0.40299999999999997,2.8,3.8,0.741,0.8,2.5,3.2,7.5,1.4,0.2,2.3,4.1,10.7
Kiki Vandeweghe,33,67,0,956,7.1,14.4,0.491,1.0,2.5,0.39399999999999996,6.1,11.9,0.511,2.4,3.1,0.802,1.2,2.1,3.3,2.1,0.6,0.3,1.0,3.3,17.6
Brian Quinnett,25,24,0,190,5.3,13.8,0.384,1.9,4.9,0.385,3.4,8.9,0.38299999999999995,1.5,2.7,0.5710000000000001,1.7,2.8,4.5,1.3,1.3,1.1,1.5,4.0,14.0
Tim McCormick,29,22,0,108,4.7,11.0,0.424,0.0,0.0,,4.7,11.0,0.424,4.7,7.0,0.667,4.7,6.7,11.3,3.0,0.7,0.0,2.7,6.0,14.0
James Donaldson,34,14,0,81,2.2,8.0,0.278,0.0,0.0,,2.2,8.0,0.278,0.9,0.9,1.0,0.9,7.6,8.4,0.9,0.0,2.2,3.1,7.6,5.3
Kennard Winchester,25,15,0,64,6.8,15.2,0.444,0.6,1.1,0.5,6.2,14.1,0.44,4.5,5.6,0.8,3.4,5.1,8.4,4.5,1.1,1.1,1.1,2.3,18.6
Patrick Eddie,24,4,0,13,5.5,24.9,0.222,0.0,0.0,,5.5,24.9,0.222,0.0,0.0,,0.0,2.8,2.8,0.0,0.0,0.0,0.0,8.3,11.1
Carlton McKinney,27,2,0,9,8.0,36.0,0.222,0.0,0.0,,8.0,36.0,0.222,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0
