PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jeff Hornacek,28,81,81,3078,7.4,14.5,0.512,1.0,2.2,0.439,6.5,12.3,0.525,3.3,3.7,0.8859999999999999,1.2,3.5,4.8,4.8,1.8,0.4,2.0,2.5,19.1
Kevin Johnson,25,78,78,2899,6.7,14.0,0.479,0.1,0.6,0.217,6.6,13.4,0.49,5.6,6.9,0.807,0.8,2.9,3.6,10.4,1.4,0.3,3.4,2.2,19.1
Dan Majerle,26,82,15,2853,7.0,14.5,0.478,1.1,2.9,0.382,5.9,11.7,0.502,2.9,3.8,0.7559999999999999,1.9,4.2,6.1,3.5,1.7,0.5,1.3,2.0,17.9
Tim Perry,26,80,69,2483,6.0,11.4,0.523,0.0,0.1,0.375,5.9,11.3,0.525,2.2,3.1,0.7120000000000001,3.0,5.0,8.0,1.9,0.6,1.7,2.0,3.4,14.2
Andrew Lang,25,81,71,1965,4.5,8.7,0.522,0.0,0.0,0.0,4.5,8.7,0.523,2.3,3.0,0.768,3.1,6.9,10.0,0.8,0.9,3.7,1.6,5.6,11.4
Tom Chambers,32,69,66,1948,7.9,18.3,0.431,0.3,0.9,0.36700000000000005,7.5,17.4,0.434,4.8,5.7,0.83,1.6,5.8,7.4,2.6,1.1,0.7,1.9,3.6,20.8
Mark West,31,82,11,1436,4.9,7.8,0.632,0.0,0.0,,4.9,7.8,0.632,2.7,4.3,0.637,3.4,6.0,9.3,0.6,0.4,2.0,2.1,6.0,12.6
Cedric Ceballos,22,64,4,725,8.7,18.1,0.48200000000000004,0.0,0.3,0.16699999999999998,8.7,17.8,0.48700000000000004,5.4,7.3,0.736,3.0,4.6,7.5,2.5,0.8,0.5,3.5,2.6,22.9
Negele Knight,24,42,1,631,5.9,12.4,0.475,0.2,0.7,0.308,5.6,11.6,0.485,1.9,2.7,0.688,0.9,1.7,2.6,6.4,1.4,0.2,3.3,3.3,13.9
Jerrod Mustaf,22,52,3,545,6.1,12.7,0.47700000000000004,0.0,0.0,,6.1,12.7,0.47700000000000004,3.2,4.7,0.69,3.0,6.6,9.6,3.0,1.4,1.1,3.4,3.9,15.4
Ed Nealy,31,52,4,505,4.4,8.6,0.512,1.4,3.6,0.4,3.0,5.1,0.5920000000000001,1.1,1.7,0.667,1.8,6.1,7.9,2.6,1.1,0.1,1.2,3.2,11.4
Kurt Rambis,33,28,5,381,3.6,7.7,0.46299999999999997,0.0,0.0,,3.6,7.7,0.46299999999999997,1.3,1.7,0.778,2.2,7.8,10.0,3.5,1.1,1.3,2.4,4.3,8.5
Steve Burtt,29,31,2,356,7.5,16.2,0.46299999999999997,0.1,0.6,0.16699999999999998,7.4,15.6,0.474,3.8,5.5,0.7040000000000001,1.0,2.4,3.4,6.0,1.6,0.4,3.3,5.9,18.9
