PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Greg Anderson,27,82,82,2793,5.0,11.0,0.456,0.0,0.1,0.0,5.0,11.0,0.45799999999999996,2.2,3.5,0.623,4.3,7.8,12.1,1.0,1.1,0.8,2.6,3.4,12.2
Dikembe Mutombo,25,71,71,2716,5.7,11.5,0.493,0.0,0.0,,5.7,11.5,0.493,4.3,6.6,0.642,4.2,7.3,11.5,2.1,0.6,2.8,3.3,3.6,15.6
Reggie Williams,27,81,80,2623,8.2,17.5,0.47100000000000003,0.8,2.1,0.359,7.5,15.4,0.486,3.0,3.7,0.8029999999999999,2.0,3.6,5.6,3.2,2.0,0.9,2.4,3.7,20.2
Mark Macon,22,76,67,2304,5.2,13.9,0.375,0.1,0.5,0.133,5.1,13.4,0.38299999999999995,2.1,2.9,0.73,1.2,2.2,3.4,2.6,2.4,0.2,2.4,3.8,12.6
Winston Garland,27,78,67,2209,5.4,12.2,0.444,0.1,0.5,0.321,5.3,11.8,0.449,2.8,3.2,0.8590000000000001,1.1,2.0,3.1,6.7,1.6,0.4,2.9,3.4,13.8
Mahmoud Abdul-Rauf,22,81,11,1538,8.3,19.8,0.42100000000000004,0.7,2.2,0.33,7.6,17.6,0.433,2.2,2.5,0.87,0.5,2.2,2.7,4.5,1.0,0.1,2.7,3.0,19.6
Marcus Liberty,23,75,13,1527,6.5,14.6,0.44299999999999995,0.4,1.2,0.34,6.1,13.5,0.452,3.1,4.2,0.728,3.4,3.9,7.3,1.4,1.6,0.7,2.1,3.9,16.5
Todd Lichti,25,68,10,1176,5.3,11.5,0.46,0.0,0.3,0.111,5.3,11.2,0.469,3.0,3.6,0.8390000000000001,1.1,2.5,3.6,2.3,1.3,0.4,2.2,4.0,13.7
Joe Wolf,27,67,0,1160,3.1,8.6,0.361,0.0,0.3,0.091,3.1,8.3,0.37200000000000005,1.6,2.0,0.8029999999999999,3.0,4.4,7.4,1.9,1.0,0.4,1.9,3.8,7.9
Walter Davis,37,46,0,741,9.0,19.6,0.45899999999999996,0.2,0.8,0.313,8.7,18.8,0.465,4.0,4.6,0.872,1.0,2.4,3.4,3.3,1.4,0.0,2.2,3.4,22.2
Scott Hastings,31,40,4,421,1.5,4.3,0.34,0.0,0.8,0.0,1.5,3.5,0.415,2.1,2.4,0.857,2.6,5.8,8.4,2.2,0.9,1.3,1.9,4.8,5.0
Kevin Brooks,22,37,0,270,5.7,12.9,0.44299999999999995,0.3,1.5,0.182,5.5,11.5,0.47700000000000004,2.3,2.8,0.81,1.7,3.5,5.2,1.5,1.1,0.3,2.4,2.5,14.0
Jerome Lane,25,9,5,141,2.6,10.2,0.25,0.0,0.0,,2.6,10.2,0.25,2.0,4.9,0.42100000000000004,5.6,5.6,11.2,3.3,0.5,0.3,2.6,4.6,7.1
Anthony Cook,24,22,0,115,4.7,7.8,0.6,0.0,0.0,,4.7,7.8,0.6,1.3,1.9,0.667,4.1,6.6,10.6,0.6,1.6,1.3,0.9,3.1,10.6
Steve Scheffler,24,7,0,46,3.1,5.5,0.5710000000000001,0.0,0.0,,3.1,5.5,0.5710000000000001,3.1,4.7,0.667,6.3,2.3,8.6,0.0,2.3,0.0,0.8,6.3,9.4
