Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013,6,3271,CLE,Cleveland Cavaliers,Tyler Zeller,"January 17, 1990",23.0,NBA,C,77.0,2033.0,11.0,0.49,0.01,0.28,8.7,16.7,12.5,7.4,0.9,2.8,13.1,15.9,0.8,1.2,2.0,0.05,-3.1,-0.9,-4.0,-1.0
2014,6,3271,CLE,Cleveland Cavaliers,Tyler Zeller,"January 17, 1990",24.0,NBA,C,70.0,1049.0,15.4,0.58,0.0,0.42,10.8,19.6,15.1,5.6,0.9,3.0,14.9,17.1,1.5,1.1,2.6,0.12,-1.8,-0.4,-2.2,-0.1
2015,2,3271,BOS,Boston Celtics,Tyler Zeller,"January 17, 1990",25.0,NBA,C,82.0,1731.0,18.9,0.59,0.0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,4.5,2.0,6.5,0.18,1.0,0.0,0.9,1.3
2016,2,3271,BOS,Boston Celtics,Tyler Zeller,"January 17, 1990",26.0,NBA,C,60.0,710.0,15.4,0.54,0.0,0.37,9.1,17.6,13.3,6.6,0.7,2.4,12.0,23.0,0.8,0.9,1.7,0.11,-2.1,-1.2,-3.3,-0.2
2017,2,3271,BOS,Boston Celtics,Tyler Zeller,"January 17, 1990",27.0,NBA,C,51.0,525.0,13.0,0.51,0.01,0.25,9.2,17.0,13.2,12.2,0.7,3.3,10.2,16.5,0.5,0.6,1.0,0.09,-2.2,-0.2,-2.4,0.0
2018,31,3271,TOT,Total After Trade,Tyler Zeller,"January 17, 1990",28.0,NBA,C,66.0,1109.0,16.0,0.6,0.08,0.24,11.0,19.4,15.2,6.7,0.7,2.5,11.3,16.4,2.0,0.9,2.9,0.13,-0.5,-0.9,-1.4,0.2
2018,3,3271,BRK,Brooklyn Nets,Tyler Zeller,"January 17, 1990",28.0,NBA,C,42.0,703.0,15.3,0.59,0.11,0.26,9.4,20.0,14.7,6.5,0.6,2.2,12.1,17.9,1.0,0.6,1.5,0.1,-0.7,-0.4,-1.0,0.2
2018,17,3271,MIL,Milwaukee Bucks,Tyler Zeller,"January 17, 1990",28.0,NBA,C,24.0,406.0,17.1,0.62,0.02,0.18,13.6,18.4,16.0,7.0,0.9,2.9,9.6,13.9,1.1,0.3,1.4,0.16,-0.3,-1.8,-2.1,0.0
2019,31,3271,TOT,Total After Trade,Tyler Zeller,"January 17, 1990",29.0,NBA,C,6.0,93.0,17.3,0.61,0.03,0.6,12.9,15.7,14.2,6.7,0.5,3.1,9.5,20.1,0.2,0.1,0.3,0.17,-3.1,-1.9,-5.0,-0.1
2019,1,3271,ATL,Atlanta Hawks,Tyler Zeller,"January 17, 1990",29.0,NBA,C,2.0,11.0,1.5,0.0,0.5,0.0,18.7,39.1,28.7,10.6,0.0,0.0,0.0,7.4,0.0,0.0,0.0,-0.01,-8.7,-1.6,-10.2,0.0
2019,15,3271,MEM,Memphis Grizzlies,Tyler Zeller,"January 17, 1990",29.0,NBA,C,4.0,82.0,19.4,0.64,0.0,0.64,12.1,12.5,12.3,6.2,0.6,3.5,10.0,21.8,0.2,0.1,0.3,0.19,-2.3,-1.9,-4.3,0.0
2020,27,3271,SAS,San Antonio Spurs,Tyler Zeller,"January 17, 1990",30.0,NBA,C,2.0,4.0,22.4,0.25,0.0,0.0,80.9,26.9,53.9,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,-0.08,-0.3,-22.1,-22.4,0.0
