SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2012,22,ORL,Dwight Howard,26,54,2070,24.2,0.57,0.01,0.79,11.0,33.1,21.9,9.8,2.1,4.4,15.2,26.1,,3.3,4.4,7.7,0.18,,2.2,2.0,4.3,3.3
2012,22,ORL,Ryan Anderson,23,61,1964,21.2,0.59,0.56,0.23,13.0,14.7,13.8,5.1,1.4,1.0,6.4,21.2,,7.0,1.9,8.9,0.22,,5.2,-1.1,4.0,3.0
2012,22,ORL,J.J. Redick,27,65,1765,15.1,0.57,0.46,0.27,1.2,8.8,4.9,16.2,0.8,0.3,9.4,19.2,,4.2,1.0,5.2,0.14,,1.6,-0.6,1.0,1.3
2012,22,ORL,Jameer Nelson,29,57,1706,14.6,0.52,0.38,0.14,1.9,10.4,6.1,34.0,1.2,0.2,17.3,21.4,,2.3,1.2,3.5,0.1,,0.8,-0.9,-0.1,0.8
2012,22,ORL,Hedo TArkoAYlu,32,53,1653,11.7,0.53,0.51,0.19,1.7,12.4,7.0,24.1,1.5,0.8,20.6,19.5,,0.6,1.5,2.1,0.06,,-1.0,0.1,-0.9,0.5
2012,22,ORL,Jason Richardson,31,54,1591,13.3,0.5,0.46,0.12,2.6,11.6,7.0,12.0,1.8,1.1,8.7,20.2,,1.2,1.6,2.8,0.08,,0.3,0.4,0.7,1.1
2012,22,ORL,Glen Davis,26,61,1427,13.2,0.47,0.03,0.31,8.5,18.4,13.4,5.9,1.6,1.0,11.0,22.4,,0.0,1.7,1.7,0.06,,-2.4,-0.7,-3.2,-0.4
2012,22,ORL,Chris Duhon,29,63,1226,8.4,0.56,0.59,0.1,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,,0.4,0.9,1.3,0.05,,-2.4,0.6,-1.8,0.1
2012,22,ORL,Quentin Richardson,31,48,866,8.7,0.51,0.61,0.15,2.0,14.6,8.2,7.0,1.7,0.5,12.1,13.0,,0.4,0.9,1.3,0.07,,-2.5,1.0,-1.6,0.1
2012,22,ORL,Earl Clark,24,45,559,8.1,0.4,0.0,0.21,7.1,18.6,12.8,5.2,1.2,4.5,14.1,14.8,,-0.5,0.8,0.3,0.03,,-5.6,0.7,-4.9,-0.4
2012,22,ORL,Von Wafer,26,33,469,11.4,0.54,0.25,0.34,1.5,9.7,5.5,11.0,1.1,0.5,16.2,21.6,,0.1,0.3,0.4,0.04,,-1.8,-0.7,-2.6,-0.1
2012,22,ORL,Daniel Orton,21,16,187,12.7,0.55,0.03,0.83,11.6,12.5,12.0,4.3,2.3,3.8,14.6,12.0,,0.2,0.3,0.5,0.13,,-3.6,0.6,-3.0,0.0
2012,22,ORL,Ish Smith,23,20,171,13.1,0.41,0.08,0.16,3.3,14.4,8.8,31.1,3.5,0.9,18.0,18.2,,0.0,0.3,0.2,0.06,,-2.8,1.8,-1.0,0.0
2012,22,ORL,DeAndre Liggins,23,17,115,8.9,0.5,0.16,0.76,5.9,9.2,7.5,7.1,2.8,0.0,23.1,17.7,,-0.1,0.1,0.0,0.0,,-4.2,-0.3,-4.5,-0.1
2012,22,ORL,Larry Hughes,33,9,114,-4.8,0.26,0.32,0.09,1.0,4.1,2.5,9.2,0.9,0.0,34.4,14.3,,-0.5,0.0,-0.5,-0.19,,-11.0,-0.9,-11.9,-0.3
2012,22,ORL,Justin Harper,22,14,84,1.7,0.32,0.42,0.03,4.1,12.5,8.2,3.9,1.3,2.8,16.0,20.9,,-0.3,0.1,-0.3,-0.14,,-7.7,-2.3,-9.9,-0.2
