SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,4,CHA,Gerald Henderson,24,55,1831,14.0,0.51,0.06,0.28,3.9,10.5,7.0,13.5,1.4,0.8,11.0,23.0,0.8,0.2,1.0,0.03,-1.0,-1.7,-2.7,-0.3
2012,4,CHA,Kemba Walker,21,66,1792,14.9,0.46,0.3,0.28,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,-0.2,0.5,0.3,0.01,0.7,-1.4,-0.8,0.6
2012,4,CHA,Byron Mullens,22,65,1465,13.0,0.47,0.09,0.19,7.3,18.8,12.8,7.5,0.8,2.6,10.4,22.5,-0.4,0.6,0.2,0.01,-2.5,-2.1,-4.6,-1.0
2012,4,CHA,Bismack Biyombo,19,63,1455,10.6,0.48,0.0,0.51,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,0.02,-4.5,-0.2,-4.6,-1.0
2012,4,CHA,Derrick Brown,24,65,1443,14.7,0.56,0.06,0.34,7.3,11.6,9.4,8.5,1.8,0.6,10.5,16.8,2.0,0.3,2.3,0.08,-0.3,-1.2,-1.5,0.2
2012,4,CHA,D.J. Augustin,24,48,1408,14.1,0.49,0.37,0.25,1.9,7.2,4.4,38.9,1.3,0.1,16.9,21.3,0.7,-0.2,0.5,0.02,0.7,-3.2,-2.5,-0.2
2012,4,CHA,D.J. White,25,58,1098,12.4,0.52,0.0,0.17,5.0,17.2,10.9,8.1,0.8,1.6,10.2,17.8,0.5,0.3,0.8,0.03,-2.3,-1.5,-3.8,-0.5
2012,4,CHA,Boris Diaw,29,37,1018,10.8,0.46,0.3,0.1,5.1,17.3,11.0,26.9,1.0,1.4,22.2,17.2,-0.8,0.3,-0.5,-0.02,-1.8,-0.9,-2.8,-0.2
2012,4,CHA,Tyrus Thomas,25,54,1013,9.0,0.42,0.01,0.25,5.4,17.7,11.3,6.0,1.9,4.4,12.7,19.0,-1.5,0.8,-0.6,-0.03,-5.9,-0.1,-6.0,-1.0
2012,4,CHA,Corey Maggette,32,32,881,14.1,0.52,0.18,0.56,2.6,14.0,8.1,8.3,1.4,0.1,11.3,27.4,0.5,0.1,0.7,0.04,-1.3,-2.6,-3.9,-0.4
2012,4,CHA,Reggie Williams,25,33,747,12.4,0.5,0.42,0.16,4.0,10.5,7.1,14.7,1.4,0.3,10.8,18.9,0.3,0.0,0.3,0.02,-0.4,-2.0,-2.4,-0.1
2012,4,CHA,Matt Carroll,31,53,596,5.6,0.41,0.27,0.24,1.5,10.0,5.6,10.6,1.4,0.9,12.1,15.3,-0.7,0.1,-0.6,-0.05,-5.9,-1.5,-7.4,-0.8
2012,4,CHA,Cory Higgins,22,38,423,4.1,0.4,0.12,0.38,1.8,7.9,4.7,15.0,0.6,1.1,17.3,24.6,-1.2,-0.1,-1.3,-0.15,-6.6,-3.8,-10.4,-0.9
2012,4,CHA,DeSagana Diop,30,27,325,6.8,0.35,0.0,0.14,11.2,19.0,15.0,11.0,1.0,3.0,29.9,9.0,-0.3,0.2,-0.2,-0.02,-5.6,-0.2,-5.8,-0.3
2012,4,CHA,Eduardo Najera,35,22,270,9.3,0.44,0.45,0.06,4.5,17.2,10.6,7.4,3.7,1.1,9.6,12.4,-0.1,0.3,0.2,0.04,-4.6,1.8,-2.9,-0.1
2012,4,CHA,Jamario Moon,31,8,123,3.4,0.36,0.42,0.08,1.8,19.3,10.3,6.4,0.4,3.0,24.3,12.3,-0.3,0.0,-0.3,-0.1,-6.4,-0.9,-7.3,-0.2
