SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,23,PHI,Andre Iguodala,28,62,2209,17.6,0.54,0.3,0.31,2.8,16.4,9.6,23.7,2.6,1.0,13.8,17.7,3.1,4.2,7.3,0.16,1.5,2.5,4.0,3.3
2012,23,PHI,Jrue Holiday,21,65,2196,14.7,0.5,0.2,0.14,2.9,7.9,5.4,21.6,2.5,0.6,13.2,21.8,0.9,3.3,4.2,0.09,-0.5,0.9,0.4,1.3
2012,23,PHI,Thaddeus Young,23,63,1755,18.9,0.54,0.01,0.21,8.6,12.0,10.3,7.3,2.0,1.8,6.8,21.5,3.4,2.9,6.3,0.17,1.4,0.6,2.0,1.8
2012,23,PHI,Elton Brand,32,60,1732,18.0,0.52,0.0,0.2,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,2.5,3.6,6.1,0.17,-0.2,1.8,1.6,1.6
2012,23,PHI,Evan Turner,23,65,1713,12.6,0.48,0.08,0.18,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,-0.6,3.0,2.4,0.07,-2.2,1.0,-1.3,0.3
2012,23,PHI,Lou Williams,25,64,1682,20.2,0.52,0.29,0.37,2.0,8.3,5.1,22.4,1.7,0.8,7.2,27.4,3.9,2.2,6.1,0.17,3.7,0.2,4.0,2.5
2012,23,PHI,Jodie Meeks,24,66,1644,11.5,0.55,0.57,0.18,1.1,9.8,5.4,5.0,1.3,0.1,5.4,15.2,2.1,2.0,4.1,0.12,-0.8,0.1,-0.7,0.5
2012,23,PHI,Spencer Hawes,23,37,920,18.1,0.52,0.04,0.17,9.4,23.3,16.3,17.6,0.9,3.9,13.8,20.3,1.1,1.9,2.9,0.15,-0.2,1.6,1.5,0.8
2012,23,PHI,Nikola Vuaevic,21,51,812,14.3,0.46,0.03,0.12,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,0.2,1.6,1.8,0.11,-2.5,0.3,-2.2,0.0
2012,23,PHI,Lavoy Allen,22,41,624,12.7,0.49,0.0,0.08,8.3,22.2,15.2,8.4,1.1,2.2,10.4,14.5,0.4,1.2,1.6,0.12,-2.8,1.0,-1.7,0.0
2012,23,PHI,Tony Battie,35,27,295,7.3,0.4,0.02,0.08,3.0,22.3,12.6,7.6,0.7,1.5,7.0,9.0,0.0,0.5,0.5,0.08,-4.4,1.5,-2.9,-0.1
2012,23,PHI,Sam Young,26,14,135,8.2,0.4,0.18,0.32,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,-0.2,0.2,0.0,0.01,-3.9,0.7,-3.2,0.0
2012,23,PHI,Craig Brackins,24,14,88,4.3,0.32,0.27,0.06,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,-0.2,0.1,-0.1,-0.06,-6.3,-2.7,-9.0,-0.2
2012,23,PHI,Andres Nocioni,32,11,56,1.8,0.34,0.3,0.55,2.0,25.9,13.9,2.6,1.0,1.3,16.8,25.0,-0.3,0.1,-0.2,-0.14,-10.7,-2.3,-12.9,-0.2
2012,23,PHI,Xavier Silas,24,2,39,0.1,0.34,0.4,0.2,5.7,5.7,5.7,11.4,0.0,0.0,15.5,23.3,-0.1,0.0,-0.1,-0.13,-10.4,-4.2,-14.7,-0.1
2012,23,PHI,Francisco Elson,35,5,16,6.3,0.33,0.0,0.0,0.0,7.0,3.5,8.8,3.3,4.7,25.0,11.7,0.0,0.0,0.0,-0.03,-5.1,2.7,-2.5,0.0
