SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2013,26,SAC,45,Cole Aldrich,C,6-11,250,1988-10-31,US,2,Kansas
2013,26,SAC,3,Aaron Brooks,PG,6-0,161,1985-01-14,US,4,Oregon
2013,26,SAC,15,DeMarcus Cousins,C,6-10,270,1990-08-13,US,2,Kentucky
2013,26,SAC,0,Toney Douglas,PG,6-2,195,1986-03-16,US,3,"Auburn, Florida State"
2013,26,SAC,13,Tyreke Evans,SG,6-6,220,1989-09-19,US,3,Memphis
2013,26,SAC,7,Jimmer Fredette,SG,6-2,195,1989-02-25,US,1,BYU
2013,26,SAC,32,Francisco Garcia,SG,6-7,195,1981-12-31,DO,7,Louisville
2013,26,SAC,42,Chuck Hayes,C,6-6,240,1983-06-11,US,7,Kentucky
2013,26,SAC,9,Tyler Honeycutt,SF,6-8,188,1990-07-15,US,1,UCLA
2013,26,SAC,52,James Johnson,SF,6-7,240,1987-02-20,US,3,Wake Forest
2013,26,SAC,25,Travis Outlaw,SF,6-9,210,1984-09-18,US,9,
2013,26,SAC,9,Patrick Patterson,PF,6-8,235,1989-03-14,US,2,Kentucky
2013,26,SAC,0,Thomas Robinson,PF,6-10,237,1991-03-17,US,R,Kansas
2013,26,SAC,5,John Salmons,SF,6-7,210,1979-12-12,US,10,Miami (FL)
2013,26,SAC,22,Isaiah Thomas,PG,5-9,185,1989-02-07,US,1,Washington
2013,26,SAC,34,Jason Thompson,PF,6-11,250,1986-07-21,US,4,Rider University
2013,26,SAC,23,Marcus Thornton,SG,6-4,205,1987-06-05,US,3,LSU
