Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,23,2858,PHI,Philadelphia 76Ers,20.0,NBA,SF,77.0,48.0,1779.0,6.2,13.8,0.45,1.3,3.5,0.36,4.9,10.4,0.48,3.5,4.7,0.74,2.2,3.7,5.8,1.8,1.1,0.3,2.4,3.7,17.1
1999,31,2858,TOT,Total After Trade,21.0,NBA,SF,50.0,26.0,812.0,5.9,12.4,0.47,0.9,3.0,0.31,4.9,9.4,0.53,3.2,5.0,0.65,2.2,3.4,5.6,2.0,1.2,0.5,2.0,4.7,15.9
1999,23,2858,PHI,Philadelphia 76Ers,21.0,NBA,SF,17.0,0.0,188.0,5.2,12.8,0.4,1.0,3.6,0.26,4.2,9.2,0.46,3.6,4.6,0.79,1.3,5.0,6.3,2.9,0.6,0.6,2.9,4.0,14.9
1999,17,2858,MIL,Milwaukee Bucks,21.0,NBA,SF,33.0,26.0,624.0,6.1,12.2,0.5,0.9,2.8,0.33,5.1,9.4,0.55,3.1,5.1,0.61,2.4,2.9,5.4,1.8,1.3,0.5,1.8,5.0,16.2
2001,17,2858,MIL,Milwaukee Bucks,23.0,NBA,PF,76.0,16.0,2086.0,5.6,13.1,0.43,1.8,4.5,0.41,3.8,8.6,0.44,3.4,4.4,0.77,1.4,4.0,5.4,2.4,1.3,0.8,2.0,3.3,16.5
2002,17,2858,MIL,Milwaukee Bucks,24.0,NBA,SF,74.0,22.0,1987.0,5.7,13.6,0.42,1.7,5.3,0.33,4.0,8.4,0.48,2.6,3.2,0.79,1.2,4.3,5.4,1.9,1.2,0.6,2.3,3.6,15.7
2003,17,2858,MIL,Milwaukee Bucks,25.0,NBA,SF,80.0,70.0,2358.0,6.3,14.2,0.44,1.5,4.0,0.37,4.8,10.2,0.47,2.2,2.8,0.78,1.5,4.5,5.9,1.6,1.1,0.7,2.0,3.9,16.3
2004,31,2858,TOT,Total After Trade,26.0,NBA,SF,66.0,65.0,2089.0,6.3,14.0,0.45,1.3,3.3,0.38,5.0,10.7,0.47,2.9,3.8,0.78,1.1,4.4,5.5,2.1,1.1,0.3,2.0,3.4,16.7
2004,17,2858,MIL,Milwaukee Bucks,26.0,NBA,SF,42.0,42.0,1343.0,6.1,13.7,0.44,1.3,3.5,0.36,4.8,10.2,0.47,2.5,3.3,0.76,1.0,4.5,5.5,2.4,1.1,0.4,2.0,3.4,15.9
2004,20,2858,NYK,New York Knicks,26.0,NBA,SF,24.0,23.0,746.0,6.6,14.6,0.45,1.3,3.1,0.41,5.4,11.5,0.46,3.8,4.6,0.81,1.3,4.3,5.5,1.6,1.2,0.2,2.1,3.3,18.2
2005,20,2858,NYK,New York Knicks,27.0,NBA,SF,71.0,68.0,1940.0,5.8,13.3,0.44,1.6,3.9,0.41,4.3,9.5,0.45,2.5,3.2,0.79,0.8,3.6,4.4,2.0,0.8,0.3,2.1,4.1,15.8
2006,31,2858,TOT,Total After Trade,28.0,NBA,"PF,SF",29.0,10.0,666.0,6.1,14.2,0.43,2.5,6.0,0.41,3.6,8.2,0.44,1.5,2.3,0.67,1.2,5.9,7.1,1.1,0.9,0.4,1.8,4.2,16.2
2006,5,2858,CHI,Charlotte Bobcats,28.0,NBA,SF,3.0,0.0,32.0,6.8,18.0,0.38,1.1,6.8,0.17,5.6,11.3,0.5,0.0,0.0,,0.0,4.5,4.5,2.3,0.0,1.1,1.1,1.1,14.6
2006,24,2858,PHO,Phoenix Suns,28.0,NBA,PF,26.0,10.0,634.0,6.1,14.0,0.44,2.6,6.0,0.43,3.5,8.0,0.44,1.6,2.4,0.67,1.2,6.0,7.2,1.0,0.9,0.3,1.8,4.4,16.3
2007,13,2858,LAC,Los Angeles Clippers,29.0,NBA,PF,76.0,24.0,2054.0,5.2,12.7,0.41,2.4,6.2,0.38,2.9,6.4,0.44,1.8,2.5,0.71,1.1,5.5,6.6,3.0,1.0,0.5,1.9,4.0,14.7
2008,13,2858,LAC,Los Angeles Clippers,30.0,NBA,PF,63.0,51.0,1940.0,5.4,13.1,0.41,1.5,5.0,0.31,3.9,8.1,0.48,2.1,2.8,0.75,1.2,4.8,6.0,3.2,0.7,0.5,1.8,3.6,14.5
2009,31,2858,TOT,Total After Trade,31.0,NBA,PF,64.0,6.0,1247.0,5.5,12.6,0.43,2.3,5.5,0.41,3.2,7.2,0.45,2.6,3.5,0.74,1.2,4.6,5.8,2.0,0.9,0.3,2.0,4.2,15.7
2009,13,2858,LAC,Los Angeles Clippers,31.0,NBA,PF,10.0,5.0,220.0,5.6,14.7,0.38,1.0,3.3,0.3,4.6,11.5,0.4,3.4,5.6,0.62,2.3,5.2,7.5,1.6,0.5,0.2,2.3,4.3,15.5
2009,20,2858,NYK,New York Knicks,31.0,NBA,PF,36.0,1.0,773.0,5.5,12.0,0.46,2.5,5.9,0.42,3.1,6.1,0.5,2.5,3.1,0.81,0.9,4.3,5.3,2.1,1.0,0.5,2.1,4.2,16.1
2009,5,2858,CHI,Charlotte Bobcats,31.0,NBA,PF,18.0,0.0,254.0,5.1,12.8,0.4,2.7,6.1,0.44,2.4,6.7,0.36,2.0,2.8,0.7,1.1,4.8,6.0,1.7,0.9,0.0,1.4,3.8,14.9
2010,7,2858,DAL,Dallas Mavericks,32.0,NBA,SF,18.0,1.0,285.0,6.2,13.4,0.46,2.0,5.4,0.37,4.2,8.0,0.52,2.7,3.0,0.88,1.6,3.5,5.2,1.8,1.3,0.3,1.8,3.9,17.1
