Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,31.0,1873,TOT,Total After Trade,21.0,NBA,PG,79.0,2266.0,13.1,0.55,0.03,0.32,2.2,4.6,3.4,26.2,2.3,0.4,22.7,20.7,0.7,1.9,2.6,0.06,-0.9,-0.3,-1.2,0.5
1981,,1873,WSB,None,21.0,NBA,PG,45.0,1161.0,12.6,0.55,0.03,0.29,2.7,3.4,3.0,24.3,1.9,0.5,22.8,22.6,-0.2,1.2,1.0,0.04,-1.2,-0.4,-1.6,0.1
1981,1.0,1873,ATL,Atlanta Hawks,21.0,NBA,PG,34.0,1105.0,13.6,0.55,0.02,0.37,1.6,5.9,3.7,28.2,2.7,0.4,22.6,18.6,0.8,0.8,1.6,0.07,-0.6,-0.2,-0.7,0.4
1982,1.0,1873,ATL,Atlanta Hawks,22.0,NBA,PG,47.0,837.0,12.6,0.49,0.03,0.26,2.6,5.3,3.9,25.5,3.2,0.1,15.9,20.5,0.2,1.1,1.3,0.07,-2.3,1.3,-1.0,0.2
1983,1.0,1873,ATL,Atlanta Hawks,23.0,NBA,PG,64.0,1187.0,11.9,0.47,0.11,0.26,2.2,5.9,4.1,29.8,2.5,0.4,20.6,20.9,-0.6,1.3,0.7,0.03,-1.7,-0.3,-2.0,0.0
1984,31.0,1873,TOT,Total After Trade,24.0,NBA,PG,20.0,388.0,12.3,0.51,0.06,0.28,2.1,5.7,4.0,31.4,2.0,0.5,21.4,20.1,0.0,0.4,0.4,0.05,-2.1,-0.6,-2.7,0.0
1984,1.0,1873,ATL,Atlanta Hawks,24.0,NBA,PG,6.0,96.0,19.1,0.63,0.03,0.73,1.2,3.6,2.4,33.8,2.6,0.6,20.1,22.3,0.2,0.1,0.3,0.16,-0.7,0.3,-0.3,0.1
1984,23.0,1873,PHI,Philadelphia 76Ers,24.0,NBA,PG,14.0,292.0,10.0,0.47,0.07,0.14,2.4,6.4,4.5,30.6,1.8,0.4,21.9,19.4,-0.2,0.3,0.1,0.02,-2.6,-0.9,-3.5,-0.1
1985,5.0,1873,CHI,Charlotte Bobcats,25.0,NBA,PG,78.0,1523.0,11.9,0.52,0.04,0.22,1.2,3.8,2.5,31.1,2.3,0.5,22.7,15.0,0.7,0.9,1.6,0.05,-0.6,-0.6,-1.2,0.3
1986,27.0,1873,SAS,San Antonio Spurs,26.0,NBA,PG,75.0,1853.0,15.5,0.59,0.04,0.35,1.9,6.0,4.0,34.9,2.2,1.0,25.0,20.2,1.6,1.3,3.0,0.08,1.1,-1.0,0.1,1.0
1987,14.0,1873,LAL,Los Angeles Lakers,27.0,NBA,PG,50.0,532.0,11.7,0.51,0.02,0.19,2.9,6.6,4.9,24.1,2.0,0.4,20.1,19.4,0.1,0.5,0.6,0.05,-2.3,-0.7,-3.0,-0.1
1988,14.0,1873,LAL,Los Angeles Lakers,28.0,NBA,PG,51.0,706.0,12.4,0.52,0.12,0.26,2.7,7.7,5.3,26.4,1.7,0.2,20.0,20.4,0.2,0.6,0.8,0.05,-1.5,-1.0,-2.5,-0.1
1990,1.0,1873,ATL,Atlanta Hawks,30.0,NBA,PG,1.0,13.0,19.6,0.52,0.33,0.67,0.0,0.0,0.0,48.7,0.0,0.0,0.0,12.5,0.1,0.0,0.1,0.2,7.6,-1.8,5.8,0.0
