Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,16,96,MIA,Miami Heat,Joel Anthony,1982-08-09,25.0,NBA,PF,24.0,1.0,498.0,3.0,6.4,0.47,0.0,0.0,,3.0,6.4,0.47,3.1,5.2,0.59,4.1,5.9,9.9,0.3,1.0,3.3,1.8,5.9,9.1,104.0,109.0
2009,16,96,MIA,Miami Heat,Joel Anthony,1982-08-09,26.0,NBA,C,65.0,28.0,1048.0,2.9,6.0,0.48,0.0,0.0,,2.9,6.0,0.48,1.5,2.3,0.65,4.5,5.5,10.0,1.4,1.0,4.7,2.1,7.1,7.3,106.0,106.0
2010,16,96,MIA,Miami Heat,Joel Anthony,1982-08-09,27.0,NBA,C,80.0,16.0,1322.0,3.1,6.4,0.48,0.0,0.0,,3.1,6.4,0.48,2.7,3.7,0.72,5.0,5.1,10.1,0.5,0.8,4.4,1.8,6.4,8.8,112.0,103.0
2011,16,96,MIA,Miami Heat,Joel Anthony,1982-08-09,28.0,NBA,C,75.0,11.0,1463.0,1.9,3.6,0.54,0.0,0.0,,1.9,3.6,0.54,1.7,2.6,0.64,3.8,5.8,9.6,0.9,0.4,3.4,1.3,7.0,5.5,120.0,104.0
2012,16,96,MIA,Miami Heat,Joel Anthony,1982-08-09,29.0,NBA,C,64.0,51.0,1349.0,3.3,5.9,0.56,0.0,0.0,,3.3,5.9,0.56,1.9,2.8,0.69,3.9,5.9,9.8,0.4,1.4,3.3,1.8,4.9,8.5,113.0,100.0
2013,16,96,MIA,Miami Heat,Joel Anthony,1982-08-09,30.0,NBA,C,62.0,3.0,566.0,3.3,6.4,0.52,0.0,0.0,,3.3,6.4,0.52,1.6,2.6,0.61,4.2,6.5,10.8,1.2,1.2,3.9,2.1,4.6,8.1,108.0,103.0
2014,31,96,TOT,Total After Trade,Joel Anthony,1982-08-09,31.0,NBA,C,33.0,0.0,186.0,3.3,8.9,0.38,0.0,0.0,,3.3,8.9,0.38,1.1,2.2,0.5,4.2,6.4,10.6,0.6,0.8,3.3,0.8,4.7,7.8,96.0,107.0
2014,16,96,MIA,Miami Heat,Joel Anthony,1982-08-09,31.0,NBA,C,12.0,0.0,37.0,2.8,8.5,0.33,0.0,0.0,,2.8,8.5,0.33,2.8,2.8,1.0,2.8,7.1,10.0,0.0,0.0,5.7,1.4,5.7,8.5,94.0,104.0
2014,2,96,BOS,Boston Celtics,Joel Anthony,1982-08-09,31.0,NBA,C,21.0,0.0,149.0,3.5,9.0,0.38,0.0,0.0,,3.5,9.0,0.38,0.7,2.1,0.33,4.5,6.2,10.7,0.7,1.0,2.8,0.7,4.5,7.6,96.0,107.0
2015,9,96,DET,Detroit Pistons,Joel Anthony,1982-08-09,32.0,NBA,C,49.0,0.0,406.0,4.6,7.9,0.58,0.0,0.0,,4.6,7.9,0.58,1.9,2.8,0.68,4.1,7.8,11.8,0.6,1.5,6.2,1.5,7.0,11.1,119.0,100.0
2016,9,96,DET,Detroit Pistons,Joel Anthony,1982-08-09,33.0,NBA,C,19.0,0.0,96.0,3.2,5.3,0.6,0.0,0.0,,3.2,5.3,0.6,3.2,4.2,0.75,4.2,6.8,11.0,0.5,1.1,6.3,1.1,7.9,9.5,136.0,99.0
2017,27,96,SAS,San Antonio Spurs,Joel Anthony,1982-08-09,34.0,NBA,C,19.0,0.0,122.0,4.2,6.7,0.62,0.0,0.0,,4.2,6.7,0.62,2.1,3.3,0.62,3.3,9.6,12.9,1.3,0.8,2.5,1.7,4.6,10.4,121.0,102.0
