Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",23.0,NBA,PF,9.0,9.0,280.0,7.1,12.6,0.56,0.0,0.0,,7.1,12.6,0.56,1.9,3.0,0.65,4.0,4.4,8.4,0.6,0.9,1.0,1.9,4.9,16.1
1987,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",24.0,NBA,PF,9.0,9.0,356.0,6.1,11.6,0.52,0.0,0.0,,6.1,11.6,0.52,2.1,3.1,0.68,3.3,5.1,8.4,0.6,0.9,0.7,1.7,3.3,14.3
1988,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",25.0,NBA,PF,12.0,12.0,462.0,6.2,10.8,0.58,0.0,0.1,0.0,6.2,10.7,0.58,2.6,3.9,0.68,2.8,5.6,8.4,0.9,0.8,0.8,1.9,4.0,15.1
1991,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",28.0,NBA,PF,5.0,5.0,159.0,6.1,15.2,0.4,0.5,0.7,0.67,5.7,14.5,0.39,4.8,6.8,0.7,4.1,6.1,10.2,1.1,0.7,0.2,0.5,5.0,17.4
1993,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",30.0,NBA,PF,3.0,3.0,103.0,7.3,15.7,0.47,0.0,0.3,0.0,7.3,15.4,0.48,2.8,4.9,0.57,4.5,4.5,9.1,1.0,0.7,0.0,2.4,4.5,17.5
1994,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",31.0,NBA,PF,11.0,11.0,362.0,5.9,12.8,0.46,0.0,0.5,0.0,5.9,12.3,0.48,1.6,2.1,0.76,3.8,8.1,11.8,1.1,0.8,0.5,1.9,3.7,13.3
1997,11,3189,HOU,Houston Rockets,Kevin Willis,"September 6, 1962",34.0,NBA,PF,16.0,0.0,295.0,4.6,11.6,0.4,0.0,0.1,0.0,4.6,11.5,0.4,3.2,4.6,0.68,2.7,6.5,9.2,1.3,1.1,0.5,2.7,5.7,12.4
1998,11,3189,HOU,Houston Rockets,Kevin Willis,"September 6, 1962",35.0,NBA,PF,5.0,5.0,168.0,4.7,11.8,0.4,0.0,0.2,0.0,4.7,11.6,0.41,2.6,3.4,0.75,3.9,7.5,11.4,1.1,1.7,0.6,2.6,4.5,12.0
2003,27,3189,SAS,San Antonio Spurs,Kevin Willis,"September 6, 1962",40.0,NBA,C,18.0,0.0,91.0,8.3,15.8,0.52,0.4,0.4,1.0,7.9,15.4,0.51,1.2,1.2,1.0,7.5,4.7,12.3,0.8,0.4,0.4,3.2,6.3,18.2
2004,27,3189,SAS,San Antonio Spurs,Kevin Willis,"September 6, 1962",41.0,NBA,C,7.0,0.0,25.0,4.3,11.5,0.38,0.0,1.4,0.0,4.3,10.1,0.43,0.0,1.4,0.0,0.0,8.6,8.6,0.0,1.4,0.0,0.0,7.2,8.6
