Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,27,1099,SAS,San Antonio Spurs,23.0,NBA,SG,4.0,7.0,26.0,0.42,0.67,0.0,0.0,17.0,8.3,70.8,7.6,10.3,14.3,46.9,0.0,0.0,0.0,0.03,6.4,9.7,16.1,0.0
2012,27,1099,SAS,San Antonio Spurs,24.0,NBA,SG,14.0,289.0,11.7,0.54,0.64,0.11,1.3,16.3,9.1,7.9,1.3,2.5,13.6,17.8,0.1,0.3,0.4,0.06,-0.1,1.2,1.1,0.2
2013,27,1099,SAS,San Antonio Spurs,25.0,NBA,SG,21.0,669.0,15.2,0.6,0.61,0.08,3.2,11.5,7.5,7.4,1.8,2.6,9.0,15.0,1.2,0.9,2.1,0.15,2.4,2.4,4.8,1.1
2014,27,1099,SAS,San Antonio Spurs,26.0,NBA,SG,23.0,529.0,16.5,0.65,0.64,0.07,2.0,13.0,7.6,5.9,3.1,2.6,10.9,16.1,0.9,1.0,1.9,0.17,2.5,3.7,6.2,1.1
2015,27,1099,SAS,San Antonio Spurs,27.0,NBA,SG,7.0,204.0,10.5,0.46,0.66,0.1,3.5,8.1,5.8,10.8,1.7,2.7,7.3,15.1,0.1,0.2,0.2,0.05,0.5,1.4,2.0,0.2
2016,27,1099,SAS,San Antonio Spurs,28.0,NBA,SG,10.0,267.0,15.3,0.65,0.74,0.05,0.0,12.6,6.7,3.8,4.1,2.4,8.4,12.4,0.4,0.6,0.9,0.17,1.7,5.0,6.8,0.6
2017,27,1099,SAS,San Antonio Spurs,29.0,NBA,SG,16.0,436.0,9.6,0.53,0.68,0.13,3.3,12.2,7.6,7.3,1.2,3.4,12.7,13.6,0.1,0.3,0.5,0.05,-0.4,1.3,0.9,0.3
2018,27,1099,SAS,San Antonio Spurs,30.0,NBA,SG,5.0,103.0,2.7,0.35,0.67,0.0,4.1,8.2,6.0,1.5,0.5,3.4,6.3,14.2,-0.2,0.0,-0.2,-0.09,-4.3,-2.2,-6.5,-0.1
2019,28,1099,TOR,Toronto Raptors,31.0,NBA,SG,24.0,684.0,7.6,0.5,0.77,0.15,2.7,11.3,7.0,5.4,2.3,1.6,13.6,12.6,-0.2,1.1,0.8,0.06,-2.2,1.5,-0.7,0.2
2020,14,1099,LAL,Los Angeles Lakers,32.0,NBA,SG,21.0,525.0,9.6,0.47,0.68,0.09,5.7,9.2,7.4,6.7,1.9,3.0,6.4,15.6,0.1,0.7,0.8,0.07,-1.2,0.5,-0.7,0.2
