Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2005,24.0,SEA,NBA,C,82,1396,15.0,0.57,0.008,0.333,13.7,19.2,16.5,3.9,1.3,2.8,13.3,15.5,,2.7,1.2,3.9,0.135,,-1.3,-0.4,-1.7,0.1
2006,25.0,SEA,NBA,PF,66,1448,14.0,0.556,0.008,0.287,11.8,19.0,15.4,8.1,0.8,1.9,14.8,16.1,,2.2,0.1,2.3,0.075,,-1.1,-2.1,-3.2,-0.4
2007,26.0,SEA,NBA,C,82,2378,14.2,0.546,0.003,0.313,11.4,22.2,16.8,5.4,1.1,2.1,14.5,16.2,,2.8,1.8,4.6,0.093,,-1.4,-1.0,-2.4,-0.3
2008,27.0,SEA,NBA,PF,78,2223,15.0,0.537,0.003,0.261,12.5,23.3,17.9,7.9,1.1,1.9,14.2,16.2,,2.2,2.3,4.5,0.098,,-1.2,-0.2,-1.4,0.3
2009,28.0,OKC,NBA,C,71,1831,14.8,0.599,0.005,0.318,11.2,19.7,15.4,5.8,1.4,2.0,13.0,13.5,,3.0,2.0,5.0,0.13,,-1.5,0.3,-1.2,0.4
2010,29.0,OKC,NBA,C,75,1557,13.1,0.616,0.013,0.346,11.5,16.7,14.2,3.7,1.2,2.3,15.0,12.1,,2.6,2.2,4.7,0.146,,-1.9,0.8,-1.2,0.3
2011,30.0,OKC,NBA,C,71,1524,10.8,0.6,0.0,0.302,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,,2.1,1.5,3.6,0.113,,-1.9,0.7,-1.2,0.3
2012,31.0,OKC,NBA,PF,63,1307,12.1,0.622,0.005,0.308,11.1,12.7,12.0,9.3,1.3,1.6,21.1,10.0,,2.3,1.2,3.5,0.13,,-0.5,0.7,0.2,0.7
2013,32.0,OKC,NBA,C,81,1583,13.6,0.624,0.014,0.264,9.6,14.2,12.1,11.3,1.7,1.4,17.3,11.5,,3.2,2.1,5.2,0.158,,-0.2,1.1,0.9,1.2
2014,33.0,OKC,NBA,PF,81,1353,11.8,0.599,0.071,0.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,,2.0,1.6,3.6,0.128,,-1.3,0.5,-0.9,0.4
2015,34.0,OKC,NBA,PF,66,1101,11.2,0.485,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,,1.0,1.2,2.2,0.097,,-1.9,0.9,-1.0,0.3
2016,35.0,OKC,NBA,PF,59,699,7.7,0.498,0.018,0.303,11.2,15.2,13.3,9.6,1.1,1.7,28.8,10.6,,0.1,0.7,0.8,0.053,,-3.6,0.5,-3.1,-0.2
2017,36.0,OKC,NBA,PF,20,128,12.9,0.622,0.043,0.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,,0.3,0.1,0.4,0.145,,-1.3,1.1,-0.2,0.1
2018,37.0,OKC,NBA,PF,15,75,13.2,0.627,0.0,0.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,,0.1,0.0,0.1,0.064,,-2.3,-1.9,-4.2,0.0
