Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,26,854,SAC,Sacramento Kings,22.0,NBA,C,34.0,22.0,866.0,111.0,251.0,0.44,0.0,2.0,0.0,111.0,249.0,0.45,0.44,49.0,78.0,0.63,64.0,132.0,196.0,65.0,16.0,57.0,62.0,132.0,271.0
1991,30,854,WSB,Washington Bullets,23.0,NBA,C,76.0,30.0,1942.0,326.0,636.0,0.51,0.0,6.0,0.0,326.0,630.0,0.52,0.51,139.0,214.0,0.65,224.0,361.0,585.0,102.0,49.0,157.0,146.0,268.0,791.0
1992,30,854,WSB,Washington Bullets,24.0,NBA,C,66.0,64.0,2511.0,547.0,1014.0,0.54,1.0,3.0,0.33,546.0,1011.0,0.54,0.54,227.0,312.0,0.73,217.0,523.0,740.0,190.0,62.0,177.0,196.0,222.0,1322.0
1993,30,854,WSB,Washington Bullets,25.0,NBA,C,49.0,48.0,1701.0,341.0,655.0,0.52,0.0,4.0,0.0,341.0,651.0,0.52,0.52,170.0,242.0,0.7,138.0,295.0,433.0,117.0,45.0,108.0,110.0,154.0,852.0
1994,30,854,WSB,Washington Bullets,26.0,NBA,C,47.0,24.0,1178.0,137.0,292.0,0.47,0.0,3.0,0.0,137.0,289.0,0.47,0.47,70.0,97.0,0.72,77.0,165.0,242.0,70.0,25.0,50.0,73.0,140.0,344.0
1995,2,854,BOS,Boston Celtics,27.0,NBA,C,55.0,11.0,1083.0,152.0,300.0,0.51,0.0,2.0,0.0,152.0,298.0,0.51,0.51,71.0,99.0,0.72,124.0,185.0,309.0,34.0,22.0,54.0,76.0,179.0,375.0
1996,2,854,BOS,Boston Celtics,28.0,NBA,C,69.0,29.0,1431.0,145.0,295.0,0.49,0.0,0.0,,145.0,295.0,0.49,0.49,75.0,117.0,0.64,151.0,300.0,451.0,62.0,39.0,99.0,84.0,207.0,365.0
1997,2,854,BOS,Boston Celtics,29.0,NBA,PF,6.0,4.0,125.0,6.0,16.0,0.38,0.0,0.0,,6.0,16.0,0.38,0.38,3.0,5.0,0.6,9.0,17.0,26.0,4.0,5.0,9.0,7.0,21.0,15.0
1998,2,854,BOS,Boston Celtics,30.0,NBA,PF,33.0,8.0,447.0,40.0,70.0,0.57,0.0,0.0,,40.0,70.0,0.57,0.57,20.0,34.0,0.59,52.0,57.0,109.0,31.0,20.0,31.0,28.0,90.0,100.0
2001,21,854,SEA,Seattle Supersonics,33.0,NBA,C,9.0,0.0,40.0,2.0,7.0,0.29,0.0,0.0,,2.0,7.0,0.29,0.29,2.0,2.0,1.0,2.0,10.0,12.0,3.0,0.0,2.0,3.0,13.0,6.0
