Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1208,62.0,592.0,0.83,0.31,0.32,0.25,7.2,17.6,12.38,9.9,0.82,1.15,30.42,18.38,-1.7,0.6,-1.1,-0.13,-8.32,-1.88,-10.2,-0.27
