SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1982,9,DET,Kelly Tripucka,22,82,82,3077,9.5,19.2,0.5,0.1,0.3,0.23,9.4,18.8,0.5,7.4,9.3,0.8,3.3,3.4,6.6,4.0,1.3,0.2,4.2,3.6,26.5,,111,110
1982,9,DET,Kent Benson,27,75,72,2467,7.6,15.0,0.5,0.1,0.2,0.27,7.5,14.8,0.51,2.4,2.9,0.8,4.1,8.1,12.2,3.0,1.2,1.8,3.0,4.0,17.5,,107,105
1982,9,DET,Isiah Thomas,20,72,72,2433,8.6,20.2,0.42,0.3,1.1,0.29,8.2,19.1,0.43,5.7,8.1,0.7,1.1,2.9,4.0,10.7,2.8,0.3,5.7,4.8,23.2,,98,107
1982,9,DET,John Long,25,69,66,2211,13.3,26.9,0.49,0.0,0.3,0.13,13.2,26.6,0.5,5.0,5.7,0.86,2.0,3.4,5.4,3.1,1.4,0.5,3.5,3.6,31.5,,107,109
1982,9,DET,Terry Tyler,25,82,0,1989,7.8,14.9,0.52,0.0,0.1,0.25,7.8,14.8,0.52,3.3,4.4,0.74,3.6,7.8,11.4,2.9,1.8,3.7,2.8,4.2,18.9,,111,103
1982,9,DET,Ron Lee,29,81,7,1467,2.8,7.7,0.36,0.6,1.9,0.3,2.2,5.9,0.37,2.6,3.7,0.71,1.1,3.8,4.9,9.8,3.6,0.6,3.9,6.9,8.7,,96,104
1982,9,DET,Vinnie Johnson,25,67,15,1191,8.0,16.3,0.49,0.1,0.4,0.27,7.9,15.9,0.5,3.8,5.0,0.75,2.9,2.7,5.6,6.2,1.9,0.9,3.5,3.6,20.0,,108,108
1982,9,DET,Phil Hubbard,25,52,38,1104,8.6,17.1,0.5,0.0,0.1,0.0,8.6,17.0,0.51,4.4,6.8,0.65,4.2,7.1,11.3,2.8,1.6,0.7,4.1,7.3,21.7,,103,106
1982,9,DET,Bill Laimbeer,24,30,30,935,7.2,13.9,0.52,0.0,0.3,0.14,7.1,13.6,0.52,4.5,5.5,0.81,5.4,11.3,16.7,2.7,0.8,1.7,3.0,6.2,18.9,,116,104
1982,9,DET,Edgar Jones,25,48,19,802,8.2,14.9,0.55,0.1,0.1,0.5,8.1,14.8,0.55,5.2,7.4,0.7,4.0,7.9,11.9,2.3,1.6,5.3,3.8,8.6,21.5,,110,102
1982,9,DET,Paul Mokeski,25,39,3,523,4.3,9.8,0.44,0.0,0.1,0.0,4.3,9.7,0.44,2.2,2.9,0.76,3.1,7.7,10.7,2.1,1.1,2.0,3.4,9.1,10.8,,91,106
1982,9,DET,Kenny Carr,26,28,6,444,8.0,17.4,0.46,0.0,0.1,0.0,8.0,17.3,0.46,5.5,8.5,0.65,5.5,8.7,14.2,2.4,0.6,0.6,4.1,7.2,21.5,,101,107
1982,9,DET,Steve Hayes,26,26,0,412,5.1,10.4,0.5,0.0,0.0,,5.1,10.4,0.5,2.8,4.6,0.61,3.6,7.6,11.2,2.7,0.3,2.0,1.9,6.0,13.1,,111,107
1982,9,DET,Alan Hardy,24,38,0,310,9.2,20.2,0.46,0.0,0.7,0.0,9.2,19.5,0.47,2.7,4.3,0.62,2.1,3.0,5.0,3.0,1.3,0.6,3.0,4.8,21.1,,97,110
1982,9,DET,Jeff Judkins,25,30,0,251,5.7,14.9,0.38,0.2,1.8,0.1,5.5,13.0,0.42,2.9,4.8,0.62,2.6,3.7,6.2,2.6,1.1,0.9,1.7,6.1,14.5,,97,109
1982,9,DET,Greg Kelser,24,11,0,183,8.8,21.6,0.41,0.0,0.8,0.0,8.8,20.9,0.42,6.8,10.3,0.66,3.3,6.5,9.8,3.0,1.3,1.8,5.5,8.0,24.4,,90,106
1982,9,DET,Glenn Hagan,26,4,0,25,5.5,12.9,0.43,0.0,0.0,,5.5,12.9,0.43,1.8,1.8,1.0,3.7,3.7,7.4,14.7,5.5,0.0,1.8,12.9,12.9,,123,101
1982,9,DET,Larry Wright,27,1,0,6,0.0,7.7,0.0,0.0,0.0,,0.0,7.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.7,15.3,0.0,,0,114
