Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021,8,1341,DEN,Denver Nuggets,Markus Howard,"March 3, 1999",21.0,NBA,SG,11,0,31,5,20,0.25,3,15,0.2,2,5,0.4,0.32,0,0,,0,2,2,3,0,0,2,4,13
