Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2466,53.0,0.0,610.0,6.16,14.78,0.42,0.0,0.62,0,6.16,14.14,0.44,3.7,6.8,0.54,5.24,6.48,11.72,2.24,1.16,0.62,3.72,8.12,16.04,88.8,103.6
