Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,21.0,PHI,NBA,SG,72.0,71.0,2701.0,6.0,14.5,0.414,1.2,3.9,0.318,4.8,10.6,0.449,5.2,6.9,0.747,1.2,2.3,3.5,3.7,1.0,1.1,3.4,2.4,18.4
1997,22.0,PHI,NBA,SG,81.0,81.0,3166.0,6.1,14.9,0.407,1.2,3.9,0.298,4.9,11.0,0.446,5.8,7.6,0.766,1.8,2.1,3.8,2.9,1.1,0.7,3.6,2.5,19.1
1998,23.0,TOT,NBA,"SF,SG",79.0,37.0,2545.0,6.0,13.8,0.435,0.7,2.8,0.241,5.3,11.0,0.483,5.0,6.4,0.787,1.5,2.3,3.8,3.4,1.3,0.8,3.2,2.5,17.7
1998,23.0,PHI,NBA,SF,22.0,22.0,748.0,6.2,13.6,0.452,0.8,2.2,0.348,5.4,11.4,0.473,3.9,4.9,0.802,1.3,2.3,3.7,3.2,1.5,1.0,3.6,2.7,17.0
1998,23.0,DET,NBA,SG,57.0,15.0,1797.0,5.9,13.9,0.428,0.6,3.0,0.208,5.3,10.9,0.488,5.5,7.0,0.782,1.5,2.3,3.8,3.5,1.2,0.8,3.0,2.4,17.9
1999,24.0,DET,NBA,SG,42.0,9.0,1188.0,5.5,14.8,0.371,1.1,3.8,0.278,4.4,11.0,0.403,6.4,7.5,0.85,0.8,2.5,3.2,3.6,1.0,0.6,3.7,2.4,18.4
2001,26.0,DET,NBA,SG,80.0,80.0,3215.0,8.7,21.6,0.402,1.9,5.3,0.351,6.8,16.3,0.418,7.5,9.1,0.822,1.1,2.4,3.5,4.6,1.1,0.6,3.7,1.8,26.7
2002,27.0,DET,NBA,SF,76.0,76.0,2685.0,7.0,17.7,0.397,1.2,4.0,0.287,5.9,13.7,0.43,6.6,7.7,0.858,1.0,3.2,4.2,5.4,1.0,0.5,3.6,2.2,21.8
2003,28.0,WAS,NBA,SG,70.0,70.0,2747.0,6.4,15.7,0.409,0.9,3.2,0.29,5.5,12.5,0.439,6.0,6.8,0.878,0.8,2.6,3.4,4.1,0.9,0.4,2.5,1.7,19.8
2004,29.0,WAS,NBA,SF,26.0,17.0,774.0,6.0,14.9,0.399,1.1,3.0,0.354,4.9,11.9,0.41,3.9,4.8,0.806,0.7,3.6,4.4,4.8,1.1,0.1,4.1,2.3,16.8
2005,30.0,DAL,NBA,SG,56.0,7.0,1617.0,6.1,14.7,0.414,0.7,2.7,0.267,5.4,12.1,0.446,5.6,6.6,0.849,0.8,3.2,4.1,2.8,1.2,0.2,2.4,2.3,18.5
2006,31.0,DAL,NBA,SG,55.0,11.0,1525.0,5.7,14.2,0.401,0.8,3.1,0.277,4.9,11.2,0.436,4.6,5.2,0.882,0.8,2.9,3.6,3.8,0.9,0.2,2.9,2.3,16.9
2007,32.0,DAL,NBA,SF,67.0,8.0,1615.0,6.2,14.6,0.428,1.4,3.6,0.383,4.9,11.0,0.443,4.1,4.8,0.847,0.9,2.4,3.2,4.2,1.1,0.2,2.6,1.7,17.9
2008,33.0,DAL,NBA,SG,58.0,13.0,1412.0,5.4,13.4,0.405,1.5,4.7,0.326,3.9,8.7,0.447,3.4,3.8,0.892,0.8,2.5,3.4,3.7,0.7,0.3,2.2,2.1,15.8
2009,34.0,DAL,NBA,SG,10.0,1.0,162.0,3.6,13.3,0.267,0.7,4.2,0.158,2.9,9.1,0.317,1.6,1.6,1.0,1.1,2.7,3.8,2.7,0.9,0.2,2.0,1.3,9.3
2010,35.0,MIL,NBA,SG,42.0,0.0,855.0,5.4,13.3,0.408,1.9,5.5,0.346,3.5,7.8,0.452,2.3,2.9,0.797,0.8,3.4,4.2,2.9,0.9,0.4,2.8,2.4,15.1
2011,36.0,MIA,NBA,SG,7.0,1.0,50.0,2.2,8.6,0.25,0.7,2.9,0.25,1.4,5.8,0.25,3.6,5.0,0.714,0.7,4.3,5.0,2.2,0.0,1.4,1.4,2.2,8.6
2012,37.0,ATL,NBA,SF,30.0,0.0,273.0,4.9,13.2,0.37,1.7,5.0,0.342,3.2,8.2,0.387,2.8,3.0,0.913,0.8,2.2,3.0,1.8,1.3,0.4,1.7,1.6,14.2
2013,38.0,BRK,NBA,SF,37.0,0.0,544.0,4.4,11.4,0.384,2.0,5.9,0.337,2.4,5.5,0.434,1.3,1.5,0.87,0.3,1.9,2.2,2.3,0.5,0.3,1.6,2.1,12.0
