PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Otis Birdsong,24,82,,35.2,9.5,18.9,0.505,0.1,0.4,0.278,9.4,18.4,0.511,0.508,3.5,5.0,0.6940000000000001,2.1,2.0,4.0,2.5,1.7,0.3,2.2,2.8,22.7
Scott Wedman,27,68,,34.5,8.4,16.4,0.512,0.1,0.3,0.318,8.3,16.0,0.516,0.515,2.1,2.7,0.8009999999999999,1.7,4.0,5.7,2.1,1.2,0.7,1.6,3.4,19.0
Phil Ford,23,82,,32.0,6.0,12.9,0.462,0.0,0.3,0.174,5.9,12.6,0.469,0.46399999999999997,4.2,5.2,0.818,0.4,1.7,2.1,7.4,1.7,0.0,3.4,2.5,16.2
Sam Lacey,31,81,,29.8,3.7,8.4,0.44799999999999995,0.0,0.0,0.0,3.7,8.3,0.44799999999999995,0.44799999999999995,1.7,2.3,0.741,2.1,5.8,8.0,5.7,1.4,1.3,2.6,3.8,9.2
Reggie King,22,82,,25.0,3.1,6.1,0.515,0.0,0.0,0.0,3.1,6.1,0.516,0.515,1.9,2.7,0.726,2.2,4.7,6.9,1.3,0.8,0.4,1.2,2.8,8.2
Bill Robinzine,27,81,,23.7,4.5,8.9,0.501,0.0,0.0,0.5,4.5,8.9,0.501,0.501,2.5,3.4,0.73,2.3,4.2,6.5,0.8,1.3,0.3,1.8,3.8,11.4
Mike Green,28,21,,21.9,3.3,7.6,0.434,0.0,0.1,0.0,3.3,7.5,0.439,0.434,1.1,2.0,0.5710000000000001,1.7,3.7,5.4,1.3,0.6,1.0,1.7,2.6,7.7
Ernie Grunfeld,24,80,,17.5,2.3,5.3,0.44299999999999995,0.0,0.0,0.5,2.3,5.2,0.44299999999999995,0.444,1.3,1.6,0.7709999999999999,1.1,1.8,2.9,1.4,0.7,0.1,1.0,1.9,5.9
Billy McKinney,24,76,,17.5,2.7,6.0,0.449,0.0,0.1,0.1,2.7,5.9,0.457,0.45,1.4,1.8,0.805,0.3,0.9,1.1,3.3,0.8,0.1,1.2,1.1,6.8
Len Elmore,27,58,,15.8,1.8,4.2,0.43,0.0,0.0,,1.8,4.2,0.43,0.43,0.9,1.3,0.6890000000000001,1.3,3.2,4.4,1.1,0.7,0.7,1.2,2.7,4.5
Marlon Redmond,24,24,,12.4,2.5,5.8,0.428,0.0,0.4,0.0,2.5,5.4,0.457,0.428,1.0,1.4,0.706,0.8,1.4,2.2,0.8,0.2,0.4,0.8,1.1,5.9
Gus Gerard,26,73,,11.9,2.2,4.8,0.457,0.0,0.0,0.33299999999999996,2.2,4.7,0.45799999999999996,0.45799999999999996,0.9,1.4,0.66,1.1,1.4,2.4,0.6,0.6,0.4,0.7,1.3,5.3
Tom Burleson,27,37,,7.4,1.0,2.8,0.34600000000000003,0.0,0.1,0.0,1.0,2.7,0.35600000000000004,0.34600000000000003,0.6,1.1,0.575,0.6,1.3,1.9,0.5,0.2,0.4,0.7,1.3,2.6
Terry Crosby,23,4,,7.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.3,0.3,1.8,0.0,0.0,1.3,1.0,1.5
