PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Bill Cartwright,22,82,,38.4,8.1,14.8,0.547,0.0,0.0,,8.1,14.8,0.547,0.547,5.5,6.9,0.797,2.4,6.5,8.9,2.0,0.6,1.2,2.7,3.4,21.7
Micheal Ray Richardson,24,82,,37.3,6.1,13.0,0.47200000000000003,0.3,1.3,0.245,5.8,11.6,0.498,0.485,2.7,4.1,0.66,1.8,4.7,6.6,10.1,3.2,0.4,4.4,3.2,15.3
Toby Knight,24,81,,36.4,8.3,15.6,0.529,0.0,0.0,0.0,8.3,15.6,0.53,0.529,2.6,3.2,0.8079999999999999,2.5,3.6,6.1,1.9,1.4,1.1,2.0,3.7,19.1
Ray Williams,25,82,,31.5,8.4,16.9,0.496,0.1,0.5,0.18899999999999997,8.3,16.4,0.505,0.499,4.1,5.2,0.787,1.8,3.2,5.0,6.2,2.0,0.3,3.1,3.6,20.9
Joe Meriweather,26,65,,24.1,3.9,7.3,0.528,0.0,0.0,0.0,3.9,7.3,0.529,0.528,1.2,1.9,0.645,1.9,3.5,5.4,1.0,0.6,1.8,1.7,3.7,9.0
Larry Demic,22,82,,22.8,2.8,6.4,0.436,0.0,0.0,,2.8,6.4,0.436,0.436,1.3,2.2,0.601,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0
Hollis Copeland,24,75,,15.2,2.4,4.9,0.495,0.0,0.0,0.0,2.4,4.9,0.49700000000000005,0.495,0.8,1.1,0.733,0.9,1.1,2.1,1.1,0.8,0.3,1.1,2.1,5.7
Marvin Webster,27,20,,14.9,1.9,4.0,0.48100000000000004,0.0,0.0,,1.9,4.0,0.48100000000000004,0.48100000000000004,0.6,0.8,0.75,1.4,2.6,4.0,0.5,0.2,0.6,1.0,2.0,4.4
Geoff Huston,22,71,,13.0,1.3,3.4,0.39,0.0,0.2,0.17600000000000002,1.3,3.2,0.406,0.396,0.4,0.5,0.737,0.2,0.6,0.8,2.2,0.5,0.1,1.0,1.2,3.1
Earl Monroe,35,51,,12.4,3.2,6.9,0.457,0.0,0.0,,3.2,6.9,0.457,0.457,1.1,1.3,0.875,0.3,0.4,0.7,1.3,0.4,0.1,0.5,0.9,7.4
Jim Cleamons,30,22,,11.5,1.4,3.1,0.435,0.1,0.4,0.375,1.2,2.8,0.44299999999999995,0.457,0.5,0.7,0.8,0.5,0.4,0.9,1.8,0.6,0.1,0.8,0.6,3.4
Mike Glenn,24,75,,10.7,2.5,4.9,0.516,0.0,0.1,0.2,2.5,4.7,0.525,0.519,0.8,1.0,0.863,0.3,0.6,0.9,1.1,0.5,0.1,0.5,1.1,5.9
Sly Williams,22,57,,9.8,1.8,4.7,0.39,0.0,0.1,0.0,1.8,4.6,0.395,0.39,1.0,1.6,0.644,1.1,1.0,2.1,0.6,0.3,0.1,0.9,1.3,4.7
