PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Boris Diaw,28,82,82,2778,7.3,14.9,0.49200000000000005,1.5,4.4,0.345,5.8,10.6,0.5529999999999999,1.6,2.4,0.6829999999999999,2.0,6.0,8.0,6.5,1.4,0.9,3.2,3.7,17.8,,107,109
D.J. Augustin,23,82,82,2757,7.7,18.6,0.41600000000000004,2.2,6.5,0.33299999999999996,5.6,12.1,0.461,5.2,5.8,0.9059999999999999,0.7,3.6,4.4,9.7,1.0,0.1,3.0,3.0,22.9,,112,112
Stephen Jackson,32,67,67,2405,9.7,23.6,0.41100000000000003,2.7,8.0,0.337,7.0,15.6,0.449,5.5,6.8,0.816,1.2,5.6,6.8,5.4,1.8,0.6,4.7,3.6,27.6,,98,109
Gerald Wallace,28,48,48,1872,7.2,16.6,0.433,1.0,3.0,0.33,6.2,13.6,0.456,6.0,8.1,0.7390000000000001,2.1,9.2,11.3,3.3,1.7,1.4,2.9,3.4,21.4,,105,106
Kwame Brown,28,66,50,1714,6.1,11.7,0.517,0.0,0.0,,6.1,11.7,0.517,4.2,7.2,0.589,4.6,9.5,14.1,1.3,0.8,1.2,2.2,5.4,16.4,,110,108
Gerald Henderson,23,68,30,1661,8.3,18.4,0.45399999999999996,0.2,1.2,0.19399999999999998,8.1,17.2,0.47200000000000003,4.1,5.3,0.785,1.6,5.1,6.7,3.3,1.6,1.0,2.1,3.8,21.1,,104,109
Shaun Livingston,25,73,0,1261,7.9,16.9,0.466,0.0,0.2,0.25,7.8,16.7,0.46799999999999997,4.6,5.3,0.8640000000000001,1.2,5.1,6.3,7.0,2.0,1.2,3.7,4.6,20.3,,103,108
Tyrus Thomas,24,41,2,861,9.7,20.6,0.47100000000000003,0.0,0.2,0.0,9.7,20.4,0.47600000000000003,6.7,8.5,0.787,4.0,9.9,13.9,1.8,1.9,4.1,4.0,7.0,26.1,,102,102
Nazr Mohammed,33,51,30,851,10.0,19.9,0.502,0.0,0.1,0.0,10.0,19.9,0.503,3.3,5.5,0.591,5.9,9.9,15.9,1.1,0.9,2.9,3.2,7.6,23.3,,101,105
Dominic McGuire,25,52,8,760,5.1,12.8,0.396,0.0,0.1,0.0,5.1,12.7,0.4,2.1,2.7,0.769,4.4,9.6,14.0,3.0,0.7,2.3,1.8,6.6,12.3,,100,106
Matt Carroll,30,54,1,582,8.2,18.3,0.447,1.6,4.2,0.37,6.6,14.1,0.47100000000000003,3.7,4.8,0.769,1.1,5.2,6.3,2.1,1.6,0.6,2.1,4.0,21.6,,103,109
Dante Cunningham,23,22,9,529,9.3,18.3,0.508,0.1,0.9,0.111,9.2,17.4,0.529,1.3,1.7,0.765,2.3,6.6,8.9,1.3,1.5,1.1,1.8,3.8,20.0,,103,108
Derrick Brown,23,41,1,488,6.8,12.4,0.5489999999999999,0.2,0.7,0.33299999999999996,6.6,11.7,0.561,2.7,5.2,0.532,3.5,5.7,9.2,3.2,1.8,0.9,3.1,5.3,16.6,,105,108
D.J. White,24,24,0,466,9.3,17.7,0.526,0.0,0.2,0.0,9.3,17.5,0.5329999999999999,4.7,6.2,0.759,3.6,8.6,12.2,1.7,0.7,1.4,0.8,5.3,23.3,,122,108
Eduardo Nájera,34,31,0,372,3.7,10.4,0.361,1.6,4.9,0.324,2.2,5.5,0.395,0.9,1.6,0.545,2.0,4.3,6.3,2.9,1.6,0.9,1.9,7.5,9.9,,93,109
DeSagana Diop,29,16,0,181,2.4,7.1,0.33299999999999996,0.0,0.0,,2.4,7.1,0.33299999999999996,1.2,3.3,0.364,3.5,8.3,11.8,2.1,1.2,4.4,3.3,7.7,5.9,,73,104
Garrett Temple,24,12,0,126,5.1,17.8,0.28600000000000003,3.0,11.0,0.26899999999999996,2.1,6.8,0.313,3.0,4.7,0.636,0.0,6.4,6.4,10.2,3.8,1.7,8.5,5.9,16.1,,73,102
Joel Przybilla,31,5,0,74,2.9,7.2,0.4,0.0,0.0,,2.9,7.2,0.4,0.7,2.9,0.25,6.5,10.9,17.4,0.0,0.0,0.7,5.1,11.6,6.5,,69,109
Sherron Collins,23,20,0,66,5.7,20.3,0.28,1.6,8.1,0.2,4.1,12.2,0.33299999999999996,0.8,0.8,1.0,0.0,4.1,4.1,6.5,1.6,0.0,3.2,1.6,13.8,,73,111
