Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1970-71,22.0,BOS,NBA,C,81.0,,3076.0,550.0,1302.0,0.422,,,,550.0,1302.0,0.422,0.422,273.0,373.0,0.732,,,1216.0,228.0,,,,350.0,1373.0,,0.0
1971-72,23.0,BOS,NBA,C,79.0,,3186.0,657.0,1357.0,0.484,,,,657.0,1357.0,0.484,0.484,175.0,243.0,0.72,,,1203.0,245.0,,,,314.0,1489.0,,0.0
1972-73,24.0,BOS,NBA,C,82.0,,3425.0,740.0,1637.0,0.452,,,,740.0,1637.0,0.452,0.452,204.0,262.0,0.779,,,1329.0,333.0,,,,311.0,1684.0,,0.0
1973-74,25.0,BOS,NBA,C,80.0,,3352.0,645.0,1475.0,0.437,,,,645.0,1475.0,0.437,0.437,228.0,274.0,0.832,264.0,993.0,1257.0,354.0,95.0,101.0,,294.0,1518.0,,2.0
1974-75,26.0,BOS,NBA,C,65.0,,2632.0,569.0,1199.0,0.475,,,,569.0,1199.0,0.475,0.475,191.0,244.0,0.783,229.0,729.0,958.0,296.0,87.0,73.0,,243.0,1329.0,,1.0
1975-76,27.0,BOS,NBA,C,78.0,,3101.0,611.0,1305.0,0.468,,,,611.0,1305.0,0.468,0.468,257.0,340.0,0.756,335.0,911.0,1246.0,325.0,94.0,71.0,,314.0,1479.0,,0.0
1976-77,28.0,BOS,NBA,C,50.0,,1888.0,328.0,756.0,0.434,,,,328.0,756.0,0.434,0.434,162.0,198.0,0.818,147.0,550.0,697.0,248.0,46.0,49.0,,181.0,818.0,,1.0
1977-78,29.0,BOS,NBA,C,77.0,,3215.0,598.0,1220.0,0.49,,,,598.0,1220.0,0.49,0.49,239.0,284.0,0.842,248.0,830.0,1078.0,351.0,102.0,67.0,217.0,297.0,1435.0,,2.0
1978-79,30.0,BOS,NBA,C,68.0,,2517.0,488.0,1010.0,0.483,,,,488.0,1010.0,0.483,0.483,151.0,187.0,0.807,152.0,500.0,652.0,242.0,76.0,51.0,174.0,263.0,1127.0,,0.0
1979-80,31.0,BOS,NBA,C,66.0,55.0,2159.0,422.0,932.0,0.453,1.0,12.0,0.083,421.0,920.0,0.458,0.453,95.0,122.0,0.779,126.0,408.0,534.0,206.0,69.0,61.0,108.0,216.0,940.0,,0.0
1982-83,34.0,MIL,NBA,PF,40.0,34.0,1014.0,136.0,306.0,0.444,0.0,2.0,0.0,136.0,304.0,0.447,0.444,52.0,63.0,0.825,73.0,201.0,274.0,82.0,30.0,15.0,44.0,137.0,324.0,,0.0
