Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,27,2265,SAS,San Antonio Spurs,24.0,NBA,PG,5.0,0.0,114.0,6.6,13.3,0.5,0.6,2.8,0.22,6.0,10.4,0.58,2.2,2.8,0.78,0.0,1.6,1.6,6.6,1.6,0.0,1.6,2.8,16.1
1986,5,2265,CHI,Charlotte Bobcats,25.0,NBA,PG,3.0,0.0,80.0,3.2,6.8,0.47,0.0,0.0,,3.2,6.8,0.47,5.9,7.7,0.76,0.0,0.0,0.0,2.3,1.4,0.0,1.4,4.1,12.2
1987,5,2265,CHI,Charlotte Bobcats,26.0,NBA,PG,3.0,3.0,87.0,4.6,9.1,0.5,1.2,2.9,0.43,3.3,6.2,0.53,0.4,0.4,1.0,0.0,1.2,1.2,4.6,0.8,0.0,2.1,3.7,10.8
1988,5,2265,CHI,Charlotte Bobcats,27.0,NBA,PG,10.0,0.0,165.0,4.4,11.6,0.38,0.4,2.6,0.17,3.9,8.9,0.44,0.9,0.9,1.0,0.0,0.9,0.9,6.5,0.2,0.2,1.1,5.2,10.0
1989,5,2265,CHI,Charlotte Bobcats,28.0,NBA,PG,16.0,0.0,302.0,4.4,9.3,0.47,0.6,2.3,0.26,3.8,7.0,0.54,1.7,1.9,0.88,0.2,1.0,1.2,4.1,1.4,0.0,1.8,4.2,11.1
1990,5,2265,CHI,Charlotte Bobcats,29.0,NBA,PG,15.0,15.0,395.0,3.4,7.9,0.42,0.4,0.8,0.44,3.0,7.1,0.42,1.3,1.3,1.0,0.2,1.8,2.0,4.9,0.8,0.0,1.4,3.8,8.4
1991,5,2265,CHI,Charlotte Bobcats,30.0,NBA,PG,17.0,17.0,487.0,4.6,8.6,0.53,0.1,1.0,0.14,4.4,7.6,0.58,1.0,1.0,1.0,0.1,1.6,1.7,3.9,0.8,0.0,0.4,2.4,10.3
1992,5,2265,CHI,Charlotte Bobcats,31.0,NBA,PG,22.0,22.0,598.0,4.4,8.4,0.52,0.7,1.6,0.44,3.7,6.7,0.55,1.0,1.1,0.84,0.0,1.3,1.3,3.7,0.8,0.1,0.8,3.2,10.5
1993,5,2265,CHI,Charlotte Bobcats,32.0,NBA,PG,19.0,0.0,331.0,3.8,6.5,0.58,1.6,2.6,0.62,2.2,3.9,0.56,0.9,1.2,0.73,0.5,1.5,2.1,3.5,0.7,0.1,0.4,3.3,10.1
1994,5,2265,CHI,Charlotte Bobcats,33.0,NBA,PG,9.0,0.0,58.0,1.9,4.3,0.43,0.0,0.6,0.0,1.9,3.7,0.5,0.0,0.0,,0.0,0.6,0.6,3.1,1.2,0.0,0.0,3.7,3.7
