Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1986,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,"January 21, 1963",23.0,NBA,SF,10.0,0.0,120.0,5.4,11.6,0.46,0.0,0.4,0.0,5.4,11.2,0.48,4.5,7.0,0.65,2.9,6.6,9.5,5.8,0.8,0.4,4.1,9.9,15.3,101.0,116.0
1987,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,"January 21, 1963",24.0,NBA,SF,4.0,0.0,97.0,6.3,17.0,0.37,0.0,1.5,0.0,6.3,15.5,0.41,2.4,5.3,0.46,1.9,3.9,5.8,2.9,1.5,1.0,2.9,6.3,15.1,84.0,119.0
1988,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,"January 21, 1963",25.0,NBA,SF,15.0,0.0,274.0,7.4,16.0,0.46,0.2,0.6,0.33,7.3,15.5,0.47,6.7,9.5,0.71,4.7,5.6,10.2,4.5,1.5,1.3,3.9,5.4,21.8,110.0,115.0
1990,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",27.0,NBA,PF,3.0,3.0,125.0,10.0,20.4,0.49,0.0,1.3,0.0,10.0,19.1,0.52,6.5,6.9,0.94,2.2,7.4,9.5,2.2,0.9,0.4,4.3,5.6,26.4,105.0,116.0
1991,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",28.0,NBA,PF,5.0,0.0,179.0,7.1,15.0,0.47,0.0,1.1,0.0,7.1,14.0,0.51,6.6,7.9,0.83,2.6,6.9,9.5,2.9,0.5,0.0,2.9,4.5,20.8,112.0,119.0
1992,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",29.0,NBA,PF,3.0,0.0,120.0,7.7,20.1,0.38,0.9,1.7,0.5,6.8,18.4,0.37,10.7,12.0,0.89,5.1,11.5,16.6,3.0,0.9,0.4,3.0,4.3,26.9,111.0,116.0
1993,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",30.0,NBA,PF,4.0,4.0,165.0,8.1,17.4,0.46,0.0,0.6,0.0,8.1,16.7,0.48,9.0,11.6,0.78,1.0,6.4,7.4,9.3,0.3,0.6,5.5,4.5,25.1,105.0,112.0
1994,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",31.0,NBA,SF,5.0,5.0,174.0,8.1,15.6,0.52,0.6,1.9,0.33,7.5,13.7,0.55,12.2,14.0,0.87,2.5,5.9,8.4,3.1,0.3,0.9,2.5,6.5,29.0,133.0,106.0
1995,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",32.0,NBA,SF,4.0,4.0,153.0,8.3,20.5,0.4,3.6,6.5,0.56,4.7,14.0,0.33,6.8,8.6,0.79,0.7,6.1,6.8,4.3,1.1,0.7,4.0,4.3,26.9,109.0,110.0
1996,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",33.0,NBA,SF,21.0,21.0,789.0,8.5,17.9,0.48,1.4,3.9,0.37,7.0,13.9,0.5,4.8,6.3,0.75,1.3,5.9,7.2,4.6,1.0,0.3,4.6,4.3,23.2,102.0,107.0
1997,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",34.0,NBA,SF,12.0,12.0,459.0,7.7,16.3,0.47,1.8,3.3,0.55,5.8,13.0,0.45,6.1,7.5,0.82,2.3,5.6,7.9,4.7,1.5,0.1,2.1,4.6,23.3,125.0,111.0
1998,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",35.0,NBA,SF,10.0,10.0,375.0,9.6,18.7,0.51,0.3,2.1,0.14,9.3,16.6,0.56,4.6,5.7,0.82,2.7,8.8,11.5,5.8,1.0,0.1,3.3,3.1,24.1,115.0,115.0
2000,25,2575,POR,Portland Trail Blazers,Detlef Schrempf,"January 21, 1963",37.0,NBA,SF,15.0,0.0,276.0,4.5,11.3,0.39,0.2,1.2,0.17,4.3,10.1,0.42,7.9,9.5,0.83,2.0,8.7,10.7,6.1,0.8,0.0,3.0,5.9,17.0,111.0,104.0
2001,25,2575,POR,Portland Trail Blazers,Detlef Schrempf,"January 21, 1963",38.0,NBA,SF,3.0,0.0,32.0,6.6,9.8,0.67,3.3,4.9,0.67,3.3,4.9,0.67,6.6,9.8,0.67,0.0,8.2,8.2,1.6,0.0,0.0,3.3,4.9,23.0,128.0,116.0
