SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,5,CHI,Reggie Theus,25.0,82,81.0,2856,749,1567,0.48,21,91,0.23,728,1476,0.49,0.48,434,542,0.8,91,209,300,484,143,17,321,281,1953
1983,5,CHI,Dave Corzine,26.0,82,71.0,2496,457,920,0.5,0,2,0.0,457,918,0.5,0.5,232,322,0.72,243,474,717,154,47,109,228,242,1146
1983,5,CHI,Dave Greenwood,25.0,79,61.0,2355,312,686,0.46,0,4,0.0,312,682,0.46,0.46,165,233,0.71,217,548,765,151,54,90,154,261,789
1983,5,CHI,Rod Higgins,23.0,82,42.0,2196,313,698,0.45,13,41,0.32,300,657,0.46,0.46,209,264,0.79,159,207,366,175,66,65,127,248,848
1983,5,CHI,Quintin Dailey,22.0,76,32.0,2081,470,1008,0.47,5,25,0.2,465,983,0.47,0.47,206,282,0.73,87,173,260,280,72,10,205,248,1151
1983,5,CHI,Mark Olberding,26.0,80,31.0,1817,251,522,0.48,2,12,0.17,249,510,0.49,0.48,194,248,0.78,108,250,358,131,50,9,152,246,698
1983,5,CHI,Orlando Woolridge,23.0,57,38.0,1627,361,622,0.58,0,3,0.0,361,619,0.58,0.58,217,340,0.64,122,176,298,97,38,44,157,177,939
1983,5,CHI,Ronnie Lester,24.0,65,38.0,1437,202,446,0.45,0,5,0.0,202,441,0.46,0.45,124,171,0.72,46,126,172,332,51,6,134,121,528
1983,5,CHI,Tracy Jackson,23.0,78,3.0,1309,199,426,0.47,2,13,0.15,197,413,0.48,0.47,92,126,0.73,87,92,179,105,64,11,83,132,492
1983,5,CHI,Dudley Bradley,25.0,58,11.0,683,82,159,0.52,1,5,0.2,81,154,0.53,0.52,36,45,0.8,27,78,105,106,49,10,59,91,201
1983,5,CHI,Dwight Jones,30.0,49,2.0,673,86,193,0.45,0,0,,86,193,0.45,0.45,47,75,0.63,56,139,195,40,18,14,66,90,219
1983,5,CHI,Jawann Oldham,25.0,16,0.0,171,31,58,0.53,0,0,,31,58,0.53,0.53,12,22,0.55,18,29,47,5,5,13,13,30,74
1983,5,CHI,Mike Bratz,27.0,15,0.0,140,14,42,0.33,1,8,0.12,13,34,0.38,0.34,10,13,0.77,3,16,19,23,7,0,14,20,39
1983,5,CHI,Larry Spriggs,23.0,9,0.0,39,8,20,0.4,0,0,,8,20,0.4,0.4,5,7,0.71,2,7,9,3,1,2,2,3,21
1983,5,CHI,Larry Kenon,30.0,5,0.0,25,2,6,0.33,0,0,,2,6,0.33,0.33,0,0,,1,3,4,0,1,0,2,2,4
1983,5,CHI,Team Totals,,82,,19905,3537,7373,0.48,45,209,0.22,3492,7164,0.49,0.48,1983,2690,0.74,1267,2527,3794,2086,666,400,1743,2192,9102
