PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marc Gasol,30,11,11,416,6.1,15.6,0.39399999999999996,0.0,0.2,0.0,6.1,15.4,0.39899999999999997,6.5,7.6,0.852,1.6,8.1,9.8,4.2,0.9,1.6,1.4,2.9,18.8
Zach Randolph,33,11,11,382,6.7,15.8,0.423,0.1,0.5,0.2,6.6,15.4,0.429,2.7,3.1,0.879,3.0,5.7,8.8,2.2,0.6,0.0,2.2,3.5,16.2
Courtney Lee,29,11,11,367,5.4,9.8,0.55,1.4,2.9,0.467,4.0,6.9,0.586,2.2,2.3,0.9570000000000001,0.3,2.5,2.7,2.4,1.2,0.0,1.3,2.4,14.3
Jeff Green,28,11,2,298,4.3,13.0,0.33299999999999996,0.5,2.2,0.222,3.9,10.9,0.35600000000000004,2.7,3.1,0.846,1.1,5.2,6.3,2.3,0.6,0.6,1.9,2.2,11.8
Tony Allen,33,10,9,279,3.6,7.4,0.491,0.1,0.9,0.14300000000000002,3.5,6.5,0.54,1.2,1.5,0.75,1.8,4.9,6.7,1.9,3.1,1.4,1.7,3.5,8.5
Mike Conley,27,8,8,243,6.1,14.2,0.42700000000000005,1.5,4.9,0.303,4.6,9.3,0.49200000000000005,3.4,4.1,0.821,0.0,1.3,1.3,5.9,1.6,0.0,1.8,1.5,17.0
Vince Carter,38,11,0,196,5.0,12.3,0.40299999999999997,1.3,5.1,0.25,3.7,7.2,0.513,1.5,1.7,0.889,2.4,6.2,8.6,2.0,1.3,0.4,1.3,3.1,12.7
Beno Udrih,32,10,0,175,6.4,15.0,0.425,0.8,3.3,0.25,5.6,11.7,0.474,2.1,2.5,0.833,0.8,3.3,4.1,4.3,1.0,0.0,0.8,3.3,15.6
Kosta Koufos,25,11,0,127,4.8,8.8,0.5479999999999999,0.0,0.0,,4.8,8.8,0.5479999999999999,0.9,1.4,0.6,5.4,5.7,11.1,1.1,1.1,1.7,0.3,4.0,10.5
Nick Calathes,25,9,3,126,3.4,10.3,0.33299999999999996,1.7,3.7,0.462,1.7,6.6,0.261,0.9,2.3,0.375,0.3,4.3,4.6,4.6,2.6,0.3,2.9,4.3,9.4
Jordan Adams,20,4,0,10,7.2,10.8,0.667,3.6,3.6,1.0,3.6,7.2,0.5,7.2,14.4,0.5,0.0,3.6,3.6,0.0,3.6,0.0,0.0,0.0,25.2
Jon Leuer,25,4,0,9,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,0.0,0.0,,8.0,12.0,20.0,0.0,0.0,0.0,0.0,4.0,16.0
JaMychal Green,24,5,0,8,0.0,9.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,9.0,9.0,1.0,0.0,13.5,13.5,0.0,4.5,4.5,0.0,4.5,9.0
Russ Smith,23,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
