PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Nicolas Batum,26,5,5,209,4.1,12.1,0.34299999999999997,2.2,6.7,0.33299999999999996,1.9,5.3,0.355,1.7,2.2,0.769,1.0,6.4,7.4,4.5,0.2,0.2,2.1,1.9,12.2
LaMarcus Aldridge,29,5,5,208,6.4,19.4,0.33,0.5,1.9,0.273,5.9,17.5,0.337,5.5,6.2,0.889,3.6,6.1,9.7,1.6,0.3,2.1,1.4,2.8,18.9
Damian Lillard,24,5,5,201,7.0,17.2,0.406,0.9,5.6,0.161,6.1,11.6,0.523,4.5,5.7,0.7809999999999999,0.4,3.2,3.6,4.1,0.4,0.5,2.1,2.7,19.3
CJ McCollum,23,5,1,166,6.9,14.5,0.478,2.4,5.0,0.478,4.6,9.5,0.47700000000000004,2.2,2.8,0.769,0.2,4.1,4.3,0.4,1.3,0.2,1.3,2.8,18.4
Robin Lopez,26,5,5,117,2.8,4.6,0.6,0.0,0.0,,2.8,4.6,0.6,2.5,2.5,1.0,2.8,4.0,6.8,0.9,0.3,1.5,1.5,4.6,8.0
Meyers Leonard,22,5,0,106,4.8,7.1,0.667,3.4,4.4,0.769,1.4,2.7,0.5,0.3,0.7,0.5,2.0,9.2,11.2,1.7,0.7,0.7,1.0,5.8,13.2
Arron Afflalo,29,3,3,60,1.2,7.2,0.16699999999999998,0.6,2.4,0.25,0.6,4.8,0.125,0.0,0.6,0.0,0.0,4.2,4.2,1.2,0.0,0.0,1.8,3.6,3.0
Steve Blake,34,5,0,43,1.7,9.2,0.182,0.8,6.7,0.125,0.8,2.5,0.33299999999999996,1.7,1.7,1.0,0.0,0.8,0.8,6.7,0.0,0.8,1.7,3.3,5.9
Allen Crabbe,22,2,1,39,3.7,4.6,0.8,1.8,1.8,1.0,1.8,2.8,0.667,0.0,0.0,,0.0,2.8,2.8,0.9,1.8,0.9,0.9,0.9,9.2
Chris Kaman,32,3,0,37,3.9,7.8,0.5,0.0,0.0,,3.9,7.8,0.5,1.0,1.0,1.0,4.9,8.8,13.6,2.9,0.0,0.0,2.9,4.9,8.8
Joel Freeland,27,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,0.0,5.1,0.0,0.0,0.0,0.0
Tim Frazier,24,2,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Alonzo Gee,27,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
