Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,14,105,LAL,Los Angeles Lakers,3,Trevor Ariza,SF,6-8,215,"June 30, 1985",US,3,UCLA
2008,14,385,LAL,Los Angeles Lakers,54,Kwame Brown,C,6-11,270,"March 10, 1982",US,6,
2008,14,408,LAL,Los Angeles Lakers,24,Kobe Bryant,SG,6-6,212,"August 23, 1978",US,11,
2008,14,444,LAL,Los Angeles Lakers,17,Andrew Bynum,C,7-0,285,"October 27, 1987",US,2,
2008,14,591,LAL,Los Angeles Lakers,43,Brian Cook,PF,6-9,234,"December 4, 1980",US,4,Illinois
2008,14,633,LAL,Los Angeles Lakers,1,Javaris Crittenton,SG,6-5,200,"December 31, 1987",US,R,Georgia Tech
2008,14,878,LAL,Los Angeles Lakers,6,Maurice Evans,SG,6-5,220,"November 8, 1978",US,4,"Wichita State, Texas"
2008,14,890,LAL,Los Angeles Lakers,5,Jordan Farmar,PG,6-2,180,"November 30, 1986",US,1,UCLA
2008,14,919,LAL,Los Angeles Lakers,2,Derek Fisher,PG,6-1,200,"August 9, 1974",US,11,Little Rock
2008,14,1008,LAL,Los Angeles Lakers,16,Pau Gasol,C,7-0,250,"July 6, 1980",ES,6,
2008,14,1379,LAL,Los Angeles Lakers,28,Didier Ilunga-Mbenga,C,7-0,245,"December 30, 1980",CD,3,
2008,14,1582,LAL,Los Angeles Lakers,11,Coby Karl,SG,6-5,215,"March 6, 1983",US,R,Boise State
2008,14,1980,LAL,Los Angeles Lakers,31,Chris Mihm,C,7-0,265,"July 16, 1979",US,6,Texas
2008,14,2134,LAL,Los Angeles Lakers,14,Ira Newble,SF,6-7,220,"January 20, 1975",US,7,Miami University
2008,14,2185,LAL,Los Angeles Lakers,7,Lamar Odom,PF,6-10,220,"November 6, 1979",US,8,Rhode Island
2008,14,2382,LAL,Los Angeles Lakers,10,Vladimir Radmanovic,SF,6-10,227,"November 19, 1980",BA,6,
2008,14,2919,LAL,Los Angeles Lakers,21,Ronny Turiaf,C,6-10,249,"January 13, 1983",MQ,2,Gonzaga
2008,14,2986,LAL,Los Angeles Lakers,18,Sasha Vujacic,SG,6-7,195,"March 8, 1984",SI,3,
2008,14,3019,LAL,Los Angeles Lakers,4,Luke Walton,SF,6-8,235,"March 28, 1980",US,4,Arizona
