Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,15,367,MEM,Memphis Grizzlies,44,Andre Brown,PF,6-9,245,"May 12, 1981",US,1,DePaul
2008,15,385,MEM,Memphis Grizzlies,54,Kwame Brown,C,6-11,270,"March 10, 1982",US,6,
2008,15,469,MEM,Memphis Grizzlies,35,Brian Cardinal,PF,6-8,245,"May 2, 1977",US,7,Purdue
2008,15,572,MEM,Memphis Grizzlies,34,Jason Collins,C,7-0,255,"December 2, 1978",US,6,Stanford
2008,15,585,MEM,Memphis Grizzlies,11,Mike Conley,PG,6-1,175,"October 11, 1987",US,R,Ohio State
2008,15,633,MEM,Memphis Grizzlies,3,Javaris Crittenton,SG,6-5,200,"December 31, 1987",US,R,Georgia Tech
2008,15,1008,MEM,Memphis Grizzlies,16,Pau Gasol,C,7-0,250,"July 6, 1980",ES,6,
2008,15,1011,MEM,Memphis Grizzlies,22,Rudy Gay,SF,6-8,250,"August 17, 1986",US,1,UConn
2008,15,1420,MEM,Memphis Grizzlies,23,Casey Jacobsen,SG,6-6,215,"March 19, 1981",US,3,Stanford
2008,15,1527,MEM,Memphis Grizzlies,6,Bobby Ray Jones,SF,6-7,215,"January 9, 1984",US,1,Washington
2008,15,1625,MEM,Memphis Grizzlies,7,Tarence Kinsey,SG,6-6,185,"March 21, 1984",US,1,South Carolina
2008,15,1781,MEM,Memphis Grizzlies,1,Kyle Lowry,PG,6-0,196,"March 25, 1986",US,1,Villanova
2008,15,1986,MEM,Memphis Grizzlies,31,Darko Milicic,C,7-0,250,"June 20, 1985",RS,4,
2008,15,1994,MEM,Memphis Grizzlies,33,Mike Miller,SG,6-8,218,"February 19, 1980",US,7,Florida
2008,15,2117,MEM,Memphis Grizzlies,2,Juan Carlos Navarro,SG,6-3,170,"June 13, 1980",ES,R,
2008,15,2440,MEM,Memphis Grizzlies,3,Jeremy Richardson,SF,6-6,185,"February 11, 1984",US,1,Delta State University
2008,15,2768,MEM,Memphis Grizzlies,20,Damon Stoudamire,PG,5-10,171,"September 3, 1973",US,12,Arizona
2008,15,2793,MEM,Memphis Grizzlies,4,Stromile Swift,PF,6-9,225,"November 21, 1979",US,7,LSU
2008,15,3027,MEM,Memphis Grizzlies,21,Hakim Warrick,PF,6-9,219,"July 8, 1982",US,2,Syracuse
