Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,22.0,DEN,NBA,PG,13.0,0.0,117.0,10.2,21.8,0.469,5.3,11.5,0.462,4.9,10.2,0.478,3.1,4.4,0.7,0.9,1.8,2.7,8.0,0.9,0.4,5.8,7.1,28.9,,107.0,116.0
1999,24.0,WAS,NBA,PG,35.0,6.0,427.0,6.3,16.8,0.373,1.1,4.4,0.257,5.1,12.4,0.414,2.6,3.5,0.75,1.1,1.5,2.6,9.1,2.4,0.1,3.8,4.5,16.3,,94.0,107.0
2001,26.0,LAC,NBA,PG,81.0,81.0,2831.0,8.2,17.6,0.463,1.0,2.7,0.361,7.2,14.9,0.482,2.5,3.0,0.807,0.8,3.4,4.2,8.5,1.4,0.1,2.1,3.8,19.8,,112.0,108.0
2002,27.0,LAC,NBA,PG,81.0,80.0,3030.0,8.1,19.7,0.413,1.3,4.1,0.321,6.8,15.6,0.437,3.2,3.9,0.836,0.8,3.0,3.7,8.8,1.1,0.1,2.6,3.6,20.8,,107.0,111.0
2003,28.0,POR,NBA,PG,75.0,1.0,1311.0,7.7,17.3,0.444,0.2,1.4,0.171,7.5,15.9,0.469,2.0,2.7,0.746,0.9,3.1,4.0,7.0,0.9,0.1,3.1,4.8,17.7,,99.0,108.0
2004,29.0,TOT,NBA,"PG,SG",70.0,57.0,2365.0,7.7,17.2,0.447,1.1,2.9,0.362,6.6,14.2,0.465,2.6,3.3,0.797,0.8,3.3,4.0,9.9,1.7,0.1,2.8,3.7,19.0,,109.0,108.0
2004,29.0,POR,NBA,SG,39.0,26.0,1269.0,8.6,18.3,0.471,0.7,2.1,0.319,7.9,16.2,0.491,2.5,3.3,0.763,0.7,3.4,4.1,8.6,1.6,0.1,2.7,4.1,20.4,,109.0,109.0
2004,29.0,CLE,NBA,PG,31.0,31.0,1096.0,6.7,16.0,0.417,1.5,3.9,0.388,5.2,12.1,0.426,2.7,3.2,0.836,0.8,3.1,4.0,11.3,1.7,0.2,2.8,3.3,17.5,,109.0,108.0
2005,30.0,CLE,NBA,PG,76.0,69.0,2651.0,7.6,18.5,0.412,1.8,5.3,0.345,5.8,13.1,0.439,2.6,3.2,0.813,0.6,2.5,3.2,7.9,1.1,0.0,2.4,3.6,19.7,,108.0,111.0
2006,31.0,NJN,NBA,SG,28.0,1.0,486.0,6.9,15.7,0.441,0.3,1.8,0.188,6.6,14.0,0.472,2.2,3.2,0.69,1.2,4.3,5.5,5.7,1.2,0.2,3.2,4.1,16.4,,93.0,105.0
2007,32.0,CHA,NBA,PG,38.0,3.0,702.0,5.3,13.4,0.392,0.1,0.6,0.125,5.2,12.9,0.405,1.6,2.4,0.688,1.0,3.6,4.6,9.2,1.0,0.0,3.1,5.4,12.3,,93.0,112.0
2008,33.0,CHA,NBA,PG,54.0,26.0,1410.0,4.0,9.2,0.434,0.1,0.7,0.158,3.9,8.5,0.457,0.9,1.1,0.767,0.6,3.0,3.6,8.2,0.9,0.1,2.8,4.4,9.0,,97.0,114.0
