Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,,154,WSB,None,25.0,NBA,SF,2.0,,36.5,4.5,14.0,0.32,0.0,0.0,,4.5,14.0,0.32,0.32,2.0,3.5,0.57,1.0,6.0,7.0,3.5,0.5,0.5,4.0,4.0,11.0
1982,,154,WSB,None,27.0,NBA,SF,7.0,,38.3,5.1,14.3,0.36,0.0,0.0,,5.1,14.3,0.36,0.36,3.0,3.6,0.84,3.1,5.9,9.0,3.1,2.0,0.4,1.7,2.9,13.3
1984,,154,WSB,None,29.0,NBA,SF,4.0,,42.0,6.8,14.8,0.46,0.0,0.3,0.0,6.8,14.5,0.47,0.46,3.0,3.3,0.92,1.8,4.3,6.0,3.5,1.8,0.8,2.0,3.0,16.5
1985,,154,WSB,None,30.0,NBA,SF,4.0,0.0,16.3,2.8,6.0,0.46,0.0,0.5,0.0,2.8,5.5,0.5,0.46,2.0,2.3,0.89,1.0,2.5,3.5,1.5,0.8,0.0,1.3,1.8,7.5
1987,10.0,154,GSW,Golden State Warriors,32.0,NBA,SF,10.0,0.0,17.9,2.6,4.8,0.54,0.4,1.0,0.4,2.2,3.8,0.58,0.58,0.3,0.4,0.75,1.8,2.2,4.0,1.9,0.8,0.0,0.9,1.6,5.9
