OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2013,15,MEM,82,241.5,33.5,77.0,0.44,6.1,18.2,0.34,27.4,58.8,0.46,16.1,21.5,0.75,10.3,28.8,39.1,19.5,7.3,5.5,15.5,20.0,89.3
2013,12,IND,81,241.9,34.5,82.2,0.42,5.4,16.6,0.33,29.1,65.6,0.44,16.2,21.3,0.76,11.2,29.6,40.9,19.2,7.5,5.7,13.5,21.9,90.7
2013,5,CHI,82,241.8,35.4,80.1,0.44,5.5,16.0,0.35,29.9,64.1,0.47,16.5,22.3,0.74,11.0,30.1,41.1,18.8,7.3,5.8,13.7,19.6,92.9
2013,13,LAC,82,240.6,34.6,78.0,0.44,7.6,20.5,0.37,26.9,57.5,0.47,17.9,23.9,0.75,10.9,28.2,39.1,22.1,7.4,4.1,16.1,20.9,94.6
2013,16,MIA,82,242.4,35.6,80.9,0.44,7.6,21.7,0.35,28.0,59.1,0.47,16.2,21.2,0.77,11.2,28.9,40.1,20.2,7.9,3.2,15.6,20.4,95.0
2013,3,BRK,82,242.1,37.4,80.7,0.46,6.3,17.3,0.37,31.1,63.4,0.49,14.0,19.2,0.73,10.7,28.5,39.2,21.4,7.5,4.8,13.4,21.4,95.1
2013,2,BOS,81,244.9,36.1,82.0,0.44,6.8,19.9,0.34,29.3,62.1,0.47,17.7,23.9,0.74,11.4,32.1,43.6,21.6,7.8,4.7,15.3,19.4,96.7
2013,20,NYK,82,240.6,35.6,77.6,0.46,7.8,21.8,0.36,27.8,55.8,0.5,16.8,22.2,0.76,10.0,31.6,41.6,19.3,6.4,4.0,15.1,19.2,95.7
2013,30,WAS,82,242.1,35.9,81.7,0.44,7.1,20.5,0.35,28.8,61.2,0.47,16.8,22.8,0.74,11.0,33.2,44.2,21.5,7.8,4.4,14.5,19.1,95.8
2013,23,PHI,82,240.9,36.8,81.0,0.45,6.7,19.2,0.35,30.1,61.8,0.49,16.2,21.4,0.76,11.0,33.0,44.0,22.8,7.2,4.8,14.3,16.2,96.5
