Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,22.0,DAL,NBA,SG,82.0,16.0,1979.0,8.0,15.6,0.513,0.0,0.1,0.25,8.0,15.5,0.515,3.9,5.0,0.768,1.8,2.9,4.6,1.9,0.8,0.5,2.1,2.2,19.8
1983,23.0,DAL,NBA,SG,75.0,62.0,2349.0,7.9,16.0,0.492,0.0,0.2,0.2,7.8,15.7,0.497,4.6,5.8,0.78,1.7,2.8,4.5,2.8,0.6,0.4,1.8,1.8,20.3
1984,24.0,DAL,NBA,SG,81.0,81.0,3025.0,8.6,15.7,0.546,0.0,0.1,0.091,8.6,15.6,0.55,4.4,5.5,0.812,1.5,3.0,4.4,3.4,0.7,0.4,2.0,1.5,21.6
1985,25.0,DAL,NBA,SG,81.0,80.0,2834.0,7.9,15.6,0.508,0.1,0.3,0.3,7.9,15.4,0.512,4.3,5.2,0.828,1.4,2.5,3.8,3.7,0.8,0.2,2.1,1.2,20.3
1986,26.0,DAL,NBA,SG,82.0,81.0,2787.0,8.7,17.0,0.514,0.1,0.4,0.138,8.7,16.7,0.522,5.2,6.2,0.836,1.1,2.6,3.8,3.5,1.0,0.3,2.4,1.8,22.8
1987,27.0,DAL,NBA,SG,80.0,80.0,2758.0,8.2,16.5,0.495,0.1,0.2,0.333,8.1,16.3,0.497,5.5,6.2,0.884,1.3,2.4,3.6,3.5,0.8,0.3,2.3,1.9,21.9
1988,28.0,DAL,NBA,SG,71.0,69.0,2580.0,6.9,14.7,0.473,0.0,0.1,0.0,6.9,14.6,0.476,4.6,5.3,0.873,1.1,2.3,3.4,3.7,0.9,0.3,2.0,1.6,18.5
1989,29.0,DAL,NBA,SG,78.0,78.0,2946.0,7.3,15.3,0.476,0.4,1.0,0.353,6.9,14.2,0.485,3.9,4.5,0.854,0.9,2.5,3.3,3.5,0.8,0.2,2.0,1.7,18.7
1990,30.0,DAL,NBA,SG,80.0,80.0,2934.0,7.7,15.4,0.498,0.2,0.5,0.302,7.5,14.9,0.505,3.5,4.2,0.844,1.1,2.4,3.4,3.5,0.9,0.3,2.1,1.6,19.0
1991,31.0,DAL,NBA,SG,80.0,80.0,2965.0,7.7,16.0,0.482,0.5,1.4,0.351,7.2,14.6,0.494,3.4,4.0,0.865,0.8,2.3,3.1,3.7,0.8,0.2,1.9,1.9,19.3
1992,32.0,DAL,NBA,SG,75.0,74.0,2527.0,7.6,16.5,0.461,0.9,2.4,0.385,6.7,14.1,0.474,3.4,3.8,0.898,1.1,2.3,3.4,2.9,0.7,0.3,2.2,1.9,19.6
1993,33.0,NYK,NBA,SG,60.0,33.0,1434.0,6.0,13.5,0.443,0.8,1.8,0.425,5.2,11.7,0.446,1.8,2.3,0.789,0.6,2.0,2.6,3.9,0.6,0.3,1.6,3.2,14.6
1994,34.0,NYK,NBA,SG,55.0,1.0,969.0,6.0,13.7,0.436,1.1,3.1,0.357,4.9,10.6,0.46,1.8,2.0,0.906,0.9,2.6,3.5,2.8,0.9,0.2,1.6,3.7,14.9
