Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,6,3277,CLE,Cleveland Cavaliers,Tyler Zeller,1990-01-17,23.0,NBA,C,77.0,55.0,2033.0,4.3,9.9,0.44,0.0,0.1,0.0,4.3,9.8,0.44,2.1,2.8,0.76,2.8,4.9,7.8,1.7,0.6,1.2,1.7,4.4,10.8
2014,6,3277,CLE,Cleveland Cavaliers,Tyler Zeller,1990-01-17,24.0,NBA,C,70.0,9.0,1049.0,5.4,10.0,0.54,0.0,0.0,0.0,5.4,9.9,0.54,3.0,4.2,0.72,3.5,6.1,9.7,1.2,0.6,1.3,2.1,4.7,13.7
2015,2,3277,BOS,Boston Celtics,Tyler Zeller,1990-01-17,25.0,NBA,C,82.0,59.0,1731.0,7.1,12.9,0.55,0.0,0.0,,7.1,12.9,0.55,3.2,3.9,0.82,3.0,6.6,9.7,2.4,0.4,1.1,1.6,4.3,17.3
2016,2,3277,BOS,Boston Celtics,Tyler Zeller,1990-01-17,26.0,NBA,C,60.0,3.0,710.0,7.0,14.7,0.48,0.0,0.0,,7.0,14.7,0.48,4.5,5.5,0.82,3.1,5.9,9.0,1.5,0.5,1.1,2.3,4.9,18.5
2017,2,3277,BOS,Boston Celtics,Tyler Zeller,1990-01-17,27.0,NBA,C,51.0,5.0,525.0,5.3,10.8,0.49,0.0,0.1,0.0,5.3,10.8,0.5,1.5,2.7,0.56,2.9,5.6,8.5,2.9,0.5,1.4,1.4,4.2,12.2
2018,31,3277,TOT,Total After Trade,Tyler Zeller,1990-01-17,28.0,NBA,C,66.0,34.0,1109.0,6.1,10.8,0.56,0.3,0.9,0.36,5.7,9.9,0.58,1.9,2.6,0.72,3.6,6.3,9.9,1.5,0.5,1.1,1.5,4.1,14.3
2018,3,3277,BRK,Brooklyn Nets,Tyler Zeller,1990-01-17,28.0,NBA,C,42.0,33.0,703.0,6.4,11.7,0.55,0.5,1.3,0.38,5.9,10.4,0.57,2.0,3.1,0.67,3.2,6.7,9.9,1.4,0.4,1.1,1.8,4.0,15.4
2018,17,3277,MIL,Milwaukee Bucks,Tyler Zeller,1990-01-17,28.0,NBA,C,24.0,1.0,406.0,5.5,9.3,0.59,0.0,0.2,0.0,5.5,9.1,0.6,1.5,1.7,0.9,4.2,5.7,9.8,1.7,0.6,1.2,1.1,4.3,12.5
2019,31,3277,TOT,Total After Trade,Tyler Zeller,1990-01-17,29.0,NBA,C,6.0,1.0,93.0,6.2,11.6,0.53,0.0,0.4,0.0,6.2,11.2,0.55,5.4,7.0,0.78,4.3,5.0,9.3,1.5,0.4,1.2,1.5,7.7,17.8
2019,1,3277,ATL,Atlanta Hawks,Tyler Zeller,1990-01-17,29.0,NBA,C,2.0,0.0,11.0,0.0,6.5,0.0,0.0,3.3,0.0,0.0,3.3,0.0,0.0,0.0,,6.5,13.1,19.6,3.3,0.0,0.0,0.0,13.1,0.0
2019,15,3277,MEM,Memphis Grizzlies,Tyler Zeller,1990-01-17,29.0,NBA,C,4.0,1.0,82.0,7.0,12.3,0.57,0.0,0.0,,7.0,12.3,0.57,6.1,7.9,0.78,4.0,4.0,7.9,1.3,0.4,1.3,1.8,7.0,20.2
2020,27,3277,SAS,San Antonio Spurs,Tyler Zeller,1990-01-17,30.0,NBA,C,2.0,0.0,4.0,9.0,36.0,0.25,0.0,0.0,,9.0,36.0,0.25,0.0,0.0,,27.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0
