Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1992,10,43,GSW,Golden State Warriors,22.0,NBA,C,80.0,1350.0,13.9,0.56,0.0,0.32,8.7,18.3,13.6,3.1,1.5,2.7,14.8,18.3,,1.1,1.4,2.5,0.09,,-1.6,-0.4,-2.0,0.0
1993,10,43,GSW,Golden State Warriors,23.0,NBA,C,72.0,1753.0,14.3,0.55,0.03,0.24,8.4,18.4,13.4,7.8,0.9,1.9,14.0,20.0,,1.6,1.4,3.0,0.08,,-1.0,-0.6,-1.6,0.2
1994,10,43,GSW,Golden State Warriors,24.0,NBA,C,69.0,1318.0,14.0,0.54,0.03,0.26,9.5,15.7,12.6,7.3,1.0,1.5,13.3,20.2,,1.1,1.1,2.3,0.08,,-1.1,-0.9,-2.1,0.0
1995,10,43,GSW,Golden State Warriors,25.0,NBA,C,50.0,1237.0,12.8,0.53,0.06,0.13,7.7,18.4,13.0,7.8,1.1,1.6,13.8,18.8,,0.3,0.8,1.1,0.04,,-2.2,-0.7,-2.9,-0.3
2002,9,43,DET,Detroit Pistons,32.0,NBA,C,15.0,97.0,9.2,0.37,0.04,0.16,8.6,26.6,17.6,11.5,0.0,0.7,8.4,28.9,,-0.3,0.1,-0.1,-0.07,,-5.3,-3.5,-8.8,-0.2
