SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2019,19,NOP,Jrue Holiday,28,67,67,2402,10.6,22.4,0.47,2.3,7.0,0.32,8.3,15.4,0.54,4.0,5.2,0.77,1.5,5.0,6.5,10.0,2.1,1.0,4.1,2.9,27.5,,111,112
2019,19,NOP,Julius Randle,24,73,49,2232,11.9,22.7,0.52,1.4,4.1,0.34,10.5,18.6,0.56,7.4,10.1,0.73,3.4,9.8,13.2,4.8,1.1,0.9,4.3,5.1,32.6,,113,112
2019,19,NOP,Anthony Davis,25,56,56,1850,13.3,25.8,0.52,1.2,3.6,0.33,12.1,22.1,0.55,8.6,10.9,0.79,4.4,12.5,16.9,5.5,2.2,3.4,2.8,3.3,36.5,,122,105
2019,19,NOP,Darius Miller,28,69,15,1757,5.0,12.8,0.39,3.5,9.6,0.36,1.5,3.2,0.47,1.5,1.9,0.79,0.4,3.0,3.4,3.9,1.1,0.6,1.6,4.4,15.0,,110,116
2019,19,NOP,E'Twaun Moore,29,53,36,1463,8.1,16.9,0.48,2.4,5.6,0.43,5.7,11.3,0.51,1.4,1.9,0.76,1.1,2.9,4.0,3.2,1.3,0.3,1.9,3.6,20.1,,110,117
2019,19,NOP,Elfrid Payton,24,42,42,1250,6.7,15.3,0.43,1.2,3.9,0.31,5.4,11.4,0.48,2.0,2.8,0.74,1.8,6.4,8.2,11.9,1.6,0.6,4.2,3.0,16.6,,106,113
2019,19,NOP,Frank Jackson,20,61,16,1169,7.7,17.8,0.43,2.1,6.7,0.31,5.6,11.1,0.51,2.1,2.9,0.74,1.0,4.3,5.3,2.7,1.0,0.1,1.9,3.7,19.7,,102,117
2019,19,NOP,Kenrich Williams,24,46,29,1079,4.6,12.0,0.38,2.2,6.7,0.33,2.4,5.3,0.45,0.6,0.8,0.68,2.4,7.1,9.4,3.6,1.9,0.8,1.6,4.1,12.0,,105,112
2019,19,NOP,Ian Clark,27,60,6,973,7.2,18.3,0.39,3.2,9.6,0.33,4.1,8.6,0.47,1.6,1.8,0.89,0.6,3.6,4.3,4.5,1.1,0.4,2.8,4.5,19.2,,98,116
2019,19,NOP,Jahlil Okafor,23,59,24,935,10.5,18.0,0.59,0.0,0.2,0.2,10.5,17.7,0.59,2.9,4.4,0.66,4.1,9.7,13.8,2.0,0.7,2.0,2.6,4.8,24.1,,115,112
2019,19,NOP,Nikola Mirotic,27,32,22,925,9.1,20.5,0.45,4.3,11.6,0.37,4.9,8.8,0.55,4.3,5.1,0.84,2.3,11.0,13.3,1.8,1.1,1.3,1.9,4.3,26.8,,116,111
2019,19,NOP,Tim Frazier,28,47,17,909,4.5,10.0,0.45,1.4,3.9,0.35,3.1,6.0,0.52,1.6,2.1,0.78,1.6,5.4,7.0,10.5,1.3,0.2,3.1,4.8,12.0,,115,115
2019,19,NOP,Cheick Diallo,22,64,1,896,8.7,14.1,0.62,0.1,0.2,0.25,8.7,13.8,0.62,2.6,3.5,0.75,3.9,13.3,17.2,1.7,1.5,1.7,2.5,5.9,20.1,,119,108
2019,19,NOP,Solomon Hill,27,44,15,878,3.6,9.4,0.38,1.7,5.3,0.32,1.9,4.1,0.47,1.2,1.7,0.72,1.8,5.2,7.0,2.9,1.2,0.5,1.6,4.2,10.1,,103,115
2019,19,NOP,Wesley Johnson,31,26,13,377,4.3,10.8,0.4,2.3,6.2,0.38,2.0,4.7,0.42,0.7,1.1,0.67,1.2,5.4,6.7,2.0,1.5,0.9,1.5,5.5,11.7,,102,114
2019,19,NOP,Stanley Johnson,22,18,0,247,7.2,17.1,0.42,2.1,6.4,0.32,5.1,10.7,0.47,1.7,2.4,0.69,1.7,6.2,7.9,5.3,2.3,0.2,4.9,4.1,18.1,,90,112
2019,19,NOP,Christian Wood,23,8,2,189,12.0,22.6,0.53,1.5,5.2,0.29,10.6,17.5,0.61,7.6,10.1,0.76,3.2,12.3,15.5,1.5,1.7,2.5,3.4,3.4,33.2,,114,107
2019,19,NOP,Dairis Bertans,29,12,0,167,3.3,13.1,0.26,2.8,9.5,0.29,0.6,3.6,0.15,0.0,0.0,,0.6,1.9,2.5,2.8,0.3,0.0,0.6,1.9,9.5,,86,120
2019,19,NOP,Andrew Harrison,24,6,0,38,3.7,14.7,0.25,2.4,12.2,0.2,1.2,2.4,0.5,1.2,2.4,0.5,2.4,3.7,6.1,8.6,0.0,0.0,2.4,8.6,11.0,,91,119
2019,19,NOP,Jason Smith,32,2,0,20,4.6,20.9,0.22,4.6,16.3,0.29,0.0,4.6,0.0,4.6,4.6,1.0,4.6,4.6,9.3,2.3,0.0,0.0,2.3,7.0,18.6,,93,118
