Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1986,22.0,UTA,NBA,PF,81.0,76.0,2475.0,504.0,1016.0,0.496,0.0,2.0,0.0,504.0,1014.0,0.497,0.496,195.0,405.0,0.481,174.0,544.0,718.0,236.0,105.0,44.0,279.0,295.0,1203.0,,0.0
1987,23.0,UTA,NBA,PF,82.0,82.0,2857.0,728.0,1422.0,0.512,0.0,7.0,0.0,728.0,1415.0,0.514,0.512,323.0,540.0,0.598,278.0,577.0,855.0,158.0,104.0,60.0,237.0,323.0,1779.0,,0.0
1988,24.0,UTA,NBA,PF,82.0,82.0,3198.0,858.0,1650.0,0.52,0.0,5.0,0.0,858.0,1645.0,0.522,0.52,552.0,789.0,0.7,277.0,709.0,986.0,199.0,117.0,50.0,325.0,296.0,2268.0,,0.0
1989,25.0,UTA,NBA,PF,80.0,80.0,3126.0,809.0,1559.0,0.519,5.0,16.0,0.313,804.0,1543.0,0.521,0.521,703.0,918.0,0.766,259.0,594.0,853.0,219.0,144.0,70.0,285.0,286.0,2326.0,,0.0
1990,26.0,UTA,NBA,PF,82.0,82.0,3122.0,914.0,1627.0,0.562,16.0,43.0,0.372,898.0,1584.0,0.567,0.567,696.0,913.0,0.762,232.0,679.0,911.0,226.0,121.0,50.0,304.0,259.0,2540.0,,0.0
1991,27.0,UTA,NBA,PF,82.0,82.0,3302.0,847.0,1608.0,0.527,4.0,14.0,0.286,843.0,1594.0,0.529,0.528,684.0,888.0,0.77,236.0,731.0,967.0,270.0,89.0,79.0,244.0,268.0,2382.0,,0.0
1992,28.0,UTA,NBA,PF,81.0,81.0,3054.0,798.0,1516.0,0.526,3.0,17.0,0.176,795.0,1499.0,0.53,0.527,673.0,865.0,0.778,225.0,684.0,909.0,241.0,108.0,51.0,248.0,226.0,2272.0,,0.0
1993,29.0,UTA,NBA,PF,82.0,82.0,3099.0,797.0,1443.0,0.552,4.0,20.0,0.2,793.0,1423.0,0.557,0.554,619.0,836.0,0.74,227.0,692.0,919.0,308.0,124.0,85.0,240.0,261.0,2217.0,,0.0
1994,30.0,UTA,NBA,PF,82.0,82.0,3329.0,772.0,1552.0,0.497,8.0,32.0,0.25,764.0,1520.0,0.503,0.5,511.0,736.0,0.694,235.0,705.0,940.0,328.0,125.0,126.0,234.0,268.0,2063.0,,0.0
1995,31.0,UTA,NBA,PF,82.0,82.0,3126.0,830.0,1548.0,0.536,11.0,41.0,0.268,819.0,1507.0,0.543,0.54,516.0,695.0,0.742,156.0,715.0,871.0,285.0,129.0,85.0,236.0,269.0,2187.0,,0.0
1996,32.0,UTA,NBA,PF,82.0,82.0,3113.0,789.0,1520.0,0.519,16.0,40.0,0.4,773.0,1480.0,0.522,0.524,512.0,708.0,0.723,175.0,629.0,804.0,345.0,138.0,56.0,199.0,245.0,2106.0,,1.0
1997,33.0,UTA,NBA,PF,82.0,82.0,2998.0,864.0,1571.0,0.55,0.0,13.0,0.0,864.0,1558.0,0.555,0.55,521.0,690.0,0.755,193.0,616.0,809.0,368.0,113.0,48.0,233.0,217.0,2249.0,,1.0
1998,34.0,UTA,NBA,PF,81.0,81.0,3030.0,780.0,1472.0,0.53,2.0,6.0,0.333,778.0,1466.0,0.531,0.531,628.0,825.0,0.761,189.0,645.0,834.0,316.0,96.0,70.0,247.0,237.0,2190.0,,0.0
1999,35.0,UTA,NBA,PF,49.0,49.0,1832.0,393.0,797.0,0.493,0.0,1.0,0.0,393.0,796.0,0.494,0.493,378.0,480.0,0.788,107.0,356.0,463.0,201.0,62.0,28.0,162.0,134.0,1164.0,,1.0
2001,37.0,UTA,NBA,PF,81.0,81.0,2895.0,670.0,1345.0,0.498,2.0,5.0,0.4,668.0,1340.0,0.499,0.499,536.0,676.0,0.793,114.0,555.0,669.0,361.0,93.0,62.0,244.0,216.0,1878.0,,0.0
2002,38.0,UTA,NBA,PF,80.0,80.0,3040.0,635.0,1399.0,0.454,9.0,25.0,0.36,626.0,1374.0,0.456,0.457,509.0,639.0,0.797,142.0,544.0,686.0,341.0,152.0,59.0,263.0,229.0,1788.0,,0.0
2003,39.0,UTA,NBA,PF,81.0,81.0,2936.0,595.0,1289.0,0.462,3.0,14.0,0.214,592.0,1275.0,0.464,0.463,474.0,621.0,0.763,113.0,515.0,628.0,379.0,136.0,31.0,210.0,204.0,1667.0,,0.0
2004,40.0,LAL,NBA,PF,42.0,42.0,1373.0,193.0,400.0,0.483,0.0,1.0,0.0,193.0,399.0,0.484,0.483,168.0,225.0,0.747,61.0,306.0,367.0,163.0,50.0,20.0,103.0,116.0,554.0,,1.0
