SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,13,SDC,Norm Nixon,28.0,82,82.0,3053,587,1270,0.46,11,46,0.24,576,1224,0.47,0.47,206,271,0.76,56,147,203,914,94,4,257,180,1391
1984,13,SDC,Terry Cummings,22.0,81,80.0,2907,737,1491,0.49,0,3,0.0,737,1488,0.5,0.49,380,528,0.72,323,454,777,139,92,57,218,298,1854
1984,13,SDC,James Donaldson,26.0,82,67.0,2525,360,604,0.6,0,0,,360,604,0.6,0.6,249,327,0.76,165,484,649,90,40,139,171,214,969
1984,13,SDC,Greg Kelser,26.0,80,21.0,1783,313,603,0.52,2,6,0.33,311,597,0.52,0.52,250,356,0.7,188,203,391,91,68,31,195,249,878
1984,13,SDC,Craig Hodges,23.0,76,28.0,1571,258,573,0.45,10,46,0.22,248,527,0.47,0.46,66,88,0.75,22,64,86,116,58,1,85,166,592
1984,13,SDC,Bill Walton,31.0,55,46.0,1476,288,518,0.56,0,2,0.0,288,516,0.56,0.56,92,154,0.6,132,345,477,183,45,88,177,153,668
1984,13,SDC,Michael Brooks,25.0,47,30.0,1405,213,445,0.48,0,5,0.0,213,440,0.48,0.48,104,151,0.69,142,200,342,88,50,14,78,125,530
1984,13,SDC,Derek Smith,22.0,61,20.0,1297,238,436,0.55,1,6,0.17,237,430,0.55,0.55,123,163,0.76,54,116,170,82,33,22,78,165,600
1984,13,SDC,Ricky Pierce,24.0,69,35.0,1280,268,570,0.47,0,9,0.0,268,561,0.48,0.47,149,173,0.86,59,76,135,60,27,13,81,143,685
1984,13,SDC,Jerome Whitehead,27.0,70,1.0,921,144,294,0.49,0,0,,144,294,0.49,0.49,88,107,0.82,94,151,245,19,17,12,59,159,376
1984,13,SDC,Billy McKinney,28.0,80,0.0,843,136,305,0.45,0,2,0.0,136,303,0.45,0.45,39,46,0.85,7,47,54,161,27,0,48,84,311
1984,13,SDC,Hank McDowell,24.0,57,0.0,611,85,197,0.43,0,3,0.0,85,194,0.44,0.43,38,56,0.68,63,92,155,37,14,2,49,77,208
1984,13,SDC,Rory White,24.0,6,0.0,19,4,9,0.44,0,0,,4,9,0.44,0.44,0,0,,2,2,4,0,0,0,1,3,8
1984,13,SDC,Hutch Jones,24.0,4,0.0,18,0,3,0.0,0,0,,0,3,0.0,0.0,1,4,0.25,0,0,0,0,1,0,2,0,1
1984,13,SDC,Linton Townes,24.0,2,0.0,17,3,7,0.43,0,0,,3,7,0.43,0.43,0,0,,0,1,1,1,1,2,1,3,6
1984,13,SDC,Kevin Loder,24.0,1,0.0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
1984,13,SDC,Team Totals,,82,,19730,3634,7325,0.5,24,128,0.19,3610,7197,0.5,0.5,1785,2424,0.74,1307,2382,3689,1981,567,385,1515,2020,9077
