Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,31,863,TOT,Total After Trade,26.0,NBA,SF,78.0,,2401.0,10.6,21.3,0.5,0.0,0.1,0.33,10.6,21.2,0.5,4.0,5.1,0.79,5.2,6.4,11.6,4.3,1.4,1.2,4.1,4.0,25.3,,106.0,107.0
1980,12,863,IND,Indiana Pacers,26.0,NBA,SF,54.0,,1526.0,10.4,20.7,0.5,0.0,0.1,0.0,10.4,20.6,0.51,3.4,4.2,0.81,5.0,6.4,11.4,4.3,1.4,1.0,3.7,3.9,24.3,,108.0,107.0
1980,8,863,DEN,Denver Nuggets,26.0,NBA,SF,24.0,,875.0,10.9,22.5,0.48,0.1,0.2,0.67,10.8,22.4,0.48,5.1,6.7,0.76,5.4,6.5,11.9,4.3,1.5,1.5,4.8,4.1,27.0,,104.0,107.0
1981,8,863,DEN,Denver Nuggets,27.0,NBA,SF,81.0,,3093.0,10.9,22.0,0.49,0.0,0.1,0.6,10.8,21.9,0.49,5.5,6.5,0.85,3.9,5.3,9.1,4.1,1.5,1.4,3.4,3.6,27.3,,112.0,110.0
1982,8,863,DEN,Denver Nuggets,28.0,NBA,SF,82.0,82.0,3015.0,12.4,22.5,0.55,0.0,0.1,0.0,12.4,22.4,0.55,5.4,6.4,0.84,3.0,5.0,8.1,6.3,1.3,1.7,3.8,3.8,30.2,,118.0,114.0
1983,8,863,DEN,Denver Nuggets,29.0,NBA,SF,82.0,82.0,2988.0,13.7,26.6,0.52,0.0,0.2,0.17,13.7,26.4,0.52,5.8,7.0,0.83,3.8,4.8,8.6,5.7,1.7,1.8,3.8,3.4,33.3,,113.0,109.0
1984,8,863,DEN,Denver Nuggets,30.0,NBA,SF,82.0,77.0,2870.0,13.7,26.0,0.53,0.0,0.1,0.14,13.7,25.8,0.53,5.3,6.5,0.82,3.3,3.8,7.0,6.1,1.3,1.4,3.4,3.8,32.8,,114.0,113.0
1985,8,863,DEN,Denver Nuggets,31.0,NBA,SF,81.0,81.0,2924.0,14.3,27.6,0.52,0.0,0.1,0.2,14.3,27.6,0.52,5.8,7.0,0.83,3.1,3.9,7.0,5.2,1.5,0.7,3.8,4.0,34.5,,113.0,111.0
1986,8,863,DEN,Denver Nuggets,32.0,NBA,SF,81.0,81.0,3024.0,14.1,28.1,0.5,0.0,0.1,0.2,14.1,28.0,0.5,7.6,8.8,0.86,2.9,3.2,6.0,4.8,1.1,0.4,3.7,3.5,35.9,,113.0,110.0
1987,8,863,DEN,Denver Nuggets,33.0,NBA,SF,82.0,82.0,3085.0,14.1,28.1,0.5,0.1,0.2,0.27,14.1,27.9,0.5,6.0,7.1,0.84,2.1,2.9,5.0,6.2,1.1,0.3,3.1,3.2,34.4,,113.0,114.0
1988,8,863,DEN,Denver Nuggets,34.0,NBA,SF,80.0,80.0,2818.0,13.6,27.5,0.5,0.0,0.1,0.0,13.6,27.4,0.5,5.1,6.1,0.83,2.7,3.3,6.0,6.1,1.1,0.4,2.9,3.1,32.3,,111.0,110.0
1989,8,863,DEN,Denver Nuggets,35.0,NBA,SF,82.0,82.0,2990.0,13.8,28.1,0.49,0.0,0.1,0.25,13.8,28.0,0.49,4.9,5.7,0.86,2.2,2.7,4.9,5.7,1.0,0.2,3.0,2.6,32.5,,109.0,112.0
1990,8,863,DEN,Denver Nuggets,36.0,NBA,SF,80.0,80.0,2211.0,13.1,26.6,0.49,0.0,0.1,0.4,13.0,26.5,0.49,3.3,3.8,0.88,2.5,3.4,5.9,4.6,1.1,0.5,1.9,2.7,29.5,,110.0,110.0
1991,7,863,DAL,Dallas Mavericks,37.0,NBA,SF,79.0,26.0,1748.0,9.4,21.4,0.44,0.0,0.0,0.0,9.4,21.4,0.44,3.5,4.1,0.85,3.1,4.3,7.4,3.1,1.2,0.7,2.9,4.1,22.3,,98.0,113.0
