Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,1,3177,ATL,Atlanta Hawks,23.0,NBA,PG,2.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,27.0,36.0,0.75,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0
2001,21,3177,SEA,Seattle Supersonics,25.0,NBA,PG,69.0,6.0,1238.0,4.7,10.7,0.44,1.8,3.9,0.46,2.9,6.8,0.43,2.4,2.8,0.88,1.0,2.8,3.8,5.5,0.9,0.1,2.4,2.4,13.6
2002,21,3177,SEA,Seattle Supersonics,26.0,NBA,SG,50.0,2.0,603.0,4.8,11.5,0.42,1.7,4.5,0.37,3.2,7.0,0.45,1.9,2.3,0.8,1.0,2.8,3.8,5.0,1.3,0.1,2.1,2.1,13.2
2003,31,3177,TOT,Total After Trade,27.0,NBA,PG,78.0,11.0,1881.0,4.4,11.1,0.39,1.8,5.0,0.36,2.6,6.1,0.42,1.5,2.0,0.76,0.5,2.8,3.3,5.1,1.5,0.1,2.2,2.7,12.0
2003,2,3177,BOS,Boston Celtics,27.0,NBA,PG,51.0,2.0,1169.0,4.1,10.4,0.4,1.7,4.9,0.35,2.4,5.5,0.44,1.5,1.8,0.84,0.4,3.0,3.4,3.9,1.9,0.1,1.9,2.6,11.5
2003,8,3177,DEN,Denver Nuggets,27.0,NBA,PG,27.0,9.0,712.0,4.8,12.2,0.39,1.9,5.2,0.36,2.9,7.0,0.41,1.5,2.3,0.67,0.6,2.5,3.1,7.0,0.8,0.2,2.7,2.8,12.9
2004,31,3177,TOT,Total After Trade,28.0,NBA,"PG,SG",53.0,4.0,763.0,4.1,10.9,0.38,1.4,4.7,0.3,2.7,6.2,0.43,2.4,2.7,0.88,0.4,2.4,2.8,5.5,1.7,0.1,2.2,2.9,12.0
2004,22,3177,ORL,Orlando Magic,28.0,NBA,SG,37.0,2.0,525.0,4.0,10.4,0.39,1.7,5.1,0.34,2.3,5.3,0.44,2.7,3.1,0.89,0.6,2.3,2.9,4.4,1.6,0.1,1.8,2.7,12.5
2004,19,3177,NOH,New Orleans Hornets,28.0,NBA,PG,16.0,2.0,238.0,4.2,12.3,0.35,0.8,3.9,0.19,3.5,8.3,0.42,1.7,2.0,0.85,0.0,2.6,2.6,7.9,2.1,0.2,3.2,3.3,10.9
2007,14,3177,LAL,Los Angeles Lakers,31.0,NBA,PG,30.0,0.0,345.0,3.7,9.0,0.41,2.1,5.2,0.4,1.6,3.8,0.42,0.4,0.6,0.67,1.1,3.0,4.2,3.2,1.3,0.0,1.4,2.1,9.8
