Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,22.0,LAC,NBA,PF,21.0,0.0,258.0,6.9,14.8,0.465,0.0,0.0,,6.9,14.8,0.465,4.2,6.9,0.606,4.2,6.9,11.0,0.2,2.1,2.7,4.0,4.2,17.9,,93.0,107.0
2001,24.0,LAC,NBA,PF,39.0,23.0,584.0,5.9,14.8,0.398,0.0,0.0,,5.9,14.8,0.398,2.9,5.4,0.542,5.0,10.4,15.4,1.7,1.3,1.0,2.9,5.6,14.7,,90.0,103.0
2002,25.0,CLE,NBA,PF,65.0,8.0,1107.0,4.2,7.8,0.543,0.0,0.0,,4.2,7.8,0.543,2.3,3.8,0.608,4.5,9.0,13.5,0.8,1.2,2.9,2.0,6.2,10.8,,110.0,106.0
2003,26.0,PHI,NBA,PF,77.0,9.0,1381.0,6.9,12.6,0.55,0.0,0.0,,6.9,12.6,0.55,3.7,6.1,0.602,5.2,8.7,13.9,0.7,1.8,2.0,2.4,6.7,17.5,,112.0,101.0
2004,27.0,MIL,NBA,C,56.0,54.0,1577.0,8.5,17.1,0.497,0.0,0.0,,8.5,17.1,0.497,2.6,4.6,0.572,4.0,9.7,13.7,1.6,1.0,2.0,2.6,5.5,19.6,,101.0,103.0
2005,28.0,TOT,NBA,"C,PF",49.0,23.0,941.0,5.7,11.2,0.507,0.0,0.1,0.0,5.7,11.1,0.51,1.4,3.8,0.357,5.8,9.4,15.3,2.3,1.7,2.7,2.2,5.6,12.7,,105.0,103.0
2005,28.0,PHI,NBA,PF,24.0,0.0,246.0,4.5,11.7,0.386,0.0,0.2,0.0,4.5,11.5,0.393,1.0,3.5,0.294,4.7,8.0,12.7,1.0,1.0,1.2,2.7,6.0,10.1,,81.0,105.0
2005,28.0,SAC,NBA,C,25.0,23.0,695.0,6.1,11.0,0.554,0.0,0.0,,6.1,11.0,0.554,1.5,3.9,0.377,6.2,9.9,16.2,2.8,1.9,3.2,2.0,5.4,13.7,,114.0,103.0
2006,29.0,TOT,NBA,"C,PF",65.0,5.0,944.0,4.7,9.1,0.513,0.0,0.0,,4.7,9.1,0.513,1.5,3.2,0.482,4.3,8.6,12.9,1.7,1.4,2.4,2.6,6.8,10.8,,100.0,106.0
2006,29.0,SAC,NBA,PF,38.0,0.0,429.0,4.6,8.4,0.551,0.0,0.0,,4.6,8.4,0.551,1.5,3.3,0.444,3.7,8.6,12.3,2.1,1.3,2.4,2.2,6.6,10.7,,105.0,103.0
2006,29.0,POR,NBA,C,27.0,5.0,515.0,4.7,9.7,0.484,0.0,0.0,,4.7,9.7,0.484,1.6,3.1,0.517,4.9,8.6,13.5,1.4,1.5,2.4,2.9,6.9,11.0,,96.0,109.0
2007,30.0,MIL,NBA,PF,67.0,44.0,1523.0,4.2,8.6,0.49,0.0,0.0,,4.2,8.6,0.49,1.6,2.7,0.582,3.6,9.5,13.1,2.0,0.6,2.2,2.6,6.7,10.0,,99.0,110.0
2008,31.0,PHO,NBA,C,66.0,0.0,844.0,5.4,11.7,0.465,0.1,0.2,0.667,5.3,11.5,0.462,1.9,3.7,0.524,3.7,10.3,14.0,0.9,1.2,4.5,2.3,6.6,12.9,,97.0,103.0
2009,32.0,LAC,NBA,PF,51.0,21.0,843.0,5.7,12.7,0.449,0.0,0.1,0.0,5.7,12.6,0.453,1.9,2.9,0.638,4.5,8.1,12.6,1.7,1.1,3.2,2.7,5.8,13.2,,95.0,110.0
2010,33.0,LAC,NBA,PF,16.0,1.0,123.0,4.2,10.5,0.4,0.0,0.0,,4.2,10.5,0.4,2.5,3.4,0.75,3.8,7.6,11.4,0.0,1.3,1.7,3.0,8.4,11.0,,87.0,109.0
2011,34.0,MIL,NBA,C,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,112.0
2012,35.0,MEM,NBA,C,1.0,0.0,4.0,0.0,13.2,0.0,0.0,0.0,,0.0,13.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,,0.0,112.0
