Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,22.0,DET,NBA,SG,82,45,23.9,3.5,7.3,0.481,0.1,0.2,0.313,3.4,7.1,0.485,0.485,2.3,2.9,0.798,0.7,0.7,1.5,4.8,0.8,0.1,1.9,2.4,9.4
1987,23.0,DET,NBA,SG,79,75,30.9,4.7,9.5,0.493,0.1,0.3,0.409,4.6,9.2,0.495,0.499,2.3,3.1,0.748,0.6,1.5,2.1,4.5,1.1,0.1,2.2,2.5,11.8
1988,24.0,DET,NBA,SG,82,82,33.3,5.5,11.7,0.472,0.0,0.2,0.211,5.5,11.5,0.477,0.474,3.1,3.8,0.815,0.8,1.7,2.4,4.7,1.1,0.2,2.1,1.9,14.2
1989,25.0,DET,NBA,SG,69,67,34.9,6.6,13.1,0.505,0.2,0.4,0.483,6.4,12.7,0.506,0.513,3.8,4.4,0.85,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2
1990,26.0,DET,NBA,SG,75,71,34.4,6.8,14.1,0.48,0.3,0.7,0.4,6.5,13.4,0.485,0.491,4.0,4.4,0.9,0.8,2.0,2.8,4.9,0.8,0.0,1.9,1.7,17.8
1991,27.0,DET,NBA,SG,80,80,38.1,7.8,16.2,0.481,0.2,0.6,0.311,7.6,15.6,0.488,0.487,4.6,5.2,0.89,0.8,1.6,2.3,5.5,1.1,0.1,2.4,1.7,20.4
1992,28.0,DET,NBA,SG,82,82,38.9,7.2,16.0,0.448,0.6,1.5,0.408,6.6,14.5,0.452,0.466,5.0,5.8,0.867,1.0,1.3,2.3,4.6,0.9,0.1,2.4,1.8,19.9
1993,29.0,DET,NBA,SG,77,77,40.2,8.8,18.9,0.466,1.5,3.9,0.375,7.3,15.0,0.489,0.504,4.5,5.2,0.864,0.8,1.1,1.9,4.0,1.0,0.1,1.8,1.8,23.5
1994,30.0,DET,NBA,SG,69,69,37.6,7.3,16.2,0.452,1.8,4.6,0.388,5.5,11.6,0.477,0.507,4.0,4.8,0.836,0.5,1.7,2.2,3.8,0.9,0.1,2.3,1.7,20.4
1995,31.0,DET,NBA,SG,67,67,38.0,6.2,14.5,0.43,1.5,5.0,0.305,4.7,9.4,0.497,0.483,4.1,5.1,0.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1
1996,32.0,DET,NBA,PG,67,40,32.7,3.8,8.9,0.426,1.8,4.4,0.406,2.0,4.5,0.447,0.528,2.4,2.9,0.822,0.4,1.6,2.1,4.0,0.6,0.0,1.4,1.6,11.8
1997,33.0,DET,NBA,SG,79,79,37.0,4.9,11.1,0.44,2.1,4.9,0.432,2.8,6.2,0.446,0.535,2.8,3.2,0.867,0.5,1.9,2.4,4.0,0.7,0.0,1.6,1.2,14.7
1998,34.0,DET,NBA,SG,72,72,32.3,4.6,11.0,0.416,2.2,5.9,0.371,2.4,5.1,0.468,0.516,1.8,2.1,0.825,0.2,1.3,1.4,3.5,0.6,0.0,1.2,1.4,13.1
1999,35.0,DET,NBA,SG,38,38,29.4,3.8,9.2,0.411,2.3,5.8,0.403,1.4,3.4,0.426,0.539,1.3,1.6,0.836,0.3,1.5,1.8,3.5,0.6,0.1,1.4,1.3,11.3
