Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,27.0,DEN,NBA,PG,5.0,174.0,18.1,0.501,0.028,0.153,9.1,5.8,7.6,15.9,2.4,0.0,11.5,22.0,,0.4,0.0,0.4,0.112,,1.8,0.1,1.9,0.2
2005,28.0,DEN,NBA,PG,5.0,184.0,16.8,0.506,0.061,0.485,5.4,11.4,8.2,27.3,2.9,0.4,13.0,23.4,,0.1,0.2,0.3,0.08,,1.9,1.8,3.8,0.3
2006,29.0,DEN,NBA,PG,5.0,182.0,15.3,0.485,0.0,0.221,4.4,10.2,6.9,40.2,1.4,0.4,15.9,24.3,,0.0,0.2,0.2,0.057,,2.2,0.3,2.5,0.2
2008,31.0,PHI,NBA,PG,6.0,229.0,11.3,0.466,0.034,0.247,3.7,6.8,5.2,18.2,1.2,0.0,12.4,23.0,,-0.1,0.1,0.0,0.008,,-0.4,-1.8,-2.3,0.0
2009,32.0,PHI,NBA,PG,6.0,258.0,18.1,0.548,0.099,0.337,4.5,13.9,9.3,23.7,1.5,0.3,14.1,25.4,,0.3,0.2,0.5,0.094,,2.6,-0.2,2.4,0.3
2010,33.0,POR,NBA,PG,6.0,210.0,15.2,0.513,0.095,0.541,2.8,8.6,5.6,31.5,1.8,0.4,17.2,25.2,,0.1,-0.1,0.0,0.002,,0.6,-1.3,-0.7,0.1
2011,34.0,POR,NBA,PG,6.0,194.0,18.9,0.574,0.149,0.358,3.3,8.7,6.1,32.7,0.6,0.0,14.4,23.8,,0.5,-0.1,0.4,0.106,,2.9,-1.4,1.5,0.2
2012,35.0,DEN,NBA,SG,7.0,200.0,18.4,0.496,0.096,0.205,7.2,12.4,9.8,32.5,2.4,0.4,17.6,21.2,,0.3,0.1,0.5,0.109,,1.8,0.9,2.7,0.2
2013,36.0,DEN,NBA,PG,6.0,154.0,16.3,0.519,0.159,0.391,7.6,7.6,7.6,25.5,0.6,0.0,16.5,26.9,,0.2,0.0,0.1,0.037,,2.6,-2.9,-0.3,0.1
2014,37.0,WAS,NBA,SG,11.0,108.0,9.5,0.489,0.073,0.22,2.1,9.7,5.9,15.6,1.5,0.0,15.1,23.2,,-0.1,0.2,0.1,0.025,,-3.2,-1.3,-4.5,-0.1
2016,39.0,SAS,NBA,PG,5.0,35.0,15.8,0.571,0.429,0.286,7.0,9.3,8.3,27.8,0.0,0.0,0.0,10.5,,0.1,0.0,0.2,0.231,,1.7,1.0,2.7,0.0
