Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,10,2685,GSW,Golden State Warriors,20.0,NBA,PF,82.0,82.0,34.4,5.7,12.5,0.46,0.1,0.3,0.36,5.6,12.1,0.46,0.46,3.7,4.8,0.77,3.7,5.1,8.7,1.0,1.0,1.6,1.7,2.7,15.3
1997,10,2685,GSW,Golden State Warriors,21.0,NBA,PF,80.0,80.0,38.6,7.3,16.2,0.45,0.2,0.6,0.26,7.2,15.6,0.46,0.46,3.8,4.7,0.81,3.3,5.2,8.5,1.6,0.9,1.1,2.4,3.1,18.7
1998,31,2685,TOT,Total After Trade,22.0,NBA,PF,79.0,55.0,29.7,5.9,13.5,0.43,0.0,0.1,0.0,5.9,13.4,0.44,0.43,2.9,3.7,0.78,2.5,3.4,6.0,1.2,0.8,0.6,2.0,3.3,14.6
1998,10,2685,GSW,Golden State Warriors,22.0,NBA,PF,49.0,49.0,33.6,7.0,16.3,0.43,0.0,0.1,0.0,7.0,16.2,0.43,0.43,3.3,4.2,0.77,2.9,4.0,6.9,1.4,0.9,0.8,2.2,3.4,17.3
1998,23,2685,PHI,Philadelphia 76Ers,22.0,NBA,PF,30.0,6.0,23.3,4.0,9.0,0.45,0.0,0.0,0.0,4.0,9.0,0.45,0.45,2.2,2.8,0.79,1.9,2.5,4.4,0.9,0.6,0.4,1.7,3.1,10.3
1999,18,2685,MIN,Minnesota Timberwolves,23.0,NBA,C,43.0,42.0,33.0,5.2,12.1,0.43,0.0,0.1,0.0,5.2,12.1,0.43,0.43,3.3,4.4,0.76,3.6,4.7,8.2,1.6,0.7,1.5,1.5,3.4,13.7
2001,9,2685,DET,Detroit Pistons,25.0,NBA,PF,69.0,59.0,28.1,4.5,11.1,0.4,0.0,0.1,0.0,4.5,11.0,0.4,0.4,3.3,4.2,0.8,2.3,4.8,7.1,1.1,0.7,0.7,1.3,3.7,12.3
2002,18,2685,MIN,Minnesota Timberwolves,26.0,NBA,C,72.0,63.0,26.7,4.1,8.1,0.51,0.0,0.0,0.67,4.1,8.0,0.51,0.51,2.4,2.9,0.83,2.1,4.2,6.3,1.1,0.5,0.8,1.2,3.5,10.7
2003,18,2685,MIN,Minnesota Timberwolves,27.0,NBA,SF,54.0,21.0,20.7,2.8,6.1,0.46,0.0,0.0,0.0,2.8,6.0,0.46,0.46,1.9,2.4,0.78,2.1,2.9,5.0,0.7,0.3,1.0,0.8,3.2,7.5
2004,17,2685,MIL,Milwaukee Bucks,28.0,NBA,PF,76.0,76.0,29.7,4.1,9.3,0.44,0.0,0.1,0.2,4.1,9.3,0.44,0.44,2.7,3.2,0.86,3.0,5.4,8.5,1.0,0.6,1.2,1.1,2.8,10.9
2005,17,2685,MIL,Milwaukee Bucks,29.0,NBA,PF,74.0,73.0,30.6,4.3,8.4,0.51,0.0,0.0,0.0,4.3,8.4,0.52,0.51,2.4,3.1,0.77,2.4,4.9,7.3,0.9,0.6,0.5,1.1,3.0,11.0
2006,17,2685,MIL,Milwaukee Bucks,30.0,NBA,PF,44.0,5.0,20.2,3.3,6.9,0.48,0.0,0.0,0.0,3.3,6.9,0.48,0.48,2.0,2.6,0.77,1.9,3.3,5.2,0.7,0.5,0.3,0.9,2.7,8.6
2007,31,2685,TOT,Total After Trade,31.0,NBA,PF,65.0,11.0,23.1,3.3,7.3,0.45,0.0,0.1,0.0,3.3,7.3,0.45,0.45,1.9,2.3,0.84,1.8,4.3,6.2,0.8,0.6,0.4,1.2,2.3,8.5
2007,8,2685,DEN,Denver Nuggets,31.0,NBA,PF,11.0,0.0,13.5,2.1,4.4,0.48,0.0,0.1,0.0,2.1,4.3,0.49,0.48,0.9,1.1,0.83,1.2,2.5,3.6,0.3,0.5,0.6,1.2,2.1,5.1
2007,23,2685,PHI,Philadelphia 76Ers,31.0,NBA,PF,54.0,11.0,25.1,3.5,7.9,0.44,0.0,0.1,0.0,3.5,7.9,0.45,0.44,2.1,2.5,0.85,2.0,4.7,6.7,0.9,0.6,0.4,1.2,2.3,9.2
2008,31,2685,TOT,Total After Trade,32.0,NBA,PF,77.0,36.0,22.4,4.1,8.5,0.48,0.0,0.0,0.0,4.1,8.4,0.48,0.48,2.0,2.6,0.76,2.1,3.1,5.2,0.9,0.4,0.6,0.9,2.4,10.1
2008,5,2685,CHI,Charlotte Bobcats,32.0,NBA,PF,50.0,35.0,22.9,4.5,9.7,0.47,0.0,0.0,0.0,4.5,9.6,0.47,0.47,2.2,2.7,0.81,2.2,3.1,5.3,0.9,0.5,0.6,1.0,2.3,11.2
2008,6,2685,CLE,Cleveland Cavaliers,32.0,NBA,PF,27.0,1.0,21.5,3.2,6.3,0.51,0.0,0.1,0.0,3.2,6.2,0.52,0.51,1.7,2.6,0.65,2.0,3.0,5.0,0.7,0.3,0.6,0.8,2.7,8.1
2009,31,2685,TOT,Total After Trade,33.0,NBA,C,57.0,3.0,19.3,2.7,5.8,0.47,0.1,0.1,0.43,2.7,5.7,0.47,0.47,1.0,1.4,0.72,1.6,3.1,4.6,0.7,0.3,0.7,0.4,2.1,6.6
2009,21,2685,OKC,Oklahoma City Thunder,33.0,NBA,C,36.0,3.0,19.2,2.8,6.1,0.45,0.1,0.1,0.5,2.7,5.9,0.45,0.46,1.1,1.5,0.7,1.5,3.1,4.5,0.7,0.3,0.7,0.4,2.0,6.6
