Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
27,348,Frank Brickowski,"August 14, 1959",37.0,9.0,590.0,93.0,181.0,0.51,7.0,25.0,0.28,86.0,156.0,0.55,0.53,40.0,63.0,0.63,30.0,92.0,122.0,39.0,22.0,10.0,50.0,114.0,233.0,0
