Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2018,12,87,IND,Indiana Pacers,13,Ike Anigbogu,C,6-10,250,"October 17, 1998",US,R,UCLA
2018,12,277,IND,Indiana Pacers,44,Bojan Bogdanovic,SF,6-8,226,"April 18, 1989",BA,3,
2018,12,294,IND,Indiana Pacers,20,Trevor Booker,PF,6-8,228,"November 25, 1987",US,7,Clemson
2018,12,578,IND,Indiana Pacers,2,Darren Collison,PG,6-0,175,"August 23, 1987",US,8,UCLA
2018,12,1441,IND,Indiana Pacers,25,Al Jefferson,C,6-10,289,"January 4, 1985",US,13,
2018,12,1572,IND,Indiana Pacers,6,Cory Joseph,PG,6-3,200,"August 20, 1991",CA,6,Texas
2018,12,1712,IND,Indiana Pacers,22,T.J. Leaf,PF,6-10,222,"April 30, 1997",IL,R,UCLA
2018,12,1947,IND,Indiana Pacers,10,Trey McKinney-Jones,SG,6-5,214,"August 27, 1990",US,R,"Missouri-Kansas City, Miami (FL)"
2018,12,2038,IND,Indiana Pacers,26,Ben Moore,PF,6-8,220,"May 13, 1995",US,R,SMU
2018,12,2200,IND,Indiana Pacers,4,Victor Oladipo,SG,6-4,213,"May 4, 1992",US,4,Indiana
2018,12,2356,IND,Indiana Pacers,0,Alex Poythress,PF,6-9,235,"September 6, 1993",US,1,Kentucky
2018,12,2479,IND,Indiana Pacers,40,Glenn Robinson III,SF,6-6,222,"January 8, 1994",US,3,Michigan
2018,12,2541,IND,Indiana Pacers,11,Domantas Sabonis,C,6-11,240,"May 3, 1996",US,1,Gonzaga
2018,12,2748,IND,Indiana Pacers,1,Lance Stephenson,SG,6-6,230,"September 5, 1990",US,7,Cincinnati
2018,12,2786,IND,Indiana Pacers,5,Edmond Sumner,PG,6-4,196,"December 31, 1995",US,R,Xavier
2018,12,2931,IND,Indiana Pacers,33,Myles Turner,C,6-11,250,"March 24, 1996",US,2,Texas
2018,12,3121,IND,Indiana Pacers,12,Damien Wilkins,SF,6-6,225,"January 11, 1980",US,9,"NC State, Georgia"
2018,12,3259,IND,Indiana Pacers,3,Joe Young,PG,6-2,180,"June 27, 1992",US,2,"Houston, Oregon"
2018,12,3265,IND,Indiana Pacers,21,Thaddeus Young,PF,6-8,235,"June 21, 1988",US,10,Georgia Tech
