SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003 - 04,MEM,82,19880,39.2,88.0,0.445,5.9,17.4,0.34,33.2,70.6,0.47100000000000003,20.6,28.3,0.727,13.8,31.5,45.3,25.3,10.5,7.5,16.2,25.1,104.8
