Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1983,13,SDC,San Diego Clippers,Terry Cummings,21.0,70.0,2531.0,0.52,0.52,0.0,0.52,0.71,0.56,0.32,0.0,108.0,106.0,,107.0,96.0,105.0,100.0,3.0,89.3,76.1
1983,13,SDC,San Diego Clippers,Tom Chambers,23.0,79.0,2665.0,0.47,0.48,0.0,0.47,0.72,0.53,0.44,0.01,97.0,97.0,,97.0,98.0,100.0,141.0,29.0,-35.6,-5.2
1983,13,SDC,San Diego Clippers,Michael Brooks,24.0,82.0,2457.0,0.48,0.49,0.33,0.49,0.7,0.53,0.33,0.02,100.0,99.0,140.0,100.0,94.0,99.0,106.0,72.0,-1.8,-9.7
1983,13,SDC,San Diego Clippers,Al Wood,24.0,76.0,1822.0,0.46,0.48,0.3,0.47,0.77,0.51,0.22,0.07,95.0,97.0,126.0,97.0,104.0,96.0,69.0,269.0,-21.9,-36.8
1983,13,SDC,San Diego Clippers,Lionel Hollins,29.0,56.0,1844.0,0.44,0.44,0.14,0.44,0.72,0.48,0.25,0.03,90.0,91.0,60.0,90.0,97.0,90.0,79.0,117.0,-71.4,-87.7
1983,13,SDC,San Diego Clippers,Craig Hodges,22.0,76.0,2022.0,0.45,0.48,0.22,0.47,0.72,0.49,0.18,0.13,93.0,99.0,93.0,95.0,98.0,93.0,59.0,509.0,-31.7,-59.0
1983,13,SDC,San Diego Clippers,Randy Smith,34.0,65.0,1264.0,0.49,0.5,0.19,0.49,0.86,0.54,0.23,0.03,101.0,101.0,79.0,101.0,117.0,101.0,74.0,128.0,3.5,7.0
1983,13,SDC,San Diego Clippers,Bill Walton,30.0,33.0,1099.0,0.53,0.53,,0.53,0.56,0.54,0.31,0.0,109.0,107.0,,108.0,75.0,102.0,98.0,,29.8,7.5
1983,13,SDC,San Diego Clippers,Richard Anderson,22.0,78.0,1274.0,0.4,0.4,0.37,0.41,0.7,0.44,0.16,0.04,83.0,82.0,155.0,84.0,94.0,82.0,51.0,175.0,-66.0,-87.3
1983,13,SDC,San Diego Clippers,Jerome Whitehead,26.0,46.0,905.0,0.54,0.54,,0.54,0.83,0.58,0.28,0.0,110.0,109.0,,110.0,112.0,109.0,90.0,,29.1,34.1
1983,13,SDC,San Diego Clippers,Jim Brogan,24.0,58.0,466.0,0.43,0.44,0.23,0.43,0.79,0.47,0.2,0.06,88.0,89.0,97.0,89.0,107.0,89.0,64.0,243.0,-23.1,-27.5
1983,13,SDC,San Diego Clippers,Lowes Moore,25.0,37.0,642.0,0.43,0.45,0.26,0.44,0.75,0.49,0.3,0.12,88.0,91.0,110.0,91.0,101.0,92.0,93.0,482.0,-17.6,-18.1
1983,13,SDC,San Diego Clippers,Bob Gross,29.0,27.0,373.0,0.43,0.43,0.33,0.43,0.63,0.46,0.23,0.04,88.0,88.0,140.0,89.0,85.0,86.0,73.0,146.0,-9.1,-13.0
1983,13,SDC,San Diego Clippers,Joe Cooper,25.0,13.0,275.0,0.52,0.52,,0.52,0.55,0.54,0.34,0.0,108.0,107.0,,108.0,74.0,101.0,107.0,,4.4,0.9
1983,13,SDC,San Diego Clippers,Hutch Jones,23.0,9.0,85.0,0.46,0.46,,0.46,1.0,0.5,0.16,0.0,95.0,93.0,,94.0,135.0,95.0,51.0,,-2.1,-2.1
1983,13,SDC,San Diego Clippers,Swen Nater,33.0,7.0,51.0,0.3,0.3,,0.3,1.0,0.37,0.2,0.0,62.0,61.0,,61.0,135.0,69.0,63.0,,-7.5,-7.1
1983,13,SDC,San Diego Clippers,Robert Smith,27.0,5.0,43.0,0.15,0.17,0.0,0.15,0.88,0.33,0.62,0.08,32.0,34.0,,31.0,118.0,63.0,195.0,306.0,-8.7,-6.6
1983,13,SDC,San Diego Clippers,John Douglas,26.0,3.0,12.0,0.17,0.0,0.5,0.25,1.0,0.36,0.33,0.33,34.0,,210.0,51.0,135.0,68.0,106.0,1327.0,-2.9,-2.3
1983,13,SDC,San Diego Clippers,Team,,,,0.47,0.48,0.25,0.48,0.72,0.52,0.29,0.04,98.0,98.0,105.0,98.0,97.0,97.0,92.0,138.0,-142.6,-238.2
1983,13,SDC,San Diego Clippers,League Average,,,,0.48,0.49,0.24,0.49,0.74,0.53,0.32,0.02,,,,,,,,,,
