PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Nance,24,17,,633,6.7,11.4,0.59,0.0,0.0,,6.7,11.4,0.59,2.9,4.3,0.6709999999999999,2.9,5.5,8.4,2.3,0.9,1.9,1.8,3.4,16.3
Walter Davis,29,17,,623,10.1,18.9,0.535,0.2,0.6,0.273,9.9,18.3,0.544,4.0,4.5,0.897,0.9,1.8,2.7,6.3,1.7,0.2,2.5,3.2,24.4
Kyle Macy,26,17,,620,4.5,9.1,0.49,0.6,1.3,0.455,3.9,7.8,0.496,0.7,0.9,0.75,0.8,2.3,3.1,5.7,1.3,0.1,1.5,2.5,10.2
Maurice Lucas,31,17,,570,7.3,14.3,0.511,0.0,0.0,,7.3,14.3,0.511,4.0,4.9,0.8079999999999999,2.7,8.0,10.7,3.9,0.8,0.5,1.8,4.2,18.6
James Edwards,28,17,,463,7.2,14.7,0.49200000000000005,0.0,0.0,,7.2,14.7,0.49200000000000005,3.7,5.3,0.706,1.7,5.4,7.1,2.1,0.3,0.9,2.4,4.8,18.2
Alvan Adams,29,17,,312,6.1,14.5,0.42100000000000004,0.0,0.0,,6.1,14.5,0.42100000000000004,4.2,6.1,0.679,3.1,6.9,10.0,4.8,2.0,1.3,3.9,6.1,16.4
Charles Pittman,25,17,,253,4.0,7.3,0.5489999999999999,0.0,0.1,0.0,4.0,7.1,0.56,2.6,4.1,0.621,3.6,5.5,9.1,1.7,0.7,0.7,2.3,4.4,10.5
Paul Westphal,33,17,,222,4.9,13.0,0.375,0.3,1.5,0.222,4.5,11.5,0.39399999999999996,4.5,5.2,0.875,0.5,0.8,1.3,6.0,1.9,0.0,3.9,3.7,14.6
Mike Sanders,23,15,,152,5.2,10.9,0.478,0.0,0.0,,5.2,10.9,0.478,3.8,4.0,0.941,2.4,2.4,4.7,1.7,1.4,0.9,3.3,7.3,14.2
Rod Foster,23,16,,128,2.8,11.0,0.256,0.0,1.4,0.0,2.8,9.6,0.294,2.5,2.5,1.0,1.7,2.0,3.7,5.1,1.4,0.3,3.7,5.9,8.2
Alvin Scott,28,16,,111,3.2,8.4,0.385,0.3,0.3,1.0,2.9,8.1,0.36,1.3,1.9,0.667,3.2,4.5,7.8,2.3,0.6,0.6,2.3,4.5,8.1
Rick Robey,28,10,,43,5.9,13.4,0.43799999999999994,0.0,0.8,0.0,5.9,12.6,0.467,3.3,6.7,0.5,5.9,2.5,8.4,1.7,1.7,0.0,3.3,4.2,15.1
