PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Calvin Natt,27,5,,195,6.8,13.3,0.514,0.0,0.6,0.0,6.8,12.7,0.536,4.6,6.6,0.6940000000000001,2.0,5.0,7.0,1.7,1.1,0.2,1.8,1.8,18.3
Kenny Carr,28,5,,180,6.2,11.8,0.525,0.0,0.0,,6.2,11.8,0.525,2.4,3.8,0.632,2.2,4.8,7.0,1.2,0.4,0.4,2.0,4.4,14.8
Darnell Valentine,24,5,,178,6.1,12.1,0.5,0.0,0.0,,6.1,12.1,0.5,6.5,7.1,0.914,0.6,1.6,2.2,8.5,1.8,0.2,2.2,4.7,18.6
Jim Paxson,26,5,,172,8.4,16.3,0.513,0.2,1.0,0.2,8.2,15.3,0.534,6.9,8.4,0.825,2.3,1.7,4.0,2.5,0.4,0.0,1.9,2.7,23.9
Mychal Thompson,29,4,,121,6.5,13.1,0.5,0.0,0.0,,6.5,13.1,0.5,5.1,6.5,0.773,2.7,6.0,8.6,4.5,1.5,0.9,1.8,3.3,18.1
Wayne Cooper,27,5,,104,3.5,9.3,0.37,0.0,0.0,,3.5,9.3,0.37,1.4,2.8,0.5,3.8,3.1,6.9,1.4,0.3,1.4,1.7,4.8,8.3
Clyde Drexler,21,5,,85,6.4,14.8,0.429,0.0,0.4,0.0,6.4,14.4,0.441,2.5,3.0,0.857,3.0,4.2,7.2,3.4,2.1,0.4,3.0,4.7,15.2
Fat Lever,23,5,,75,3.8,14.4,0.267,1.0,1.4,0.667,2.9,13.0,0.222,3.8,4.8,0.8,4.8,2.4,7.2,4.3,1.9,0.0,1.4,2.9,12.5
Audie Norris,23,5,,52,4.2,6.9,0.6,0.0,0.0,,4.2,6.9,0.6,3.5,5.5,0.625,4.2,6.9,11.1,2.8,0.7,0.7,3.5,9.0,11.8
Jeff Lamp,24,3,,19,3.8,11.4,0.33299999999999996,0.0,0.0,,3.8,11.4,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,7.6
Pete Verhoeven,24,3,,19,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.8,3.8,1.0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,18.9,3.8
