PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bernard King,27,12,,477,12.2,21.3,0.574,0.0,0.1,0.0,12.2,21.2,0.5770000000000001,7.0,9.3,0.7559999999999999,2.1,3.5,5.6,2.7,1.1,0.5,2.3,3.6,31.5
Bill Cartwright,26,12,,398,6.3,11.4,0.556,0.0,0.0,,6.3,11.4,0.556,6.2,7.2,0.863,2.4,6.5,9.0,0.5,0.2,1.3,2.4,4.0,18.9
Rory Sparrow,25,12,,389,5.0,11.2,0.446,0.2,0.6,0.33299999999999996,4.8,10.6,0.452,2.2,2.8,0.8,0.9,1.5,2.4,8.0,1.1,0.1,2.8,3.8,12.4
Truck Robinson,32,12,,362,3.8,7.4,0.514,0.0,0.0,,3.8,7.4,0.514,0.9,1.5,0.6,3.1,6.6,9.6,0.7,0.7,0.9,2.7,4.1,8.5
Ray Williams,29,11,,310,5.3,15.1,0.354,0.2,1.4,0.16699999999999998,5.1,13.7,0.373,3.4,4.5,0.7440000000000001,0.9,3.6,4.5,10.2,2.0,0.1,4.8,4.5,14.3
Trent Tucker,24,12,,254,6.0,11.9,0.5,0.1,0.7,0.2,5.8,11.2,0.519,0.9,1.4,0.6,0.9,1.7,2.6,3.8,1.6,0.4,1.7,4.5,12.9
Louis Orr,25,12,,229,4.6,11.0,0.414,0.0,0.0,,4.6,11.0,0.414,2.4,3.0,0.789,3.5,4.4,7.9,0.9,0.6,0.2,1.6,5.0,11.5
Marvin Webster,31,12,,204,2.5,5.1,0.483,0.0,0.0,,2.5,5.1,0.483,1.6,2.6,0.6,4.2,5.6,9.9,0.5,0.7,3.0,0.4,5.6,6.5
Darrell Walker,22,12,,195,5.0,13.5,0.37,0.0,0.0,,5.0,13.5,0.37,5.2,8.5,0.609,3.7,2.8,6.5,3.7,4.4,0.4,5.9,5.4,15.1
Ernie Grunfeld,28,11,,84,4.7,9.9,0.478,0.0,0.0,,4.7,9.9,0.478,1.7,1.7,1.0,0.4,3.4,3.9,2.6,0.9,0.0,1.7,5.1,11.1
Eric Fernsten,30,2,,3,12.0,24.0,0.5,0.0,0.0,,12.0,24.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
