PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Bird,27,23,,961,8.6,16.4,0.524,0.3,0.6,0.41200000000000003,8.3,15.7,0.529,6.3,7.1,0.879,2.3,7.1,9.4,5.1,2.0,1.0,3.3,2.7,23.7
Robert Parish,30,23,,869,5.8,12.1,0.478,0.0,0.0,,5.8,12.1,0.478,2.7,4.1,0.6459999999999999,3.1,7.1,10.3,1.1,1.0,1.7,1.9,4.1,14.2
Dennis Johnson,29,22,,808,5.7,14.2,0.40399999999999997,0.1,0.3,0.429,5.6,13.9,0.40399999999999997,4.6,5.3,0.867,1.3,2.2,3.5,4.3,1.1,0.3,2.4,3.3,16.3
Cedric Maxwell,28,23,,752,4.0,8.0,0.503,0.0,0.0,0.0,4.0,7.9,0.506,5.1,6.5,0.779,2.5,3.2,5.7,2.6,1.1,0.3,2.2,3.7,13.1
Kevin McHale,26,23,,702,6.3,12.5,0.504,0.0,0.2,0.0,6.3,12.4,0.51,4.8,6.2,0.777,3.2,4.2,7.3,1.4,0.2,1.8,1.9,3.8,17.4
Gerald Henderson,28,23,,616,6.7,13.9,0.485,0.2,0.6,0.273,6.5,13.2,0.496,3.2,4.4,0.72,1.3,1.7,3.0,5.7,2.0,0.1,2.4,4.6,16.8
Quinn Buckner,29,23,,268,4.3,10.6,0.405,0.0,0.1,0.0,4.3,10.5,0.41,1.6,3.0,0.545,1.6,3.1,4.7,3.8,1.7,0.0,2.4,7.0,10.2
Danny Ainge,24,19,,253,5.8,12.8,0.456,0.3,1.3,0.222,5.5,11.5,0.48100000000000004,1.0,1.4,0.7,0.6,1.7,2.3,5.4,1.3,0.3,1.8,5.1,12.9
Scott Wedman,31,17,,226,6.4,15.3,0.41700000000000004,0.6,1.1,0.5710000000000001,5.7,14.2,0.40399999999999997,0.8,1.6,0.5,3.8,3.7,7.5,2.7,1.0,0.0,2.1,3.0,14.2
M.L. Carr,33,16,,82,5.7,14.0,0.406,0.9,2.6,0.33299999999999996,4.8,11.4,0.423,4.4,4.8,0.909,2.2,1.3,3.5,1.8,3.1,0.0,1.3,5.7,16.7
Greg Kite,22,11,,38,0.9,7.6,0.125,0.0,0.0,,0.9,7.6,0.125,4.7,5.7,0.833,4.7,3.8,8.5,2.8,0.0,0.9,2.8,8.5,6.6
Carlos Clark,23,8,,20,7.2,18.0,0.4,0.0,0.0,,7.2,18.0,0.4,1.8,3.6,0.5,1.8,0.0,1.8,1.8,1.8,3.6,1.8,5.4,16.2
