Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,1,2832,ATL,Atlanta Hawks,23.0,NBA,SG,82.0,77.0,3089.0,6.9,15.9,0.44,1.4,3.7,0.4,5.5,12.3,0.45,3.5,4.2,0.85,0.5,2.6,3.1,4.7,1.2,0.1,2.8,2.4,18.9
2002,1,2832,ATL,Atlanta Hawks,24.0,NBA,SG,78.0,78.0,2967.0,6.4,14.8,0.43,2.1,5.4,0.39,4.3,9.4,0.45,3.4,4.1,0.84,0.5,2.8,3.3,5.4,1.7,0.2,2.2,1.9,18.2
2003,1,2832,ATL,Atlanta Hawks,25.0,NBA,PG,81.0,81.0,3081.0,5.7,13.3,0.43,1.9,5.0,0.37,3.8,8.3,0.46,3.0,3.4,0.89,0.4,2.8,3.3,7.0,1.5,0.2,2.9,2.0,16.3
2004,1,2832,ATL,Atlanta Hawks,26.0,NBA,PG,81.0,78.0,3018.0,6.0,14.3,0.42,1.7,5.0,0.35,4.2,9.2,0.46,2.6,3.1,0.83,0.6,3.4,4.0,5.2,1.5,0.2,2.7,2.3,16.2
2005,7,2832,DAL,Dallas Mavericks,27.0,NBA,PG,80.0,57.0,2401.0,5.6,11.1,0.5,1.5,3.7,0.42,4.0,7.5,0.54,2.2,2.6,0.84,0.6,2.2,2.8,6.4,1.6,0.2,2.2,2.7,14.9
2006,7,2832,DAL,Dallas Mavericks,28.0,NBA,PG,80.0,80.0,2798.0,6.6,14.1,0.47,2.2,5.4,0.41,4.4,8.8,0.5,2.2,2.7,0.8,0.4,1.6,2.0,3.9,1.3,0.3,1.7,2.5,17.6
2007,7,2832,DAL,Dallas Mavericks,29.0,NBA,SG,81.0,80.0,2846.0,6.5,13.4,0.48,2.0,4.7,0.44,4.5,8.8,0.51,2.0,2.5,0.8,0.5,2.4,2.9,5.3,1.0,0.2,1.9,2.2,17.1
2008,7,2832,DAL,Dallas Mavericks,30.0,NBA,SG,82.0,34.0,2579.0,6.6,14.1,0.47,1.9,5.1,0.38,4.7,9.0,0.52,2.7,3.1,0.86,0.4,2.5,2.9,3.7,1.2,0.3,1.3,2.4,17.7
2009,7,2832,DAL,Dallas Mavericks,31.0,NBA,SG,74.0,11.0,2491.0,7.8,16.9,0.46,2.4,6.6,0.37,5.4,10.3,0.52,2.9,3.3,0.88,0.6,2.0,2.6,3.6,1.4,0.3,1.7,2.0,20.9
2010,7,2832,DAL,Dallas Mavericks,32.0,NBA,SG,77.0,12.0,2540.0,6.5,14.8,0.44,1.9,5.3,0.36,4.5,9.5,0.48,3.3,3.8,0.87,0.3,1.7,2.0,4.1,1.3,0.2,1.5,2.0,18.1
2011,7,2832,DAL,Dallas Mavericks,33.0,NBA,SG,82.0,10.0,2564.0,6.9,15.3,0.45,1.8,4.9,0.36,5.1,10.4,0.49,2.6,3.0,0.85,0.3,1.8,2.1,4.7,1.3,0.2,2.3,2.0,18.2
2012,7,2832,DAL,Dallas Mavericks,34.0,NBA,SG,63.0,1.0,2000.0,6.4,14.9,0.43,2.5,6.6,0.38,3.9,8.4,0.47,1.8,2.0,0.88,0.3,2.4,2.7,4.1,1.3,0.2,2.3,1.2,17.1
2013,2,2832,BOS,Boston Celtics,35.0,NBA,SG,79.0,24.0,2124.0,4.8,11.0,0.43,2.1,5.6,0.37,2.7,5.4,0.5,1.9,2.2,0.87,0.3,2.4,2.7,3.4,1.1,0.2,1.7,1.9,13.5
2014,3,2832,BRK,Brooklyn Nets,36.0,NBA,PG,35.0,0.0,570.0,3.5,9.6,0.36,2.5,6.5,0.38,1.0,3.1,0.33,0.6,0.9,0.67,0.3,2.1,2.3,3.5,0.8,0.0,1.7,3.0,10.0
2015,11,2832,HOU,Houston Rockets,37.0,NBA,SG,77.0,18.0,1641.0,4.1,9.8,0.42,2.8,7.1,0.39,1.4,2.7,0.5,0.9,1.1,0.81,0.3,2.3,2.7,3.2,1.4,0.4,1.6,2.5,11.9
2016,11,2832,HOU,Houston Rockets,38.0,NBA,SG,72.0,7.0,1258.0,4.3,10.8,0.4,2.7,7.5,0.36,1.7,3.3,0.5,0.8,0.9,0.82,0.4,1.9,2.3,2.9,1.3,0.3,1.4,2.6,12.1
2017,17,2832,MIL,Milwaukee Bucks,39.0,NBA,SG,74.0,0.0,1365.0,2.8,6.4,0.43,1.9,4.5,0.43,0.8,1.9,0.44,0.6,0.8,0.83,0.4,2.4,2.8,2.6,1.2,0.5,0.9,2.5,8.1
2018,17,2832,MIL,Milwaukee Bucks,40.0,NBA,SG,51.0,4.0,814.0,2.6,6.8,0.38,1.8,5.1,0.35,0.8,1.7,0.49,0.4,0.4,0.89,0.2,1.9,2.1,2.6,1.9,0.6,1.1,2.3,7.3
