Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1998,31,3136,TOT,Total After Trade,Alvin Williams,1974-08-06,23.0,NBA,SG,54.0,1071.0,10.3,0.5,0.1,0.32,2.6,6.0,4.4,15.7,1.9,0.2,15.3,16.0,0.5,0.8,1.3,0.06,-2.6,0.0,-2.6,-0.2
1998,25,3136,POR,Portland Trail Blazers,Alvin Williams,1974-08-06,23.0,NBA,SG,41.0,864.0,11.0,0.52,0.1,0.33,2.7,5.3,4.0,16.0,1.9,0.2,15.5,16.9,0.6,0.8,1.4,0.08,-2.1,0.3,-1.8,0.0
1998,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,23.0,NBA,SG,13.0,207.0,7.3,0.42,0.09,0.25,2.6,9.0,5.7,14.5,2.0,0.3,14.1,12.0,0.0,0.0,0.0,-0.01,-4.4,-1.4,-5.8,-0.2
1999,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,24.0,NBA,PG,50.0,1051.0,10.4,0.48,0.18,0.22,2.1,7.0,4.5,20.7,2.6,0.9,17.7,13.6,0.5,0.6,1.2,0.05,-2.5,0.3,-2.2,-0.1
2000,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,25.0,NBA,PG,55.0,779.0,13.6,0.46,0.19,0.23,3.8,8.6,6.1,26.6,2.3,1.0,13.0,20.6,0.4,0.6,1.0,0.06,-0.9,-0.2,-1.1,0.2
2001,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,26.0,NBA,SG,82.0,2394.0,15.2,0.48,0.14,0.19,2.3,7.8,5.0,27.2,2.7,0.8,11.0,17.4,3.3,2.1,5.4,0.11,-0.1,0.9,0.8,1.7
2002,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,27.0,NBA,PG,82.0,2927.0,13.8,0.47,0.2,0.14,2.2,9.0,5.5,26.6,2.5,0.7,12.7,18.4,2.2,3.1,5.2,0.09,-0.5,0.8,0.3,1.7
2003,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,28.0,NBA,PG,78.0,2638.0,16.7,0.51,0.16,0.26,2.3,8.6,5.3,27.7,2.2,0.6,11.2,19.7,4.4,1.2,5.5,0.1,0.8,-0.4,0.4,1.6
2004,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,29.0,NBA,SG,56.0,1730.0,11.4,0.46,0.18,0.17,1.2,8.8,5.0,23.6,1.8,0.4,12.8,17.1,0.3,1.8,2.1,0.06,-2.4,0.6,-1.9,0.0
2006,28,3136,TOR,Toronto Raptors,Alvin Williams,1974-08-06,31.0,NBA,PG,1.0,10.0,-4.7,0.13,0.67,0.67,0.0,38.3,18.3,0.0,0.0,0.0,0.0,17.9,-0.1,0.0,-0.1,-0.28,-10.6,-4.5,-15.1,0.0
2007,13,3136,LAC,Los Angeles Clippers,Alvin Williams,1974-08-06,32.0,NBA,PG,2.0,10.0,6.6,0.27,0.5,2.0,12.1,0.0,6.0,41.1,10.6,0.0,44.4,31.2,-0.1,0.0,-0.1,-0.31,-7.0,2.3,-4.7,0.0
