Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,25.0,DET,NBA,SF,77.0,1.0,1155.0,8.8,16.1,0.545,0.0,0.0,0.0,8.8,16.0,0.546,3.0,5.2,0.587,6.7,7.0,13.7,2.3,1.6,2.0,3.8,6.8,20.6,,108.0,104.0
1988,26.0,DET,NBA,SF,82.0,32.0,2147.0,9.0,16.1,0.561,0.1,0.4,0.294,8.9,15.7,0.568,3.5,6.5,0.535,7.2,9.0,16.3,2.5,1.7,1.0,3.5,6.2,21.7,,112.0,103.0
1989,27.0,DET,NBA,SF,82.0,8.0,2208.0,7.2,12.1,0.595,0.1,0.6,0.231,7.1,11.5,0.614,2.2,3.5,0.626,7.4,10.1,17.6,2.3,1.3,1.7,2.9,6.6,16.7,,120.0,102.0
1990,28.0,DET,NBA,SF,82.0,43.0,2377.0,6.2,10.6,0.581,0.0,0.2,0.111,6.1,10.4,0.589,3.0,4.6,0.654,7.2,9.8,16.9,1.5,1.1,1.3,1.9,5.9,15.4,,125.0,101.0
1991,29.0,DET,NBA,SF,82.0,77.0,2747.0,5.2,10.6,0.493,0.1,0.6,0.2,5.1,10.1,0.509,2.1,3.3,0.631,6.9,12.6,19.5,1.6,1.2,1.0,1.8,5.3,12.7,,116.0,101.0
1992,30.0,DET,NBA,PF,82.0,80.0,3301.0,5.4,10.1,0.539,0.5,1.6,0.317,4.9,8.5,0.581,1.3,2.2,0.6,8.3,16.0,24.3,3.0,1.1,1.1,2.2,3.9,12.7,,121.0,99.0
1993,31.0,DET,NBA,PF,62.0,55.0,2410.0,3.9,9.2,0.427,0.3,1.6,0.205,3.6,7.6,0.472,1.9,3.5,0.534,7.8,16.3,24.2,2.2,1.0,1.0,2.2,4.3,10.0,,107.0,102.0
1994,32.0,SAS,NBA,PF,79.0,51.0,2989.0,2.8,5.2,0.534,0.1,0.4,0.208,2.7,4.8,0.563,0.9,1.8,0.52,8.1,16.3,24.4,3.3,0.9,0.6,2.5,4.1,6.6,,116.0,100.0
1995,33.0,SAS,NBA,PF,49.0,26.0,1568.0,4.4,7.8,0.571,0.0,0.1,0.0,4.4,7.7,0.576,2.4,3.6,0.676,8.9,17.8,26.6,3.1,1.0,0.7,3.2,5.1,11.3,,120.0,100.0
1996,34.0,CHI,NBA,PF,64.0,57.0,2088.0,3.7,7.7,0.48,0.1,0.7,0.111,3.6,7.0,0.516,1.4,2.7,0.528,9.0,15.0,24.0,4.0,0.9,0.7,3.5,4.9,8.9,,109.0,98.0
1997,35.0,CHI,NBA,PF,55.0,54.0,1947.0,3.5,7.8,0.448,0.1,0.5,0.263,3.4,7.3,0.461,1.4,2.4,0.568,8.8,15.4,24.2,4.7,0.9,0.5,3.0,4.7,8.5,,111.0,98.0
1998,36.0,CHI,NBA,PF,80.0,66.0,2856.0,2.9,6.8,0.431,0.1,0.4,0.174,2.9,6.4,0.448,1.2,2.1,0.55,7.9,14.7,22.7,4.3,0.9,0.3,2.8,4.5,7.1,,106.0,97.0
1999,37.0,LAL,NBA,PF,23.0,11.0,657.0,1.3,3.7,0.348,0.0,0.2,0.0,1.3,3.5,0.364,1.4,3.1,0.436,4.9,15.6,20.6,2.4,0.8,1.0,2.5,5.7,3.9,,91.0,100.0
