Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1985,21,348,SEA,Seattle Supersonics,Frank Brickowski,1959-08-14,25.0,NBA,C,78.0,9.0,1115.0,6.5,13.2,0.49,0.0,0.2,0.0,6.5,13.1,0.5,3.7,5.5,0.67,3.3,8.0,11.3,4.3,1.5,0.7,4.3,7.4,16.7,97.0,107.0
1986,21,348,SEA,Seattle Supersonics,Frank Brickowski,1959-08-14,26.0,NBA,C,40.0,2.0,311.0,4.8,9.2,0.52,0.0,0.0,,4.8,9.2,0.52,2.9,4.3,0.67,2.5,6.0,8.6,3.3,1.7,1.1,3.6,11.7,12.4,98.0,105.0
1987,31,348,TOT,Total After Trade,Frank Brickowski,1959-08-14,27.0,NBA,"C,PF",44.0,0.0,487.0,6.1,12.0,0.51,0.0,0.4,0.0,6.1,11.6,0.52,4.9,6.8,0.71,4.7,6.6,11.3,1.6,1.9,0.6,3.1,11.4,17.1,110.0,106.0
1987,14,348,LAL,Los Angeles Lakers,Frank Brickowski,1959-08-14,27.0,NBA,PF,37.0,0.0,404.0,6.2,11.0,0.56,0.0,0.0,,6.2,11.0,0.56,4.7,6.9,0.68,4.7,6.7,11.3,1.4,1.6,0.5,2.9,12.3,17.1,115.0,106.0
1987,27,348,SAS,San Antonio Spurs,Frank Brickowski,1959-08-14,27.0,NBA,C,7.0,0.0,83.0,5.7,17.1,0.33,0.0,2.3,0.0,5.7,14.8,0.38,5.7,6.3,0.91,4.6,6.3,10.8,2.8,3.4,1.1,4.0,7.4,17.1,92.0,107.0
1988,27,348,SAS,San Antonio Spurs,Frank Brickowski,1959-08-14,28.0,NBA,C,70.0,68.0,2227.0,8.8,16.6,0.53,0.0,0.1,0.2,8.8,16.5,0.53,5.5,7.2,0.77,3.4,6.5,10.0,5.5,1.5,0.7,4.3,5.7,23.1,110.0,113.0
1989,27,348,SAS,San Antonio Spurs,Frank Brickowski,1959-08-14,29.0,NBA,C,64.0,60.0,1822.0,8.5,16.5,0.52,0.0,0.1,0.0,8.5,16.5,0.52,5.1,7.1,0.72,3.7,6.5,10.3,3.3,2.6,0.9,4.2,6.4,22.1,105.0,106.0
1990,27,348,SAS,San Antonio Spurs,Frank Brickowski,1959-08-14,30.0,NBA,C,78.0,12.0,1438.0,7.2,13.1,0.55,0.0,0.1,0.0,7.2,13.1,0.55,3.2,4.8,0.67,3.0,8.1,11.1,3.6,2.2,1.3,3.2,7.7,17.5,109.0,102.0
1991,17,348,MIL,Milwaukee Bucks,Frank Brickowski,1959-08-14,31.0,NBA,PF,75.0,73.0,1912.0,9.7,18.4,0.53,0.0,0.1,0.0,9.7,18.4,0.53,5.2,6.5,0.8,3.4,7.8,11.1,3.4,2.2,1.1,4.2,6.7,24.6,108.0,105.0
1992,17,348,MIL,Milwaukee Bucks,Frank Brickowski,1959-08-14,32.0,NBA,SF,65.0,60.0,1556.0,9.9,18.9,0.52,0.1,0.2,0.5,9.8,18.7,0.52,4.0,5.3,0.77,3.1,8.0,11.1,3.9,1.9,0.7,3.6,7.2,23.9,110.0,109.0
1993,17,348,MIL,Milwaukee Bucks,Frank Brickowski,1959-08-14,33.0,NBA,C,66.0,64.0,2075.0,11.0,20.1,0.55,0.2,0.6,0.31,10.8,19.5,0.55,4.7,6.5,0.73,2.9,6.9,9.7,4.7,1.9,1.1,4.9,5.7,26.8,106.0,109.0
1994,31,348,TOT,Total After Trade,Frank Brickowski,1959-08-14,34.0,NBA,C,71.0,46.0,2094.0,8.8,18.1,0.49,0.1,0.5,0.2,8.7,17.6,0.5,4.7,6.1,0.77,2.0,7.7,9.7,5.3,1.9,0.6,4.3,5.8,22.5,101.0,108.0
1994,17,348,MIL,Milwaukee Bucks,Frank Brickowski,1959-08-14,34.0,NBA,C,43.0,40.0,1441.0,8.8,18.4,0.48,0.1,0.6,0.17,8.7,17.7,0.49,5.2,6.7,0.78,1.9,8.0,9.8,5.8,1.8,0.6,4.4,5.8,23.0,102.0,108.0
1994,4,348,CHO,Charlotte Hornets,Frank Brickowski,1959-08-14,34.0,NBA,C,28.0,6.0,653.0,8.8,17.6,0.5,0.1,0.2,0.5,8.7,17.4,0.5,3.5,4.7,0.75,2.4,7.0,9.4,4.3,2.1,0.8,4.2,5.8,21.3,100.0,107.0
1996,21,348,SEA,Seattle Supersonics,Frank Brickowski,1959-08-14,36.0,NBA,C,63.0,8.0,986.0,6.4,13.1,0.49,1.7,4.1,0.4,4.7,9.0,0.53,3.2,4.5,0.71,1.3,6.5,7.8,3.0,1.3,0.4,4.0,9.6,17.6,100.0,104.0
1997,2,348,BOS,Boston Celtics,Frank Brickowski,1959-08-14,37.0,NBA,PF,17.0,2.0,255.0,6.3,14.3,0.44,1.4,3.9,0.35,4.9,10.4,0.47,2.0,2.8,0.71,1.2,5.5,6.7,2.9,1.0,0.8,3.7,8.3,15.9,92.0,113.0
