Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1989,24,512,PHO,Phoenix Suns,24,Tom Chambers,PF,6-10,220,"June 21, 1959",US,7,Utah
1989,24,609,PHO,Phoenix Suns,23,Tyrone Corbin,SF,6-6,210,"December 31, 1962",US,3,DePaul
1989,24,632,PHO,Phoenix Suns,12,Winston Crite,SF,6-7,233,"June 20, 1965",US,1,Texas A&M
1989,24,692,PHO,Phoenix Suns,43,Mark Giles Davis,SF,6-6,195,"June 8, 1963",US,R,Old Dominion
1989,24,804,PHO,Phoenix Suns,25,T.R. Dunn,SG,6-4,192,"February 1, 1955",US,11,Alabama
1989,24,1010,PHO,Phoenix Suns,44,Kenny Gattison,PF,6-8,225,"May 23, 1964",US,1,Old Dominion
1989,24,1038,PHO,Phoenix Suns,35,Armen Gilliam,PF,6-9,230,"May 28, 1964",US,1,UNLV
1989,24,1304,PHO,Phoenix Suns,25,Craig Hodges,SG,6-2,190,"June 27, 1960",US,6,Cal State Long Beach
1989,24,1327,PHO,Phoenix Suns,14,Jeff Hornacek,SG,6-3,190,"May 3, 1963",US,2,Iowa State
1989,24,1484,PHO,Phoenix Suns,8,Edward Arnet Johnson,SF,6-7,215,"May 1, 1959",US,7,Illinois
1989,24,1499,PHO,Phoenix Suns,7,Kevin Johnson,PG,6-1,180,"March 4, 1966",US,1,California
1989,24,1598,PHO,Phoenix Suns,4,Steve Kerr,PG,6-3,175,"September 27, 1965",LB,R,Arizona
1989,24,1690,PHO,Phoenix Suns,28,Andrew Lang,C,6-11,245,"June 28, 1966",US,R,Arkansas
1989,24,1817,PHO,Phoenix Suns,9,Dan Majerle,SG,6-6,215,"September 9, 1965",US,R,Central Michigan University
1989,24,2121,PHO,Phoenix Suns,45,Ed Nealy,PF,6-7,238,"February 19, 1960",US,5,Kansas State
1989,24,2289,PHO,Phoenix Suns,34,Tim Perry,C,6-9,200,"June 4, 1965",US,R,Temple
1989,24,3075,PHO,Phoenix Suns,41,Mark West,C,6-10,230,"November 5, 1960",US,5,Old Dominion
