Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1988,21.0,SEA,NBA,SF,5.0,109.0,20.1,0.66,0.158,0.447,7.7,12.8,10.4,9.9,1.3,2.8,9.9,19.0,,0.3,0.1,0.4,0.169,,4.5,1.7,6.2,0.2
1989,22.0,SEA,NBA,SF,8.0,286.0,12.1,0.539,0.101,0.236,7.9,13.0,10.3,9.3,1.1,3.4,19.0,17.6,,0.0,0.2,0.2,0.04,,-0.4,0.1,-0.3,0.1
1991,24.0,SEA,NBA,SF,4.0,114.0,11.9,0.579,0.036,0.393,7.3,17.0,12.1,10.8,1.3,0.0,15.4,14.6,,0.1,0.1,0.2,0.087,,0.3,0.3,0.5,0.1
1992,25.0,SEA,NBA,SF,9.0,315.0,16.0,0.619,0.162,0.455,6.6,10.8,8.7,11.6,1.1,2.5,15.6,19.4,,0.6,0.1,0.7,0.111,,2.1,0.7,2.8,0.4
1993,26.0,SEA,NBA,SF,19.0,647.0,14.4,0.568,0.032,0.437,8.7,9.0,8.9,16.3,1.0,1.9,16.0,15.3,,1.1,0.2,1.3,0.099,,1.9,0.3,2.2,0.7
1994,27.0,IND,NBA,SF,16.0,587.0,11.5,0.476,0.169,0.331,6.9,13.1,10.1,19.2,2.4,1.2,19.7,15.8,,0.1,1.0,1.1,0.091,,-0.1,1.8,1.7,0.5
1995,28.0,IND,NBA,SF,17.0,592.0,13.8,0.539,0.201,0.356,6.2,11.0,8.6,18.8,1.6,1.7,15.2,18.6,,0.7,0.6,1.3,0.102,,1.3,1.4,2.6,0.7
1996,29.0,IND,NBA,SF,5.0,180.0,12.1,0.51,0.211,0.228,5.9,15.8,11.3,10.5,2.2,0.5,18.2,20.3,,0.0,0.3,0.3,0.082,,-1.2,1.0,-0.1,0.1
1998,31.0,IND,NBA,SF,15.0,284.0,6.5,0.423,0.145,0.333,3.8,14.1,9.1,6.7,1.8,2.2,12.2,15.8,,-0.2,0.4,0.1,0.025,,-4.2,0.9,-3.3,-0.1
1999,32.0,IND,NBA,SF,13.0,245.0,10.1,0.457,0.1,0.65,8.8,12.3,10.6,12.6,2.7,1.2,17.6,12.1,,0.2,0.3,0.4,0.086,,-1.9,1.7,-0.2,0.1
2001,34.0,IND,NBA,SF,4.0,35.0,11.3,0.51,0.2,0.4,12.3,16.1,14.2,18.3,1.6,0.0,14.5,9.2,,0.1,0.0,0.1,0.125,,-0.6,2.5,1.9,0.0
2002,35.0,PHI,NBA,SF,4.0,40.0,10.2,0.5,0.0,0.0,8.5,9.6,9.0,4.7,1.4,4.6,11.1,10.6,,0.0,0.0,0.0,0.023,,-1.7,0.7,-1.1,0.0
