Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,6,1099,CLE,Cleveland Cavaliers,Danny Green,"June 22, 1987",22.0,NBA,SG,20.0,0.0,115.0,4.7,12.2,0.38,1.9,6.9,0.27,2.8,5.3,0.53,1.3,1.9,0.67,2.5,2.8,5.3,1.6,1.9,0.9,1.6,2.8,12.5
2011,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",23.0,NBA,SG,8.0,0.0,92.0,6.7,13.7,0.49,2.7,7.4,0.37,3.9,6.3,0.62,0.0,0.0,,1.2,4.7,5.9,0.8,0.8,0.4,2.0,2.7,16.0
2012,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",24.0,NBA,SG,66.0,38.0,1522.0,5.0,11.3,0.44,2.4,5.5,0.44,2.6,5.7,0.45,1.9,2.4,0.79,1.3,4.1,5.4,2.0,1.4,1.1,1.6,2.5,14.3
2013,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",25.0,NBA,SG,80.0,80.0,2201.0,4.9,10.8,0.45,2.9,6.8,0.43,2.0,4.1,0.48,1.1,1.3,0.85,0.6,3.4,4.0,2.3,1.5,0.9,1.5,2.0,13.7
2014,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",26.0,NBA,SG,68.0,59.0,1651.0,4.8,11.0,0.43,2.9,6.9,0.42,1.9,4.1,0.46,1.1,1.4,0.79,0.5,4.4,5.0,2.3,1.4,1.3,1.7,2.3,13.5
2015,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",27.0,NBA,SG,81.0,80.0,2312.0,5.0,11.5,0.44,3.0,7.1,0.42,2.0,4.4,0.47,1.7,2.0,0.87,0.8,4.5,5.3,2.5,1.6,1.4,1.4,2.5,14.7
2016,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",28.0,NBA,SG,79.0,79.0,2062.0,3.7,9.8,0.38,2.0,6.1,0.33,1.7,3.7,0.45,0.6,0.8,0.74,0.8,4.5,5.3,2.5,1.4,1.1,1.3,2.5,10.0
2017,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",29.0,NBA,SG,68.0,68.0,1807.0,3.5,8.9,0.39,2.4,6.2,0.38,1.2,2.7,0.42,0.5,0.6,0.84,0.6,3.8,4.5,2.5,1.4,1.1,1.5,2.4,9.9
2018,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",30.0,NBA,SG,70.0,60.0,1791.0,4.4,11.3,0.39,2.3,6.4,0.36,2.0,4.8,0.42,1.0,1.3,0.77,0.8,4.2,5.0,2.2,1.3,1.6,1.5,2.5,12.1
2019,28,1099,TOR,Toronto Raptors,Danny Green,"June 22, 1987",31.0,NBA,SG,80.0,80.0,2216.0,4.8,10.2,0.46,3.2,7.1,0.46,1.5,3.2,0.49,0.6,0.7,0.84,1.0,4.2,5.1,2.0,1.2,0.9,1.2,2.8,13.3
2020,14,1099,LAL,Los Angeles Lakers,Danny Green,"June 22, 1987",32.0,NBA,SG,68.0,68.0,1687.0,4.2,10.1,0.42,2.6,7.0,0.37,1.6,3.1,0.52,0.7,1.0,0.69,1.1,3.7,4.8,1.9,1.8,0.7,1.3,2.9,11.7
2021,23,1099,PHI,Philadelphia 76Ers,Danny Green,"June 22, 1987",33.0,NBA,SF,34.0,34.0,977.0,3.8,9.6,0.4,2.9,7.5,0.38,1.0,2.1,0.46,0.5,0.7,0.65,1.1,3.4,4.5,2.2,1.6,1.0,1.7,2.4,11.0
