Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2014,29,422,UTA,Utah Jazz,Trey Burke,"November 12, 1992",21.0,NBA,PG,70.0,68.0,2262.0,7.9,20.8,0.38,2.6,7.8,0.33,5.3,13.0,0.41,2.4,2.6,0.9,0.9,4.0,4.8,9.2,1.0,0.1,3.0,3.4,20.8,,101.0,115.0
2015,29,422,UTA,Utah Jazz,Trey Burke,"November 12, 1992",22.0,NBA,PG,76.0,43.0,2288.0,8.6,23.3,0.37,2.9,9.1,0.32,5.7,14.3,0.4,2.5,3.4,0.75,0.7,4.0,4.7,7.6,1.5,0.3,2.9,2.8,22.6,,100.0,108.0
2016,29,422,UTA,Utah Jazz,Trey Burke,"November 12, 1992",23.0,NBA,PG,64.0,0.0,1366.0,10.1,24.5,0.41,3.4,9.9,0.34,6.7,14.6,0.46,2.6,3.2,0.82,0.7,3.6,4.3,5.7,1.4,0.2,3.1,3.3,26.2,,102.0,108.0
2017,30,422,WAS,Washington Wizards,Trey Burke,"November 12, 1992",24.0,NBA,PG,57.0,0.0,703.0,8.1,17.9,0.46,2.2,4.9,0.44,6.0,13.0,0.46,1.5,2.0,0.76,0.5,2.8,3.3,7.0,0.8,0.4,3.4,3.8,20.0,,103.0,114.0
2018,20,422,NYK,New York Knicks,Trey Burke,"November 12, 1992",25.0,NBA,PG,36.0,9.0,785.0,12.2,24.2,0.5,2.4,6.6,0.36,9.8,17.6,0.56,2.3,3.6,0.65,0.8,3.7,4.5,10.7,1.5,0.3,2.7,2.7,29.1,,117.0,114.0
2019,31,422,TOT,Total After Trade,Trey Burke,"November 12, 1992",26.0,NBA,PG,58.0,8.0,1125.0,10.1,23.5,0.43,2.4,6.8,0.35,7.7,16.7,0.46,4.4,5.3,0.83,1.2,3.0,4.3,6.8,1.4,0.3,2.1,2.5,27.1,,110.0,116.0
2019,20,422,NYK,New York Knicks,Trey Burke,"November 12, 1992",26.0,NBA,PG,33.0,7.0,689.0,10.4,25.0,0.41,2.1,6.0,0.35,8.3,19.0,0.43,4.3,5.2,0.83,1.0,3.3,4.3,6.6,1.5,0.3,2.0,2.3,27.1,,106.0,117.0
2019,7,422,DAL,Dallas Mavericks,Trey Burke,"November 12, 1992",26.0,NBA,PG,25.0,1.0,436.0,9.8,21.1,0.46,2.9,8.1,0.36,6.9,13.0,0.53,4.6,5.5,0.84,1.4,2.7,4.1,7.2,1.3,0.2,2.2,2.8,27.0,,119.0,114.0
2020,31,422,TOT,Total After Trade,Trey Burke,"November 12, 1992",27.0,NBA,PG,33.0,1.0,520.0,8.8,19.5,0.45,3.0,7.0,0.43,5.8,12.5,0.46,2.1,2.7,0.79,1.5,3.2,4.7,7.7,1.5,0.2,2.0,3.1,22.6,,117.0,113.0
2020,23,422,PHI,Philadelphia 76Ers,Trey Burke,"November 12, 1992",27.0,NBA,PG,25.0,0.0,329.0,8.7,18.7,0.46,2.4,5.6,0.42,6.3,13.1,0.48,1.9,2.7,0.72,2.2,2.9,5.2,7.8,1.0,0.1,1.8,3.1,21.7,,119.0,114.0
2020,7,422,DAL,Dallas Mavericks,Trey Burke,"November 12, 1992",27.0,NBA,PG,8.0,1.0,191.0,8.9,20.7,0.43,4.0,9.4,0.43,4.8,11.4,0.42,2.5,2.8,0.91,0.3,3.5,3.8,7.6,2.3,0.3,2.3,3.0,24.3,,115.0,113.0
2021,7,422,DAL,Dallas Mavericks,Trey Burke,"November 12, 1992",28.0,NBA,PG,22.0,0.0,433.0,8.2,18.7,0.44,3.6,9.4,0.38,4.6,9.3,0.49,2.6,3.0,0.85,0.4,2.7,3.1,4.1,2.1,0.2,1.7,4.4,22.5,,111.0,115.0
